timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
200000,1310988,1310988,1310996,1311004,0,0.41196483,0.33778584,0.090271376,0.0,1310988,1310988,1310996,1311004,0,0.003881401,0.0048492677,0.0016480489,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.013927825,0.015648382,0.004038372,0.0,1310988,1310988,1310996,1311004,0,0.0014207904,0.0010853972,0.00043025223,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.01194117,0.005540925,0.0064480198,0.0,1310988,1310988,1310996,1311004,0,0.00019192023,7.5978096e-05,0.000121405086,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.0033966114,0.001698483,0.001698483,0.0,1310988,1310988,1310996,1311004,0,4.7507412e-05,2.3753695e-05,2.3753695e-05,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.0059480327,0.0031086106,0.0029507396,0.0,1310988,1310988,1310996,1311004,0,0.0003126465,0.00012224098,0.00020186434,0.0,1,1,1,0,1,1,1,0
1196000,1310988,1310988,1310996,1311004,0,0.0033707537,0.0032238874,0.0023541308,0.0,1310988,1310988,1310996,1311004,0,0.0007531853,0.0006135964,0.00044841014,0.0,1,1,1,0,1,1,1,0
1396000,1310988,1310988,1310996,1311004,0,0.0043586255,0.006731568,0.00906888,0.0,1310988,1310988,1310996,1311004,0,0.0001729796,0.00013284633,0.00017188945,0.0,1,1,1,0,1,1,1,0
1596000,1310988,1310988,1310996,1311004,0,0.009511024,0.006722257,0.0035337573,0.0,1310988,1310988,1310996,1311004,0,0.00038266048,0.0002203567,0.00046932374,0.0,1,1,1,0,1,1,1,0
1796000,1310988,1310988,1310996,1311004,0,0.0070998953,0.004151399,0.003064578,0.0,1310988,1310988,1310996,1311004,0,0.00045855457,0.00013450062,0.00032653296,0.0,1,1,1,0,1,1,1,0
1996000,1310988,1310988,1310996,1311004,0,0.010532118,0.0055126944,0.007294683,0.0,1310988,1310988,1310996,1311004,0,0.00045767528,0.00024646305,0.0002881766,0.0,1,1,1,0,1,1,1,0
2200000,1310988,1310988,1310996,1311004,0,0.0050353273,0.0076611997,0.008418859,0.0,1310988,1310988,1310996,1311004,0,0.0002706998,0.00031802306,0.0002694129,0.0,1,1,1,0,1,1,1,0
2396000,1310988,1310988,1310996,1311004,0,0.060622577,0.022849426,0.03808131,0.0,1310988,1310988,1310996,1311004,0,0.00070648635,0.00055660313,0.00022043883,0.0,1,1,1,0,1,1,1,0
2600000,1310988,1310988,1310996,1311004,0,0.004570068,0.0052782297,0.008805789,0.0,1310988,1310988,1310996,1311004,0,0.00052023685,0.00045101412,0.00039329776,0.0,1,1,1,0,1,1,1,0
2800000,1310988,1310988,1310996,1311004,0,0.015227243,0.0066234046,0.01809545,0.0,1310988,1310988,1310996,1311004,0,0.00013922162,0.00027096664,0.00038726733,0.0,1,1,1,0,1,1,1,0
3000000,1310988,1310988,1310996,1311004,0,0.005316958,0.0030890875,0.0056864005,0.0,1310988,1310988,1310996,1311004,0,0.00028445365,0.00019389248,0.00020811109,0.0,1,1,1,0,1,1,1,0
3200000,1310988,1310988,1310996,1311004,0,0.016237032,0.007349614,0.016500678,0.0,1310988,1310988,1310996,1311004,0,0.00040475238,0.00018230296,0.00054002204,0.0,1,1,1,0,1,1,1,0
3396000,1310988,1310988,1310996,1311004,0,0.010820715,0.0057272655,0.005836032,0.0,1310988,1310988,1310996,1311004,0,0.00022171796,5.59814e-05,0.00020661179,0.0,1,1,1,0,1,1,1,0
3596000,1310988,1310988,1310996,1311004,0,0.008732821,0.008148228,0.0052304915,0.0,1310988,1310988,1310996,1311004,0,0.00018894022,0.00046283347,0.0004471171,0.0,1,1,1,0,1,1,1,0
3796000,1310988,1310988,1310996,1311004,0,0.0046795006,0.0043458682,0.0038425536,0.0,1310988,1310988,1310996,1311004,0,0.00045604038,0.00028473194,0.00045859607,0.0,1,1,1,0,1,1,1,0
3996000,1310988,1310988,1310996,1311004,0,0.012226465,0.015246949,0.02446668,0.0,1310988,1310988,1310996,1311004,0,0.0003388593,0.00016517492,0.00018550646,0.0,1,1,1,0,1,1,1,0
4196000,1310988,1310988,1310996,1311004,0,0.006065294,0.014580135,0.018478608,0.0,1310988,1310988,1310996,1311004,0,0.00073884754,0.00031762267,0.00077130855,0.0,1,1,1,0,1,1,1,0
4400000,1310988,1310988,1310996,1311004,0,0.0061974083,0.002592686,0.004950959,0.0,1310988,1310988,1310996,1311004,0,0.00036549632,0.00056153454,0.00025377804,0.0,1,1,1,0,1,1,1,0
4600000,1310988,1310988,1310996,1311004,0,0.0053537716,0.0043107625,0.0042975177,0.0,1310988,1310988,1310996,1311004,0,9.243502e-05,0.0001890805,0.00022958941,0.0,1,1,1,0,1,1,1,0
4800000,1310988,1310988,1310996,1311004,0,0.010335017,0.0057275705,0.0053427294,0.0,1310988,1310988,1310996,1311004,0,0.00012858407,0.0003150144,0.00021304589,0.0,1,1,1,0,1,1,1,0
5000000,1310988,1310988,1310996,1311004,0,0.011220209,0.005377283,0.008631114,0.0,1310988,1310988,1310996,1311004,0,0.00050888385,0.0003782662,0.00024578595,0.0,1,1,1,0,1,1,1,0
5196000,1310988,1310988,1310996,1311004,0,0.011872491,0.002320641,0.012166857,0.0,1310988,1310988,1310996,1311004,0,0.0005258591,0.00027835023,0.0005228277,0.0,1,1,1,0,1,1,1,0
