timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,103.96582,128.03673,0,4,9091,1024000,0,3,253
2000000,158.98828,87.74188,0,63,6967,1024000,0,3,253
3000000,208.59863,74.181595,0,120,10561,1024000,0,3,253
4000000,261.6504,68.63861,0,178,10419,1024000,0,3,253
5000000,319.1836,66.33075,0,238,9168,1024000,0,3,253
6000000,375.88672,64.67425,0,299,10735,1024000,0,3,253
7000000,439.31445,64.49126,0,361,8005,1024000,0,3,253
8000000,498.48828,63.810585,0,419,10356,1024000,0,3,253
9000000,559.4033,63.481995,0,486,10312,1024000,0,3,253
10000000,620.35156,63.223763,0,541,10526,1024000,0,3,253
11000000,680.54004,62.943027,0,607,9967,1024000,0,3,253
12000000,740.6113,62.69991,0,664,9762,1024000,0,3,253
13000000,800.26465,62.462116,0,725,10121,1024000,0,3,253
14000000,860.21484,62.280254,0,783,10031,1024000,0,3,253
15000000,924.0703,62.3866,0,836,7080,1024000,0,3,253
16000000,980.4502,62.006714,0,895,10666,1024000,0,3,253
17000000,1042.6162,62.01619,0,959,9703,1024000,0,3,253
18000000,1102.5273,61.89801,0,1024,9688,1024000,0,3,253
19000000,1162.9844,61.821407,0,1089,9512,1024000,0,3,253
20000000,1222.7754,61.71893,0,1153,9858,1024000,0,3,253
21000000,1283.4238,61.667492,0,1205,10048,1024000,0,3,253
22000000,1343.1738,61.579582,0,1262,9975,1024000,0,3,253
23000000,1402.4746,61.479687,0,1331,9957,1024000,0,3,253
24000000,1463.1367,61.445354,0,1388,9813,1024000,0,3,253
25000000,1523.1328,61.38694,0,1446,10435,1024000,0,3,253
26000000,1584.2139,61.37509,0,1514,9717,1024000,0,3,253
27000000,1648.29,61.475834,0,1572,6882,1024000,0,3,253
28000000,1708.8271,61.44208,0,1631,7428,1024000,0,3,253
29000000,1770.375,61.445755,0,1687,7114,1024000,0,3,253
30000000,1831.3281,61.429226,0,1745,7171,1024000,0,3,253
31000000,1892.9365,61.435043,0,1808,7472,1024000,0,3,253
32000000,1950.5928,61.316257,0,1864,10720,1024000,0,3,253
33000000,2012.2344,61.32617,0,1918,9953,1024000,0,3,253
34000000,2072.7324,61.30168,0,1976,9809,1024000,0,3,253
35000000,2138.206,61.421524,0,2028,6957,1024000,0,3,253
36000000,2195.7705,61.313824,0,2096,10752,1024000,0,3,253
37000000,2262.165,61.451836,0,2156,7111,1024000,0,3,253
38000000,2320.3271,61.364834,0,2218,9808,1024000,0,3,253
39000000,2381.1514,61.35091,0,2274,10655,1024000,0,3,253
40000000,2441.662,61.329803,0,2333,9946,1024000,0,3,253
41000000,2501.704,61.298252,0,2394,10335,1024000,0,3,253
42000000,2563.1143,61.300922,0,2454,9369,1024000,0,3,253
43000000,2623.1914,61.27234,0,2518,10276,1024000,0,3,253
44000000,2684.4912,61.27297,0,2576,9830,1024000,0,3,253
45000000,2745.0537,61.25711,0,2633,9184,1024000,0,3,253
46000000,2808.4658,61.304153,0,2687,6988,1024000,0,3,253
47000000,2865.5938,61.214943,0,2749,10802,1024000,0,3,253
48000000,2927.8535,61.236794,0,2806,10541,1024000,0,3,253
49000000,2988.2393,61.21936,0,2863,10335,1024000,0,3,253
50000000,3050.042,61.23107,0,2919,10690,1024000,0,3,253
51000000,3111.4443,61.234436,0,2979,9633,1024000,0,3,253
52000000,3172.1172,61.223602,0,3038,9609,1024000,0,3,253
53000000,3231.5967,61.19058,0,3093,10822,1024000,0,3,253
54000000,3293.4395,61.202698,0,3149,9231,1024000,0,3,253
55000000,3353.21,61.176563,0,3203,10014,1024000,0,3,253
56000000,3414.9775,61.187157,0,3258,9500,1024000,0,3,253
57000000,3475.7227,61.17938,0,3309,10089,1024000,0,3,253
58000000,3535.4424,61.15413,0,3369,10522,1024000,0,3,253
59000000,3596.455,61.151722,0,3432,10466,1024000,0,3,253
60000000,3656.7227,61.13694,0,3490,10989,1024000,0,3,253
61000000,3718.628,61.149574,0,3547,9274,1024000,0,3,253
62000000,3778.914,61.135605,0,3608,10032,1024000,0,3,253
63000000,3839.995,61.13474,0,3658,9694,1024000,0,3,253
64000000,3900.755,61.12886,0,3715,8961,1024000,0,3,253
65000000,3960.6055,61.10914,0,3774,9313,1024000,0,3,253
66000000,4021.1152,61.10003,0,3834,9269,1024000,0,3,253
67000000,4081.041,61.082455,0,3890,8873,1024000,0,3,253
68000000,4140.326,61.05595,0,3942,10893,1024000,0,3,253
69000000,4201.753,61.06134,0,4001,11151,1024000,0,3,253
70000000,4266.548,61.114822,0,4057,7274,1024000,0,3,253
71000000,4325.622,61.086006,0,4118,10869,1024000,0,3,253
72000000,4388.0527,61.104725,0,4178,10097,1024000,0,3,253
73000000,4452.6133,61.152187,0,4229,7499,1024000,0,3,253
74000000,4511.129,61.116474,0,4283,11036,1024000,0,3,253
75000000,4573.786,61.137066,0,4338,10434,1024000,0,3,253
76000000,4634.2314,61.127937,0,4394,11288,1024000,0,3,253
77000000,4696.0127,61.136448,0,4447,10531,1024000,0,3,253
78000000,4761.425,61.191395,0,4503,7039,1024000,0,3,253
79000000,4820.0312,61.1586,0,4562,10395,1024000,0,3,253
80000000,4881.1846,61.15853,0,4623,9903,1024000,0,3,253
