timestamp,tilt_limit,takeoff_state
644000,0.0,1
6600000,0.0016000001,1
6612000,0.004,1
7600000,0.2015999,1
7640000,0.20943952,1
14640000,0.20943952,2
15640000,0.20943952,3
15672000,0.20943952,4
18680000,0.21103951,5
18692000,0.21343951,5
19672000,0.40943977,5
20680000,0.6110402,5
21552000,0.7853982,5
77440000,0.78379816,3
77452000,0.7813982,3
78440000,0.58379775,3
79432000,0.38539737,3
80312000,0.20943952,1
