timestamp,rtl_time_s,rtl_limit_fraction
6600000,2.940991e-11,3.2677677e-14
7640000,0.0071632,7.959112e-06
8652000,0.0018144083,2.0160094e-06
9652000,0.012609262,1.4010292e-05
10660000,0.01336407,1.4848967e-05
11672000,0.01007503,1.1194478e-05
12680000,0.01722524,1.9139155e-05
13680000,0.018228909,2.0254345e-05
14692000,0.002290582,2.5450913e-06
15700000,0.030455466,3.383941e-05
16712000,0.0014339443,1.5932716e-06
17720000,0.014410869,1.6012078e-05
18720000,0.03131621,3.479579e-05
19732000,0.033491805,3.721312e-05
20740000,0.04606788,5.1186533e-05
21752000,0.18908103,0.00021009005
22760000,0.40770295,0.0004530033
23760000,0.69298023,0.0007699781
24772000,0.993231,0.00110359
25780000,1.3145621,0.0014606246
26832000,1.6237214,0.001804135
27860000,1.9614643,0.002179405
28900000,2.3629444,0.002625494
29940000,2.3789973,0.0026433305
30972000,1.9687654,0.0021875172
31992000,1.0178654,0.0011309616
33012000,0.23723154,0.00026359063
34012000,0.4301863,0.0004779848
35060000,0.5078478,0.00056427537
36096000,0.38128066,0.0004236452
37132000,0.43976593,0.00048862887
38140000,0.50314933,0.00055905484
39152000,0.5589577,0.00062106416
40172000,0.60633314,0.00067370356
41212000,0.6068424,0.00067426934
42220000,0.61104643,0.0006789405
43220000,0.59766227,0.0006640692
44240000,0.59361255,0.0006595695
45260000,0.5785292,0.0006428102
46292000,0.55179155,0.00061310176
47304000,0.53181076,0.0005909009
48332000,0.5219488,0.0005799431
49352000,0.50633633,0.00056259596
50372000,0.4908769,0.0005454188
51372000,0.4922007,0.00054688967
52380000,0.49098682,0.00054554094
53412000,0.48341793,0.00053713104
54432000,0.48049664,0.0005338852
55460000,0.46826854,0.00052029843
56492000,0.4608561,0.0005120624
57520000,0.4560972,0.0005067747
58520000,0.44445497,0.00049383886
59532000,0.43888012,0.0004876446
60560000,0.44349605,0.0004927734
61600000,0.44834805,0.0004981645
62600000,0.46648294,0.0005183144
63600000,0.48111543,0.0005345727
64608000,0.48767146,0.0005418572
65632000,0.49965277,0.00055516977
66640000,0.5735947,0.00063732744
67668000,0.6132316,0.0006813685
68692000,0.6441971,0.0007157746
69708000,0.6774566,0.0007527296
70760000,0.72170895,0.00080189883
71800000,0.76302224,0.00084780256
72804000,0.80872405,0.0008985823
73832000,0.8376289,0.0009306988
74840000,0.8513348,0.00094592763
75860000,0.8572801,0.00095253345
76872000,0.84866774,0.0009429642
77880000,0.85934913,0.0009548325
78892000,0.9234842,0.0010260936
79892000,0.023816518,2.64628e-05
