timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
6600000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
75660000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
77472000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77520000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77572000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77620000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77676000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77732000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77780000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77832000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77880000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77932000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
77980000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78032000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78080000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78132000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78180000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78232000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78280000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78332000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78380000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78432000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78480000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78532000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78580000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78632000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78680000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78684000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78740000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78792000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78840000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78892000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78940000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
78992000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79040000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79092000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79140000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79188000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79240000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79292000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79340000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
79392000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
