timestamp,mag_inconsistency_angle
496000,7.081186e-09
992000,8.1708e-09
1496000,7.1297266e-09
1992000,7.463115e-09
2496000,8.029029e-09
2992000,0.00043012822
3488000,0.00038555654
3992000,3.642982e-05
4500000,3.450835e-06
4996000,3.5104247e-07
5500000,0.00011153329
5996000,1.1096231e-05
6500000,1.0557545e-06
6996000,1.1215294e-07
7492000,0.00021436633
7996000,0.000860609
8492000,8.5586e-05
9000000,8.091967e-06
9492000,4.3221175e-05
10000000,0.00039029573
10496000,3.8816914e-05
11000000,3.6738074e-06
11496000,3.722993e-07
12000000,0.000953066
12496000,0.00043962072
12992000,0.00062282395
13496000,5.8843936e-05
13992000,5.8589358e-06
14500000,5.6013664e-07
14632000,3.0674803e-07
79444000,2.9213572e-07
79452000,2.78179e-07
79948000,0.0001225441
