timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
804000,0.0,0.0,0.0,1
2000000,2.8903094e-05,9.668994e-05,0.0,0
2800000,0.00069735944,0.00010689202,0.0,0
4000000,0.0010779074,8.23837e-06,0.00038015997,0
4800000,0.0011853827,8.8499844e-05,0.0005198124,0
6000000,0.0002637159,8.498893e-05,0.0003157754,0
6800000,0.0011027871,8.066812e-05,0.0005242138,0
7800000,0.0010754556,7.762677e-05,0.00087106385,0
9000000,0.00087530195,2.6287125e-05,0.00055222167,0
10000000,0.000991535,6.6561945e-05,0.0005844021,0
10800000,0.0008356272,6.534206e-05,0.000538585,0
12000000,0.00041702532,0.00016125417,0.0007654556,0
12800000,0.00062258396,5.593072e-05,0.0007054439,0
14000000,0.000936051,4.8407917e-05,0.00062413164,0
15000000,0.00062421313,4.685711e-05,0.00030653362,0
15800000,0.00060110557,4.552583e-05,0.00028250137,0
17000000,0.0005318197,5.4621734e-05,0.0006705535,0
17800000,0.0005144139,0.00014575296,0.000617982,0
