timestamp,rtl_time_s,rtl_limit_fraction
6608000,8.335263e-12,9.261404e-15
7612000,0.011774857,1.3083175e-05
8620000,0.009582736,1.0647485e-05
9632000,0.0095746955,1.0638551e-05
10640000,0.008897891,9.886546e-06
11652000,0.010963135,1.2181262e-05
12660000,0.0060881604,6.7646233e-06
13672000,0.011803393,1.3114883e-05
14680000,0.01353616,1.5040178e-05
15692000,0.034868542,3.8742826e-05
16712000,0.008390936,9.323263e-06
17712000,0.023920303,2.6578116e-05
18720000,0.012970813,1.4412015e-05
19732000,0.030351344,3.3723718e-05
20740000,0.18446025,0.00020495585
21752000,0.7830889,0.0008700989
22752000,1.2875316,0.0014305908
23760000,1.6416374,0.0018240417
24772000,2.1013658,0.002334851
25780000,2.4692488,0.00274361
26792000,2.4499245,0.0027221383
27792000,2.352828,0.0026142534
28800000,2.2830842,0.0025367602
29812000,2.2388654,0.0024876285
30820000,2.1950834,0.0024389816
31832000,2.1799223,0.002422136
32832000,2.1625295,0.0024028108
33840000,2.152069,0.0023911882
34852000,2.135407,0.0023726746
35860000,2.121147,0.00235683
36872000,2.1164887,0.0023516542
37872000,2.1140501,0.0023489448
38880000,2.1082969,0.0023425522
39892000,2.1057804,0.0023397559
40900000,2.1042252,0.002338028
41912000,2.086793,0.0023186589
42912000,2.0772157,0.0023080176
43920000,2.0756428,0.00230627
44932000,2.0695732,0.0022995258
45940000,2.069355,0.0022992834
46952000,2.070419,0.002300466
47952000,2.0788283,0.0023098094
48960000,2.0832973,0.002314775
49972000,2.0889566,0.002321063
50980000,2.099144,0.0023323824
51992000,2.1003633,0.0023337372
52992000,2.095035,0.002327817
54000000,2.1003187,0.0023336874
