timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
968000,968000,197388,0.0106894635,-0.21455155,0.4327133,11.827667,0,0
1960000,1960000,197388,0.0080961315,-0.21575834,0.43233645,11.827667,0,0
2960000,2960000,197388,0.007556602,-0.21096064,0.42626277,11.827667,0,0
3960000,3960000,197388,0.010420137,-0.2185117,0.4290277,11.827667,0,0
4960000,4960000,197388,-0.0026122308,-0.21813719,0.43133977,11.827667,0,0
5964000,5964000,197388,0.012813582,-0.20840734,0.43379778,11.827667,0,0
6964000,6964000,197388,0.009830991,-0.2122244,0.42964754,11.827667,0,0
7964000,7964000,197388,0.0036515724,-0.21556939,0.42935356,11.827667,0,0
8964000,8964000,197388,0.0069834543,-0.22002216,0.43000036,11.827667,0,0
9968000,9968000,197388,0.00695732,-0.22052853,0.42909294,11.827667,0,0
10968000,10968000,197388,0.009111628,-0.21779446,0.4217237,11.827667,0,0
11968000,11968000,197388,0.016306743,-0.2173121,0.4232049,11.827667,0,0
12960000,12960000,197388,0.009412364,-0.22367056,0.43250403,11.827667,0,0
13960000,13960000,197388,0.01332902,-0.22082068,0.42623213,11.827667,0,0
14960000,14960000,197388,0.010989198,-0.22270103,0.42254314,11.827667,0,0
15960000,15960000,197388,0.013658058,-0.21611327,0.44076434,11.827667,0,0
16964000,16964000,197388,0.0083447285,-0.21169165,0.42382118,11.827667,0,0
17964000,17964000,197388,0.013206739,-0.21547104,0.42164335,11.827667,0,0
18964000,18964000,197388,0.008407614,-0.20791726,0.42664185,11.827667,0,0
19964000,19964000,197388,0.012850053,-0.20930204,0.43082842,11.827667,0,0
20968000,20968000,197388,0.012027319,-0.22238979,0.4273383,11.8255005,0,0
21968000,21968000,197388,0.019414783,-0.2147584,0.42085782,11.821442,0,0
22968000,22968000,197388,0.004764657,-0.21355,0.43084604,11.818268,0,0
23960000,23960000,197388,0.014286274,-0.21060139,0.4208103,11.816162,0,0
24960000,24960000,197388,0.016560894,-0.21509609,0.4291094,11.812744,0,0
25960000,25960000,197388,0.016751215,-0.21918231,0.42844608,11.811096,0,0
26960000,26960000,197388,0.009512523,-0.20988522,0.4233144,11.811554,0,0
27964000,27964000,197388,0.009944045,-0.2183704,0.43503487,11.812347,0,0
28964000,28964000,197388,0.011038421,-0.21935622,0.42795953,11.812897,0,0
29964000,29964000,197388,0.017355826,-0.21594436,0.42971998,11.813263,0,0
30964000,30964000,197388,0.0151128145,-0.22283298,0.4278498,11.813477,0,0
31968000,31968000,197388,0.0035020555,-0.2136559,0.4355935,11.81369,0,0
32968000,32968000,197388,0.016535193,-0.21973018,0.43495595,11.813904,0,0
33968000,33968000,197388,0.018112227,-0.21774502,0.42664444,11.814087,0,0
34960000,34960000,197388,0.024090694,-0.21489562,0.43046927,11.814209,0,0
35960000,35960000,197388,0.018582806,-0.21083601,0.4284557,11.81427,0,0
36960000,36960000,197388,0.013807205,-0.21746172,0.42752025,11.8142395,0,0
37960000,37960000,197388,0.0060965694,-0.21352084,0.43178913,11.814301,0,0
38964000,38964000,197388,0.01871324,-0.22484252,0.42654836,11.814392,0,0
39964000,39964000,197388,0.013865342,-0.21103472,0.4314932,11.814484,0,0
40964000,40964000,197388,0.018950237,-0.22292751,0.4309022,11.814636,0,0
41964000,41964000,197388,0.016514566,-0.21966328,0.42932257,11.814819,0,0
42968000,42968000,197388,0.012059158,-0.21595737,0.42825228,11.814941,0,0
43968000,43968000,197388,0.019374456,-0.21920486,0.42300072,11.815033,0,0
44956000,44956000,197388,0.014808159,-0.2124087,0.42711654,11.8151245,0,0
45960000,45960000,197388,0.020327145,-0.20866704,0.42880124,11.815094,0,0
46960000,46960000,197388,0.011249777,-0.20945643,0.43376258,11.815002,0,0
47960000,47960000,197388,0.010181346,-0.21242516,0.42743304,11.814972,0,0
48960000,48960000,197388,0.0075382506,-0.21296354,0.42780304,11.81488,0,0
49960000,49960000,197388,0.01817302,-0.22127704,0.4280287,11.814758,0,0
50964000,50964000,197388,0.019101383,-0.21219157,0.42678708,11.814636,0,0
51964000,51964000,197388,0.017309526,-0.21884182,0.42877886,11.814606,0,0
52964000,52964000,197388,0.00618795,-0.2128225,0.42984,11.814575,0,0
53968000,53968000,197388,0.0132276155,-0.21394701,0.43322545,11.814484,0,0
