timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
796000,1659373593189670,0,473977419,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.5524703,0,nan,nan,0,3,0,1,10
1996000,1659373594389670,0,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,1.5564846,0,nan,nan,0,3,0,1,10
2796000,1659373595188670,0,473977419,85455940,488047,488047,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.3334316,0,nan,nan,0,3,0,1,10
3996000,1659373596388670,0,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,3.426605,0,nan,nan,0,3,0,1,10
4796000,1659373597189670,0,473977420,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.89797187,0,nan,nan,0,3,0,1,10
5996000,1659373598388670,0,473977419,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,6.00114,0,nan,nan,0,3,0,1,10
6796000,1659373599189670,0,473977420,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.5419984,0,nan,nan,0,3,0,1,10
7796000,1659373600189670,0,473977420,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,5.879142,0,nan,nan,0,3,0,1,10
8996000,1659373601389670,0,473977420,85455939,488048,488048,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.0726793,0,nan,nan,0,3,0,1,10
9996000,1659373602389670,0,473977420,85455940,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.77789325,0,nan,nan,0,3,0,1,10
10796000,1659373603189670,0,473977420,85455939,488049,488049,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.4564772,0,nan,nan,0,3,0,1,10
11996000,1659373604389670,0,473977419,85455939,488050,488050,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.0225884,0,nan,nan,0,3,0,1,10
