timestamp,roll,pitch,yaw,thrust_body[0],thrust_body[1],thrust_body[2]
4600000,0.00011103292,-0.018011194,-5.195443e-06,0.0,0.0,-0.0
4604000,0.00020214173,-0.017904516,-1.5360789e-05,0.0,0.0,-0.0
4620000,0.0007562613,-0.01801778,6.3812636e-06,0.0,0.0,-0.0
4640000,0.001264566,-0.018220838,-5.197643e-06,0.0,0.0,-0.0
4660000,0.0012516872,-0.018385667,2.895846e-05,0.0,0.0,-0.0
4684000,0.0015994096,-0.018483832,7.654439e-05,0.0,0.0,-0.0
4704000,0.0021085632,-0.018908827,6.947966e-05,0.0,0.0,-0.0
4720000,0.0023115494,-0.019055136,0.00011455402,0.0,0.0,-0.0
4744000,0.0035568671,-0.019261952,0.00013568385,0.0,0.0,-0.0
4760000,0.0037549923,-0.019496191,0.00020311448,0.0,0.0,-0.0
4780000,0.004502114,-0.019888692,8.949851e-05,0.0,0.0,-0.0
4804000,0.00467248,-0.01978193,0.00017568022,0.0,0.0,-0.0
4824000,0.0048647765,-0.020236645,0.00018748792,0.0,0.0,-0.0
4844000,0.0059504616,-0.02075487,7.1946095e-05,0.0,0.0,-0.0
4860000,0.0061199972,-0.021122308,0.00010372704,0.0,0.0,-0.0
4880000,0.006664532,-0.021482255,0.00016352076,0.0,0.0,-0.0
4900000,0.007127502,-0.021601245,0.00014113494,0.0,0.0,-0.0
4920000,0.007927055,-0.02162485,0.000118695076,0.0,0.0,-0.0
4940000,0.008618108,-0.021690676,0.0001441358,0.0,0.0,-0.0
4960000,0.009282712,-0.021631246,9.806858e-05,0.0,0.0,-0.0
4980000,0.00989135,-0.021829031,9.8455326e-05,0.0,0.0,-0.0
5000000,0.010773636,-0.021742905,4.8444213e-05,0.0,0.0,-0.0
5020000,0.011651581,-0.022263246,7.908256e-05,0.0,0.0,-0.0
5040000,0.012151322,-0.022344606,5.199807e-05,0.0,0.0,-0.0
5064000,0.013184918,-0.022273269,-2.2937495e-05,0.0,0.0,-0.0
5080000,0.013540136,-0.022301631,-7.0080394e-05,0.0,0.0,-0.0
5100000,0.014644566,-0.022533208,-1.7816934e-05,0.0,0.0,-0.0
5120000,0.01594976,-0.022292519,-8.486857e-05,0.0,0.0,-0.0
5140000,0.01631442,-0.02264324,-6.185042e-05,0.0,0.0,-0.0
5160000,0.017447246,-0.022940567,-4.0608324e-05,0.0,0.0,-0.0
5180000,0.019044492,-0.02292389,-9.5348296e-05,0.0,0.0,-0.0
5200000,0.020318128,-0.023116587,-3.988641e-05,0.0,0.0,-0.0
5220000,0.02155809,-0.022302933,-6.693248e-05,0.0,0.0,-0.0
5240000,0.02231162,-0.02187963,-8.2483675e-05,0.0,0.0,-0.0
5260000,0.023115218,-0.022040147,1.307051e-06,0.0,0.0,-0.0
5280000,0.023876175,-0.021896882,-1.7717719e-05,0.0,0.0,-0.0
5304000,0.024449253,-0.021617597,1.02461345e-05,0.0,0.0,-0.0
5324000,0.025969377,-0.021313453,2.5305857e-05,0.0,0.0,-0.0
5340000,0.026798729,-0.021542042,1.0613653e-06,0.0,0.0,-0.0
5360000,0.02806259,-0.021300707,-8.485147e-05,0.0,0.0,-0.0
5380000,0.029027931,-0.020797309,-3.2995238e-05,0.0,0.0,-0.0
5404000,0.03038416,-0.02064998,-4.7249694e-05,0.0,0.0,-0.0
5420000,0.031394694,-0.020374551,-5.2969008e-05,0.0,0.0,-0.0
5440000,0.032476194,-0.020447772,7.802517e-05,0.0,0.0,-0.0
5464000,0.033521485,-0.019958494,6.595489e-05,0.0,0.0,-0.0
5484000,0.034355607,-0.019700013,4.7429752e-05,0.0,0.0,-0.0
5500000,0.03494892,-0.01953952,2.299333e-05,0.0,0.0,-0.0
5524000,0.03563941,-0.019527206,-2.6935366e-05,0.0,0.0,-0.0
5540000,0.03621907,-0.019151215,-3.3265735e-06,0.0,0.0,-0.0
5564000,0.03719566,-0.019956311,1.8392359e-06,0.0,0.0,-0.0
5580000,0.038055025,-0.02017551,-5.729131e-05,0.0,0.0,-0.0
5600000,0.03937383,-0.020028386,-1.7482558e-05,0.0,0.0,-0.0
5620000,0.041134864,-0.019626994,-3.660384e-05,0.0,0.0,-0.0
5640000,0.041948855,-0.019507961,-7.687573e-06,0.0,0.0,-0.0
5664000,0.04234409,-0.019556405,1.6770697e-05,0.0,0.0,-0.0
5684000,0.04315239,-0.019381154,-4.163176e-05,0.0,0.0,-0.0
5700000,0.043731432,-0.019329619,-2.7277374e-06,0.0,0.0,-0.0
5720000,0.044139583,-0.01968312,5.7312325e-05,0.0,0.0,-0.0
5744000,0.044814065,-0.019307535,7.2152507e-06,0.0,0.0,-0.0
5760000,0.04482939,-0.019248359,-7.6510325e-05,0.0,0.0,-0.0
5780000,0.045050766,-0.019245991,-7.9952486e-05,0.0,0.0,-0.0
5800000,0.045910146,-0.019593665,7.243335e-06,0.0,0.0,-0.0
5824000,0.046561804,-0.020673053,-6.064627e-05,0.0,0.0,-0.0
5840000,0.04664384,-0.020641742,-2.1290093e-06,0.0,0.0,-0.0
5864000,0.046733014,-0.020572823,-2.9800241e-05,0.0,0.0,-0.0
5880000,0.047507983,-0.020909708,6.049854e-06,0.0,0.0,-0.0
5900000,0.047625337,-0.021093251,-2.4041376e-05,0.0,0.0,-0.0
5924000,0.048137557,-0.02125866,-2.5748597e-05,0.0,0.0,-0.0
5944000,0.048790935,-0.021306837,-1.6894834e-05,0.0,0.0,-0.0
5960000,0.049082,-0.02164851,5.320984e-06,0.0,0.0,-0.0
5980000,0.049698945,-0.022146204,1.49311145e-05,0.0,0.0,-0.0
6000000,0.05034283,-0.022223858,-5.114578e-05,0.0,0.0,-0.0
6020000,0.05033967,-0.022595223,-0.00013510817,0.0,0.0,-0.0
6044000,0.050796784,-0.022745846,4.326746e-06,0.0,0.0,-0.0
6060000,0.050933868,-0.022916328,-0.00014314117,0.0,0.0,-0.0
6080000,0.05114504,-0.023570983,-0.00011978923,0.0,0.0,-0.0
6100000,0.051788557,-0.024065172,-4.1001083e-05,0.0,0.0,-0.0
6124000,0.052356098,-0.024412796,-3.0550174e-05,0.0,0.0,-0.0
6144000,0.052434377,-0.024223197,-8.491758e-05,0.0,0.0,-0.0
6160000,0.05283433,-0.024372617,-8.2309954e-05,0.0,0.0,-0.0
6184000,0.053606816,-0.024351833,-6.34229e-05,0.0,0.0,-0.0
6204000,0.05401428,-0.024208043,-2.9404413e-05,0.0,0.0,-0.0
6220000,0.054434977,-0.024139646,-3.3922515e-05,0.0,0.0,-0.0
6240000,0.055270296,-0.024231218,-2.8168377e-05,0.0,0.0,-0.0
6260000,0.05588881,-0.02444329,-8.4762236e-05,0.0,0.0,-0.0
6284000,0.056097835,-0.024058776,-4.1791132e-05,0.0,0.0,-0.0
6304000,0.056435417,-0.023915224,5.9684016e-06,0.0,0.0,-0.0
6320000,0.05668281,-0.023909757,-2.1171303e-05,0.0,0.0,-0.0
6340000,0.057101667,-0.023773374,-3.99724e-05,0.0,0.0,-0.0
6364000,0.057878718,-0.023721127,-0.00012972143,0.0,0.0,-0.0
6384000,0.059083316,-0.024157953,1.180744e-05,0.0,0.0,-0.0
6400000,0.05925643,-0.02399961,-3.2973516e-05,0.0,0.0,-0.0
6420000,0.059451677,-0.024176124,-5.6338373e-05,0.0,0.0,-0.0
6440000,0.059487756,-0.024256924,1.6788472e-05,0.0,0.0,-0.0
6460000,0.059744187,-0.024067903,3.0426498e-05,0.0,0.0,-0.0
6480000,0.059612244,-0.024341736,-4.539453e-06,0.0,0.0,-0.0
6500000,0.06006791,-0.024552405,-2.7614724e-05,0.0,0.0,-0.0
6524000,0.060146637,-0.02468703,-3.4545075e-05,0.0,0.0,-0.0
6540000,0.060064282,-0.024393642,-4.4686e-05,0.0,0.0,-0.0
6560000,0.060480315,-0.024441881,-4.475858e-05,0.0,0.0,-0.0
6584000,0.06018823,-0.024495443,-5.1318133e-05,0.0,0.0,-0.0
6600000,0.06062862,-0.024482721,-1.8473185e-05,0.0,0.0,-0.0
6624000,0.06085395,-0.024732191,-2.7869255e-06,0.0,0.0,-0.001
6640000,0.06108178,-0.024243759,-4.2207725e-05,0.0,0.0,-0.001
6660000,0.061256055,-0.024154853,-5.2803305e-05,0.0,0.0,-0.001
6680000,0.061847262,-0.024550026,-0.00011285755,0.0,0.0,-0.001
6704000,0.062206544,-0.024436502,-2.0989359e-05,0.0,0.0,-0.001
6724000,0.062039755,-0.024899745,-6.349546e-05,0.0,0.0,-0.001
6744000,0.061928827,-0.024523146,-3.0608007e-05,0.0,0.0,-0.001
6764000,0.062133364,-0.024530109,-3.052042e-05,0.0,0.0,-0.001
6784000,0.062611155,-0.02456571,-0.00013235363,0.0,0.0,-0.001
6800000,0.061924282,-0.024857203,-2.4627474e-05,0.0,0.0,-0.001
