timestamp,mag_inconsistency_angle
496000,6.9714856e-09
992000,6.8924444e-09
1496000,7.668606e-09
1992000,7.512676e-09
2496000,6.8154344e-09
2992000,0.00061569485
3500000,5.8170404e-05
3992000,0.00023931489
4488000,0.000674074
4996000,0.000111334026
5500000,0.0003141218
5996000,3.1244163e-05
6492000,3.1140314e-06
6996000,3.0134171e-07
7492000,3.7109167e-08
7996000,1.0447267e-08
8492000,7.869065e-09
9000000,7.1488926e-09
9492000,8.362848e-09
9988000,8.580161e-09
10496000,0.00066635804
10988000,6.62695e-05
11496000,0.0006401814
12000000,6.0483577e-05
12496000,0.0005478278
12992000,5.4483673e-05
13496000,5.1546244e-06
13992000,3.7484853e-05
14488000,0.0002705408
14608000,0.00015388698
34452000,0.000146193
34464000,0.00013888344
34948000,1.4545283e-05
