timestamp,rtl_time_s,rtl_limit_fraction
6608000,2.2964044e-11,2.5515605e-14
7652000,0.0080607785,8.956421e-06
8660000,0.0018097224,2.0108027e-06
9672000,0.009768132,1.0853481e-05
10680000,0.0070034405,7.781601e-06
11692000,0.015944622,1.771625e-05
12700000,0.017733078,1.970342e-05
13712000,0.021009129,2.3343478e-05
14712000,0.000883503,9.8167e-07
15720000,0.015192954,1.688106e-05
16732000,0.006241755,6.9352836e-06
17740000,0.028134735,3.1260817e-05
18752000,0.04385326,4.8725848e-05
19752000,0.014132367,1.5702632e-05
20760000,0.3212815,0.00035697946
21772000,0.9437202,0.0010485781
22780000,1.4313734,0.001590415
23792000,1.6870594,0.0018745105
24792000,2.0827694,0.0023141883
25800000,2.4986467,0.0027762742
26812000,2.4896693,0.0027662995
27832000,2.0196304,0.0022440339
28840000,1.0489736,0.0011655262
29852000,0.06785105,7.539006e-05
30860000,0.13922584,0.00015469539
31872000,0.15688083,0.00017431205
32872000,0.16605303,0.00018450337
33880000,0.17065851,0.00018962058
34900000,0.17502476,0.00019447197
