timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
208000,208000,-0.059729133,0.023865294,-0.0023095421,0.0,0.0,0.0,0.0,-1.0
212000,212000,-0.059109766,0.031665504,-0.00042106194,0.0,0.0,0.0,0.0,-1.0
260000,260000,0.0071688974,-0.024943287,-0.00361104,0.0,0.0,0.0,0.0,-1.0
308000,308000,-0.007984789,0.017263405,0.0029600002,0.0,0.0,0.0,0.0,-1.0
356000,356000,0.0021124203,-0.00779652,-0.0013843932,0.0,0.0,0.0,0.0,-1.0
408000,408000,0.0007106088,0.00505819,0.0004711529,0.0,0.0,0.0,0.0,-1.0
460000,460000,-0.00030704605,0.0014451871,-0.00019776812,0.0,0.0,0.0,0.0,-1.0
504000,504000,0.001059568,-0.0015778026,-0.00055495667,0.0,0.0,0.0,0.0,-1.0
560000,560000,-0.0016780512,7.291273e-05,0.00025012202,0.0,0.0,0.0,0.0,-1.0
608000,608000,0.0007265899,-0.0035526764,0.00032425634,0.0,0.0,0.0,0.0,-1.0
660000,660000,0.00038812202,0.0010367121,-2.946882e-05,0.0,0.0,0.0,0.0,-1.0
708000,708000,0.0014811693,-0.001214345,-0.0009741216,0.0,0.0,0.0,0.0,-1.0
760000,760000,0.00022479457,-0.0010649273,0.00023497453,0.0,0.0,0.0,0.0,-1.0
808000,808000,0.0010877341,-0.00011873302,0.00082795223,0.0,0.0,0.0,0.0,-1.0
860000,860000,-0.000876899,0.000893271,-0.0007861589,0.0,0.0,0.0,0.0,-1.0
908000,908000,-0.00054185867,0.0028205067,-0.00018021894,0.0,0.0,0.0,0.0,-1.0
960000,960000,0.0013495884,-0.0012198644,4.6413938e-05,0.0,0.0,0.0,0.0,-1.0
1008000,1008000,-1.4799293e-05,0.0017471081,0.0004598808,0.0,0.0,0.0,0.0,-1.0
1056000,1056000,0.00071475416,-6.781177e-05,0.00047570196,0.0,0.0,0.0,0.0,-1.0
1108000,1108000,0.00031630337,0.0010463095,1.6483384e-05,0.0,0.0,0.0,0.0,-1.0
1160000,1160000,-0.0024963706,0.0044382387,0.0015832002,0.0,0.0,0.0,0.0,-1.0
1208000,1208000,0.00033538358,0.0025600914,0.0003941617,0.0,0.0,0.0,0.0,-1.0
1260000,1260000,-0.00083471864,0.0022350613,-3.9434664e-05,0.0,0.0,0.0,0.0,-1.0
1308000,1308000,0.0003649277,0.0004019826,-0.00061638554,0.0,0.0,0.0,0.0,-1.0
