timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
208000,1310988,1310988,1310996,1311004,0,0.08676956,0.040559385,0.12486021,0.0,1310988,1310988,1310996,1311004,0,0.005329952,0.0012674322,0.0041266643,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.0021521891,0.014227791,0.01483986,0.0,1310988,1310988,1310996,1311004,0,0.00078775117,0.00035060305,0.00044801994,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.0007091258,0.0008900361,0.0013954784,0.0,1310988,1310988,1310996,1311004,0,0.00017155474,8.6271124e-05,8.5743464e-05,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.0024947957,0.0012472197,0.0012472197,0.0,1310988,1310988,1310996,1311004,0,0.00013345659,6.6728295e-05,6.6728295e-05,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.0023244573,0.00071294914,0.0018306595,0.0,1310988,1310988,1310996,1311004,0,8.4717554e-05,0.00013850191,0.00015823172,0.0,1,1,1,0,1,1,1,0
1196000,1310988,1310988,1310996,1311004,0,0.0033048687,0.010544497,0.013653704,0.0,1310988,1310988,1310996,1311004,0,0.00019396242,0.00025140663,0.00033332783,0.0,1,1,1,0,1,1,1,0
1396000,1310988,1310988,1310996,1311004,0,0.004583234,0.0011925871,0.0045308922,0.0,1310988,1310988,1310996,1311004,0,0.00026854433,0.00018496068,0.00012799709,0.0,1,1,1,0,1,1,1,0
1596000,1310988,1310988,1310996,1311004,0,0.0063277823,0.008558319,0.014533707,0.0,1310988,1310988,1310996,1311004,0,0.00038693883,0.00022481833,0.00029110827,0.0,1,1,1,0,1,1,1,0
1796000,1310988,1310988,1310996,1311004,0,0.0065882057,0.0058265775,0.004093621,0.0,1310988,1310988,1310996,1311004,0,6.750924e-05,0.00021517005,0.00017065168,0.0,1,1,1,0,1,1,1,0
2000000,1310988,1310988,1310996,1311004,0,0.0030998755,0.005694946,0.0058816257,0.0,1310988,1310988,1310996,1311004,0,0.00044957484,0.00014714204,0.0004496897,0.0,1,1,1,0,1,1,1,0
2196000,1310988,1310988,1310996,1311004,0,0.0011427731,0.0017686518,0.0016763167,0.0,1310988,1310988,1310996,1311004,0,0.00054605457,0.0003130345,0.00024117262,0.0,1,1,1,0,1,1,1,0
2400000,1310988,1310988,1310996,1311004,0,0.00527404,0.0066492073,0.0025980973,0.0,1310988,1310988,1310996,1311004,0,0.00072560256,0.00054000336,0.00039889786,0.0,1,1,1,0,1,1,1,0
2596000,1310988,1310988,1310996,1311004,0,0.0027131352,0.0053414013,0.0029188988,0.0,1310988,1310988,1310996,1311004,0,0.00034013146,6.836951e-05,0.00033428974,0.0,1,1,1,0,1,1,1,0
2796000,1310988,1310988,1310996,1311004,0,0.0055902605,0.006882784,0.003339352,0.0,1310988,1310988,1310996,1311004,0,0.00024634975,0.00027097168,0.00020708931,0.0,1,1,1,0,1,1,1,0
2996000,1310988,1310988,1310996,1311004,0,0.008808461,0.019301565,0.016877703,0.0,1310988,1310988,1310996,1311004,0,0.0006038345,0.00031342212,0.0004296783,0.0,1,1,1,0,1,1,1,0
3200000,1310988,1310988,1310996,1311004,0,0.009593349,0.0114466045,0.0045311376,0.0,1310988,1310988,1310996,1311004,0,0.0003127926,0.00040618688,0.00045269783,0.0,1,1,1,0,1,1,1,0
3400000,1310988,1310988,1310996,1311004,0,0.0037181466,0.0026666427,0.0013050422,0.0,1310988,1310988,1310996,1311004,0,0.00075016794,0.0003579894,0.00040307431,0.0,1,1,1,0,1,1,1,0
