timestamp,mag_inconsistency_angle
496000,6.374747e-09
992000,8.772791e-09
1496000,8.153082e-09
1992000,0.0003225303
2496000,0.00022458546
2992000,0.0008158742
3488000,8.113958e-05
3992000,0.00015329936
4488000,1.5250371e-05
4996000,0.00011157
5488000,1.1102482e-05
5996000,0.0010391185
6500000,9.817156e-05
6996000,9.7693855e-06
7492000,4.766936e-05
7996000,4.510188e-06
8492000,4.5570175e-07
8988000,0.00040902404
9492000,0.00032087788
10000000,3.0319821e-05
10496000,3.0213664e-06
11000000,2.923545e-07
11496000,0.00010629183
12000000,1.0049813e-05
12496000,1.0059805e-06
12992000,1.0783227e-07
13496000,0.00053921813
13992000,5.36269e-05
14500000,0.00022953676
14640000,0.00011783578
