timestamp,rtl_time_s,rtl_limit_fraction
8204000,2.027161e-11,2.2524012e-14
9220000,0.058794107,6.532679e-05
10232000,0.04222126,4.691251e-05
11232000,0.03290445,3.6560505e-05
12240000,0.031462744,3.4958604e-05
13252000,0.021172164,2.3524628e-05
14260000,0.030175325,3.352814e-05
15300000,0.005767953,6.408837e-06
16312000,0.016596306,1.844034e-05
17320000,0.021797841,2.4219826e-05
18332000,0.011270258,1.2522509e-05
19340000,0.07440393,8.267104e-05
20352000,0.2563758,0.00028486198
21360000,0.6965399,0.0007739332
22360000,1.2197561,0.0013552847
23372000,1.7130208,0.0019033565
24380000,2.167005,0.0024077834
25392000,2.486283,0.002762537
26400000,2.5052936,0.0027836596
27400000,2.37607,0.002640078
28412000,2.4887033,0.002765226
29412000,2.690727,0.0029896968
30452000,2.9024763,0.0032249738
31460000,2.9929624,0.003325514
32472000,2.9353483,0.0032614984
33472000,3.0328362,0.0033698182
34472000,3.1661756,0.0035179732
35484000,3.2053747,0.0035615275
36500000,3.1968572,0.0035520638
37512000,3.2462378,0.003606931
38520000,3.3085375,0.003676153
39552000,3.3152652,0.003683628
40584000,3.3187985,0.003687554
41592000,3.2665243,0.0036294716
42600000,3.255697,0.0036174415
43632000,3.1844802,0.0035383115
44672000,2.9964583,0.0033293983
45712000,2.8906999,0.003211889
46740000,2.774654,0.003082949
47760000,2.6784475,0.002976053
48780000,2.6082852,0.0028980947
49792000,2.544324,0.0028270266
50840000,2.4851882,0.0027613204
51860000,2.2222526,0.0024691697
52892000,2.0115516,0.0022350575
53932000,1.9488262,0.0021653625
54948000,2.021719,0.0022463545
55992000,2.1407547,0.0023786165
57000000,2.2192407,0.002465823
58032000,2.3173556,0.0025748396
59040000,2.3581953,0.0026202172
60080000,1.7868229,0.001985359
61092000,1.5106515,0.0016785017
62132000,1.664817,0.0018497967
63152000,1.889184,0.0020990935
64152000,2.0358768,0.0022620854
65192000,2.247854,0.0024976158
66200000,2.4416223,0.0027129138
67212000,2.4585009,0.0027316676
68252000,2.2288775,0.0024765308
69272000,2.186864,0.002429849
70284000,2.1079216,0.0023421352
71292000,1.9821595,0.0022023995
72312000,1.820289,0.0020225435
73312000,1.6594721,0.001843858
74312000,1.5905843,0.001767316
75340000,1.5752729,0.0017503033
76372000,1.3397824,0.0014886471
77372000,0.48638678,0.0005404298
