timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
1508000,4000000.0,1.0,0.0,0.0,183,0,0.0,37,0,0,0,0,0.0,0,2,0,1,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1840000,4000000.0,1.0,0.0,0.0,233,0,0.0,54,0,0,0,0,0.0,0,2,0,1,1,1,54,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2836000,4000000.0,1.0,20492.033,0.0,394,0,2486.056,106,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3832000,4000000.0,1.0,13903.387,0.0,551,0,2498.008,158,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4828000,4000000.0,1.0,13570.718,0.0,710,0,2457.1714,210,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
5824000,4000000.0,1.0,13555.777,0.0,868,0,2473.1077,264,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6812000,4000000.0,1.0,13690.239,0.0,1025,0,2500.996,314,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7808000,4000000.0,1.0,13812.749,0.0,1362,0,2476.0957,366,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8808000,4000000.0,1.0,22994.025,0.0,1770,0,2476.0957,418,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9808000,4000000.0,1.0,24150.398,0.0,2179,0,2476.0957,471,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10804000,4000000.0,1.0,24285.857,0.0,2590,0,2494.024,522,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
11800000,4000000.0,1.0,24292.83,0.0,3661,0,2540.8367,575,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12800000,4000000.0,1.0,48926.297,0.0,4072,0,2490.0398,627,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13796000,4000000.0,1.0,24217.133,0.0,4477,0,2476.0957,679,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14792000,4000000.0,1.0,24139.443,0.0,4888,0,2476.0957,732,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15788000,4000000.0,1.0,24282.87,0.0,5296,0,2520.9165,784,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16788000,4000000.0,1.0,24257.969,0.0,5709,0,2476.0957,842,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17780000,4000000.0,1.0,24247.012,0.0,6117,0,2566.7332,896,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18772000,4000000.0,1.0,24239.045,0.0,6518,0,2477.0918,943,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
19768000,4000000.0,1.0,24370.52,0.0,6925,0,2501.9922,995,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20764000,4000000.0,1.0,24488.049,0.0,7335,0,2501.9922,1047,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21764000,4000000.0,1.0,24310.758,0.0,7744,0,2477.0918,1099,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
22760000,4000000.0,1.0,24160.36,0.0,8152,0,2477.0918,1151,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
23660000,4000000.0,1.0,24262.95,0.0,8522,0,2501.9922,1199,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24656000,4000000.0,1.0,24160.36,0.0,8930,0,2477.0918,1251,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25648000,4000000.0,1.0,24330.678,0.0,9338,0,2477.0918,1303,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26648000,4000000.0,1.0,24311.754,0.0,9748,0,2477.0918,1355,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
27544000,4000000.0,1.0,24240.041,0.0,10117,0,3318.725,1428,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
28540000,4000000.0,1.0,24539.842,0.0,10527,0,4444.223,1510,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
29540000,4000000.0,1.0,24303.785,0.0,10937,0,4419.3228,1594,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
30536000,4000000.0,1.0,24284.861,0.0,11345,0,4419.3228,1672,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
31536000,4000000.0,1.0,24354.582,0.0,11754,0,4419.3228,1754,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
32536000,4000000.0,1.0,24201.195,0.0,12166,0,4419.3228,1836,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33528000,4000000.0,1.0,24283.865,0.0,12573,0,4419.3228,1918,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
34428000,4000000.0,1.0,24167.332,0.0,12945,0,4469.1235,1993,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
35424000,4000000.0,1.0,24366.535,0.0,13354,0,4419.3228,2073,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
36428000,4000000.0,1.0,24271.912,0.0,13765,0,4419.3228,2155,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
37424000,4000000.0,1.0,24485.06,0.0,14174,0,4419.3228,2237,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
38416000,4000000.0,1.0,24201.195,0.0,14581,0,4419.3228,2319,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
39416000,4000000.0,1.0,24199.203,0.0,14989,0,4419.3228,2401,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
40416000,4000000.0,1.0,24243.03,0.0,15400,0,4419.3228,2483,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
41408000,4000000.0,1.0,24352.59,0.0,15804,0,4419.3228,2565,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
42404000,4000000.0,1.0,24159.363,0.0,16216,0,4419.3228,2645,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
43400000,4000000.0,1.0,24337.65,0.0,16622,0,4289.841,2725,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
44952000,4000000.0,1.0,24555.777,0.0,17256,0,4598.606,2855,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
45944000,4000000.0,1.0,24598.605,0.0,17665,0,4444.223,2938,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
46840000,4000000.0,1.0,24268.926,0.0,18033,0,4481.0757,3012,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
47840000,4000000.0,1.0,24269.922,0.0,18443,0,4419.3228,3094,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
48840000,4000000.0,1.0,24240.041,0.0,18854,0,4444.223,3175,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
49840000,4000000.0,1.0,24269.922,0.0,19263,0,4419.3228,3258,0,0,0,0,0.0,0,2,0,1,1,1,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
