timestamp,main_state_changes,main_state
20000,0,0
524000,0,0
1028000,0,0
1244000,0,0
1520000,0,0
2024000,0,0
2528000,0,0
3032000,0,0
3536000,0,0
4040000,0,0
4544000,0,0
5048000,0,0
5552000,0,0
6056000,0,0
6560000,0,0
7064000,0,0
7568000,0,0
8072000,0,0
8204000,1,4
8216000,1,4
8720000,1,4
9224000,1,4
9620000,2,7
10124000,2,7
10628000,2,7
11132000,2,7
11636000,2,7
12140000,2,7
12644000,2,7
13148000,2,7
13652000,2,7
14156000,2,7
14648000,2,7
15152000,2,7
15656000,2,7
16160000,2,7
16664000,2,7
17168000,2,7
17672000,2,7
18176000,2,7
18680000,2,7
19188000,2,7
19692000,2,7
20196000,2,7
20700000,2,7
21204000,2,7
21708000,2,7
22212000,2,7
22716000,2,7
23220000,2,7
23724000,2,7
24228000,2,7
24732000,2,7
25236000,2,7
25740000,2,7
26244000,2,7
26712000,2,7
26748000,2,7
26784000,2,7
26808000,2,7
26844000,2,7
27312000,2,7
27348000,2,7
27852000,2,7
27948000,2,7
27984000,2,7
28176000,2,7
28212000,2,7
28716000,2,7
28848000,2,7
28884000,2,7
29016000,2,7
29052000,2,7
29076000,2,7
29112000,2,7
29616000,2,7
29712000,2,7
29748000,2,7
30252000,2,7
30576000,2,7
30612000,2,7
30780000,2,7
30816000,2,7
31176000,2,7
31248000,2,7
31284000,2,7
31308000,2,7
31608000,2,7
31644000,2,7
31812000,2,7
31848000,2,7
31908000,2,7
31944000,2,7
32076000,2,7
32112000,2,7
32376000,2,7
32412000,2,7
32916000,2,7
33420000,2,7
33576000,2,7
33612000,2,7
34116000,2,7
34620000,2,7
34740000,2,7
34776000,2,7
35244000,2,7
35280000,2,7
35448000,2,7
35484000,2,7
35808000,2,7
35844000,2,7
36348000,2,7
36612000,2,7
36648000,2,7
36816000,2,7
36840000,2,7
37176000,2,7
37212000,2,7
37716000,2,7
38220000,2,7
38724000,2,7
39048000,2,7
39108000,2,7
39516000,2,7
39552000,2,7
40008000,2,7
40044000,2,7
40476000,2,7
40512000,2,7
40548000,2,7
40584000,2,7
40644000,2,7
40680000,2,7
40884000,2,7
40908000,2,7
41412000,2,7
41448000,2,7
41484000,2,7
41844000,2,7
41880000,2,7
42384000,2,7
42408000,2,7
42444000,2,7
42948000,2,7
43116000,2,7
43140000,2,7
43344000,2,7
43380000,2,7
43644000,2,7
43680000,2,7
43716000,2,7
43740000,2,7
43776000,2,7
43812000,2,7
44280000,2,7
44316000,2,7
44748000,2,7
44784000,2,7
44952000,2,7
44976000,2,7
45384000,2,7
45408000,2,7
45876000,2,7
45912000,2,7
45984000,2,7
46008000,2,7
46152000,2,7
46248000,2,7
46284000,2,7
46308000,2,7
46548000,2,7
46584000,2,7
46776000,2,7
46812000,2,7
46944000,2,7
46980000,2,7
47148000,2,7
47184000,2,7
47208000,2,7
47280000,2,7
47484000,2,7
47508000,2,7
47784000,2,7
47844000,2,7
47916000,2,7
47940000,2,7
48240000,2,7
48276000,2,7
48444000,2,7
48516000,2,7
48612000,2,7
48648000,2,7
48708000,2,7
48744000,2,7
48780000,2,7
48816000,2,7
48876000,2,7
48912000,2,7
48984000,2,7
49044000,2,7
49440000,2,7
49476000,2,7
49548000,2,7
49584000,2,7
49884000,2,7
49908000,2,7
49944000,2,7
49980000,2,7
50016000,2,7
50052000,2,7
50184000,2,7
50280000,2,7
50316000,2,7
50376000,2,7
50748000,2,7
50784000,2,7
51012000,2,7
51048000,2,7
51252000,2,7
51276000,2,7
51480000,2,7
51516000,2,7
51612000,2,7
51648000,2,7
51684000,2,7
51708000,2,7
51912000,2,7
51984000,2,7
52080000,2,7
52152000,2,7
52308000,2,7
52344000,2,7
52416000,2,7
52452000,2,7
52548000,2,7
52584000,2,7
52944000,2,7
52980000,2,7
53040000,2,7
53076000,2,7
53148000,2,7
53184000,2,7
53280000,2,7
53316000,2,7
53652000,2,7
53676000,2,7
54048000,2,7
54084000,2,7
54216000,2,7
54252000,2,7
54756000,2,7
54780000,2,7
54816000,2,7
54948000,2,7
54984000,2,7
55212000,2,7
55248000,2,7
55548000,2,7
55584000,2,7
56088000,2,7
56376000,2,7
56412000,2,7
56448000,2,7
56508000,2,7
56712000,2,7
56748000,2,7
57252000,2,7
57384000,2,7
57420000,2,7
57648000,2,7
57684000,2,7
57744000,2,7
57780000,2,7
58284000,2,7
58476000,2,7
58548000,2,7
58752000,2,7
58776000,2,7
58812000,2,7
58848000,2,7
59040000,2,7
59112000,2,7
59316000,2,7
59340000,2,7
59448000,2,7
59484000,2,7
59508000,2,7
59544000,2,7
59616000,2,7
59676000,2,7
60180000,2,7
60684000,2,7
61188000,2,7
61692000,2,7
62016000,2,7
62076000,2,7
62376000,2,7
62412000,2,7
62508000,2,7
62544000,2,7
63048000,2,7
63312000,2,7
63348000,2,7
63540000,2,7
63612000,2,7
63708000,2,7
63744000,2,7
64248000,2,7
64380000,2,7
64416000,2,7
64512000,2,7
64548000,2,7
64812000,2,7
64884000,2,7
65316000,2,7
65352000,2,7
65508000,2,7
65544000,2,7
65712000,2,7
65748000,2,7
66252000,2,7
66312000,2,7
66348000,2,7
66384000,2,7
66408000,2,7
66780000,2,7
66840000,2,7
66948000,2,7
66984000,2,7
67044000,2,7
67080000,2,7
67212000,2,7
67248000,2,7
67548000,2,7
67584000,2,7
68088000,2,7
68112000,2,7
68148000,2,7
68412000,2,7
68448000,2,7
68508000,2,7
68544000,2,7
68580000,2,7
68616000,2,7
69120000,2,7
69444000,2,7
69516000,2,7
70008000,2,7
70044000,2,7
70284000,2,7
70308000,2,7
70812000,2,7
71076000,2,7
71112000,2,7
71148000,2,7
71184000,2,7
71640000,2,7
71676000,2,7
71976000,2,7
72012000,2,7
72516000,2,7
72648000,2,7
72684000,2,7
72780000,2,7
72816000,2,7
72876000,2,7
72912000,2,7
72984000,2,7
73008000,2,7
73416000,2,7
73476000,2,7
73980000,2,7
74016000,2,7
74040000,2,7
74076000,2,7
74112000,2,7
74352000,2,7
74376000,2,7
74448000,2,7
74484000,2,7
74544000,2,7
74580000,2,7
75084000,2,7
75588000,2,7
75660000,2,7
76164000,2,7
76668000,2,7
77172000,2,7
77676000,2,7
78180000,2,7
