timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
972000,972000,1310988,0.08379706,0.38067806,-9.7803135,11.827759,0,0,0,0,1
1972000,1972000,1310988,-0.107739076,0.830788,-10.390836,11.827789,0,0,0,0,1
2972000,2972000,1310988,-0.16759412,-0.5267244,-9.560047,11.827789,0,0,0,0,1
3972000,3972000,1310988,0.074220255,1.6711528,-10.546458,11.827789,0,0,0,0,1
4972000,4972000,1310988,0.17956513,-1.5777789,-9.215282,11.827789,0,0,0,0,1
5972000,5972000,1310988,0.1436521,-1.8315643,-9.220071,11.827789,0,0,0,0,1
6972000,6972000,1310988,0.07182605,0.7158663,-9.768343,11.827789,0,0,0,0,1
7972000,7972000,1310988,-0.06943185,0.9744401,-10.46745,11.827789,0,0,0,0,1
8972000,8972000,1310988,0.06703765,-1.9273324,-9.002198,11.827789,0,0,0,0,1
9972000,9972000,1310988,-0.035913024,0.009576807,-9.727641,11.827789,0,0,0,0,1
10972000,10972000,1310988,-0.20111294,-0.62488663,-9.548077,11.827789,0,0,0,0,1
11972000,11972000,1310988,-0.016759412,0.4261679,-9.6845455,11.827789,0,0,0,0,1
12972000,12972000,1310988,0.17238252,0.521936,-9.921572,11.827789,0,0,0,0,1
13972000,13972000,1310988,0.016759412,-2.0111294,-8.985439,11.827789,0,0,0,0,1
14972000,14972000,1310988,0.035913024,1.0510546,-10.42196,11.827789,0,0,0,0,1
15972000,15972000,1310988,0.050278235,0.19393034,-9.603143,11.827789,0,0,0,0,1
16972000,16972000,1310988,0.055066638,-2.7509377,-8.561666,11.827789,0,0,0,0,1
17972000,17972000,1310988,0.15083471,0.2801216,-9.68694,11.827789,0,0,0,0,1
18972000,18972000,1310988,0.02633622,0.0023942017,-10.977415,11.827423,0,0,0,0,1
19972000,19972000,1310988,-0.062249243,-0.011971008,-9.560047,11.823029,0,0,0,0,1
20972000,20972000,1310988,0.0023942017,-0.038307227,-9.504981,11.819366,0,0,0,0,1
21972000,21972000,1310988,-0.062249243,-0.07182605,-9.595961,11.816925,0,0,0,0,1
22972000,22972000,1310988,0.007182605,-0.06703765,-9.030929,11.814148,0,0,0,0,1
23972000,23972000,1310988,0.007182605,-0.05267244,-9.514558,11.812622,0,0,0,0,1
24972000,24972000,1310988,-0.0023942017,-0.009576807,-9.665392,11.812561,0,0,0,0,1
25972000,25972000,1310988,-0.016759412,-0.047884032,-9.617508,11.812866,0,0,0,0,1
26972000,26972000,1310988,-0.2753332,0.023942016,-9.502586,11.81311,0,0,0,0,1
27972000,27972000,1310988,-0.4261679,-0.02633622,-9.758766,11.813568,0,0,0,0,1
28972000,28972000,1310988,-0.23942018,-0.033518825,-9.68694,11.813904,0,0,0,0,1
29972000,29972000,1310988,0.009576807,-0.009576807,-9.718064,11.814117,0,0,0,0,1
30972000,30972000,1310988,-0.023942016,0.019153614,-9.758766,11.814209,0,0,0,0,1
31972000,31972000,1310988,0.0,-0.02633622,-9.744401,11.814301,0,0,0,0,1
32972000,32972000,1310988,-0.011971008,-0.035913024,-9.648633,11.814453,0,0,0,0,1
33972000,33972000,1310988,-0.076614454,0.05746084,-9.713276,11.814606,0,0,0,0,1
34972000,34972000,1310988,0.055066638,0.20590134,-9.509769,11.814575,0,0,0,0,1
35972000,35972000,1310988,-0.02873042,0.35913026,-9.739613,11.814728,0,0,0,0,1
36972000,36972000,1310988,-0.095768064,0.22266077,-9.773131,11.814758,0,0,0,0,1
37972000,37972000,1310988,0.011971008,-0.07182605,-9.6845455,11.814728,0,0,0,0,1
38972000,38972000,1310988,-0.047884032,-0.09816227,-9.667787,11.814728,0,0,0,0,1
39972000,39972000,1310988,0.035913024,-0.05267244,-9.715671,11.814728,0,0,0,0,1
40972000,40972000,1310988,0.038307227,-0.0047884034,-9.7084875,11.814789,0,0,0,0,1
41972000,41972000,1310988,-0.059855044,0.033518825,-9.68694,11.814941,0,0,0,0,1
42972000,42972000,1310988,0.17477672,-0.02873042,-9.514558,11.814941,0,0,0,0,1
43972000,43972000,1310988,0.34476504,-0.10534488,-9.751583,11.815155,0,0,0,0,1
44972000,44972000,1310988,0.095768064,-0.079008654,-9.737218,11.815216,0,0,0,0,1
45972000,45972000,1310988,0.007182605,-0.01436521,-9.67018,11.815094,0,0,0,0,1
46972000,46972000,1310988,-0.076614454,-0.05267244,-9.727641,11.815002,0,0,0,0,1
47972000,47972000,1310988,0.023942016,0.009576807,-9.8042555,11.814941,0,0,0,0,1
48972000,48972000,1310988,-0.033518825,-0.031124622,-9.768343,11.81485,0,0,0,0,1
49972000,49972000,1310988,-0.023942016,-0.035913024,-9.694122,11.814667,0,0,0,0,1
50972000,50972000,1310988,-0.059855044,-0.18914193,-9.509769,11.814453,0,0,0,0,1
51972000,51972000,1310988,0.016759412,-0.47405192,-9.758766,11.814606,0,0,0,0,1
52972000,52972000,1310988,0.055066638,-0.14604631,-9.770737,11.814667,0,0,0,0,1
53972000,53972000,1310988,-0.035913024,-0.06464344,-9.7084875,11.814606,0,0,0,0,1
54972000,54972000,1310988,0.019153614,0.04309563,-9.742006,11.814484,0,0,0,0,1
55972000,55972000,1310988,-0.079008654,-0.093373865,-9.715671,11.814331,0,0,0,0,1
56972000,56972000,1310988,-0.01436521,-0.016759412,-9.742006,11.814209,0,0,0,0,1
57972000,57972000,1310988,-0.02633622,-0.023942016,-9.682152,11.814117,0,0,0,0,1
58972000,58972000,1310988,-0.25857377,0.11731588,-9.7324295,11.813873,0,0,0,0,1
59972000,59972000,1310988,-0.51714754,0.34476504,-9.662998,11.813873,0,0,0,0,1
60972000,60972000,1310988,-0.16998832,0.09816227,-9.856929,11.814026,0,0,0,0,1
61972000,61972000,1310988,-0.021547815,-0.04070143,-9.768343,11.814148,0,0,0,0,1
62972000,62972000,1310988,0.055066638,-0.12210429,-9.739613,11.814301,0,0,0,0,1
63972000,63972000,1310988,-0.08379706,-0.02873042,-9.82341,11.814514,0,0,0,0,1
64972000,64972000,1310988,-0.06464344,0.0023942017,-9.706094,11.814606,0,0,0,0,1
65972000,65972000,1310988,-0.09816227,-0.08619126,-9.722853,11.814697,0,0,0,0,1
66972000,66972000,1310988,0.21068975,-0.20590134,-9.794679,11.814789,0,0,0,0,1
67972000,67972000,1310988,0.260968,-0.40940848,-9.737218,11.8151245,0,0,0,0,1
68972000,68972000,1310988,0.11971009,-0.15083471,-9.78989,11.815491,0,0,0,0,1
69972000,69972000,1310988,-0.088585466,-0.10534488,-9.706094,11.815826,0,0,0,0,1
70972000,70972000,1310988,-0.088585466,0.011971008,-9.744401,11.816223,0,0,0,0,1
71972000,71972000,1310988,-0.12928689,-0.009576807,-9.763555,11.81665,0,0,0,0,1
72972000,72972000,1310988,-0.12449849,-0.055066638,-9.742006,11.817017,0,0,0,0,1
73972000,73972000,1310988,-0.02873042,-0.10295067,-9.715671,11.817261,0,0,0,0,1
74972000,74972000,1310988,-0.045489833,-0.107739076,-9.725247,11.817322,0,0,0,0,1
75972000,75972000,1310988,-0.088585466,-0.074220255,-8.159439,11.817383,0,0,0,0,1
76972000,76972000,1310988,-0.05267244,-0.02873042,-9.615114,11.821716,0,0,0,0,1
77972000,77972000,1310988,-0.02873042,-0.016759412,-9.643845,11.826019,0,0,0,0,1
78972000,78972000,1310988,-0.12928689,0.12210429,-9.7324295,11.827759,0,0,0,0,1
79972000,79972000,1310988,0.016759412,0.079008654,-9.866506,11.827759,0,0,0,0,1
80972000,80972000,1310988,0.22984336,0.37588966,-9.828198,11.827759,0,0,0,0,1
81972000,81972000,1310988,0.045489833,0.02633622,-9.751583,11.827759,0,0,0,0,1
82972000,82972000,1310988,0.16519992,0.90500826,-9.490616,11.827759,0,0,0,0,1
83972000,83972000,1310988,0.28491,-1.2593501,-10.884041,11.827759,0,0,0,0,1
84972000,84972000,1310988,0.15801731,0.32561144,-9.959879,11.827759,0,0,0,0,1
85972000,85972000,1310988,-0.0047884034,0.18674773,-9.797073,11.827759,0,0,0,0,1
