timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0042381017,7.144903e-05,3.6521135e-09,-0.014652516,-0.32120594,-9.63714,0.00777643,-0.0030892666,0.00017044223,11.827759,11.827759
1936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0030022499,2.3832035e-05,7.150398e-10,-0.004309563,-0.017908476,-9.916879,0.005496764,-0.00087351684,-0.001257012,11.827789,11.827789
2936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0029113775,2.0528063e-05,4.2287565e-10,-0.065122284,0.09155443,-9.864684,0.00040480046,0.0010226538,-0.00040480043,11.827789,11.827789
3936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.003434096,1.9979685e-05,3.4951467e-10,0.08389282,-0.25886095,-9.850034,-0.0005752428,0.00019174775,0.0007456851,11.827789,11.827789
4936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0030986988,1.9283512e-05,3.2539527e-10,0.011013327,-0.25455132,-9.794105,0.00055393757,0.0010013487,0.001619202,11.827789,11.827789
5936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0031050981,1.9468926e-05,3.3283462e-10,-0.008140281,-0.06885702,-9.851087,-0.0009800432,-0.00042610578,-0.00017044235,11.827789,11.827789
6936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0032038353,1.8559364e-05,2.986608e-10,-0.03351882,0.41869813,-10.054976,-0.0008309063,-0.00014913706,0.0022583604,11.827789,11.827789
7936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0028667045,2.0819085e-05,3.4813954e-10,0.018866308,-0.69652104,-9.510918,0.00085221155,-0.00010652641,-0.00078829576,11.827789,11.827789
8936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0031748265,1.9472354e-05,3.5266362e-10,0.053151272,-0.5449201,-9.540222,6.3915846e-05,-0.0012996225,0.0004900216,11.827789,11.827789
9936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0030284903,1.8849621e-05,2.9718084e-10,-0.027485438,-0.049511936,-9.827145,0.0009374327,0.0007882957,0.0011717906,11.827789,11.827789
10936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0031458081,2.0676673e-05,3.5842318e-10,-0.0123540815,0.07977496,-9.868612,0.0020453078,-0.00017044223,0.0009161273,11.827789,11.827789
11936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0029571366,1.8798302e-05,2.7127323e-10,-0.03773262,0.53323686,-9.990812,-0.0011717909,0.0008096011,0.00063915865,11.827789,11.827789
