timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
972000,972000,1310988,-0.0026631611,0.00958738,-0.0053263223,11.827759,0,1
1972000,1972000,1310988,0.0058589545,0.0010652645,-0.0058589545,11.827789,0,1
2972000,2972000,1310988,0.0015978967,-0.0031957934,-0.0026631611,11.827789,0,1
3972000,3972000,1310988,-0.0053263223,-0.0031957934,-0.0026631611,11.827789,0,1
4972000,4972000,1310988,-0.0015978967,0.0037284256,0.007456851,11.827789,0,1
5972000,5972000,1310988,-0.0053263223,0.00479369,0.00479369,11.827789,0,1
6972000,6972000,1310988,0.0005326322,-0.0037284256,-0.0026631611,11.827789,0,1
7972000,7972000,1310988,-0.0053263223,-0.002130529,-0.0031957934,11.827789,0,1
8972000,8972000,1310988,0.0005326322,-0.0015978967,0.0,11.827789,0,1
9972000,9972000,1310988,-0.0010652645,0.006924219,-0.0005326322,11.827789,0,1
10972000,10972000,1310988,0.01438107,0.002130529,-0.00479369,11.827789,0,1
11972000,11972000,1310988,0.00479369,0.0,-0.0037284256,11.827789,0,1
12972000,12972000,1310988,-0.0031957934,-0.0015978967,-0.002130529,11.827789,0,1
13972000,13972000,1310988,-0.009054748,0.002130529,0.008522116,11.827789,0,1
14972000,14972000,1310988,-0.0037284256,0.0005326322,0.004261058,11.827789,0,1
15972000,15972000,1310988,0.0010652645,-0.00479369,-0.00479369,11.827789,0,1
16972000,16972000,1310988,-0.0015978967,-0.0010652645,0.0,11.827789,0,1
17972000,17972000,1310988,0.002130529,0.002130529,0.00479369,11.827789,0,1
18972000,18972000,1310988,-0.05965481,-0.0037284256,-0.08042747,11.827423,0,1
19972000,19972000,1310988,-0.0005326322,0.0010652645,0.007456851,11.823029,0,1
20972000,20972000,1310988,0.015978966,0.0010652645,0.011185277,11.819366,0,1
21972000,21972000,1310988,0.0,0.0015978967,0.0,11.816925,0,1
22972000,22972000,1310988,0.016511599,-0.004261058,0.00958738,11.814148,0,1
23972000,23972000,1310988,-0.00958738,0.002130529,-0.004261058,11.812622,0,1
24972000,24972000,1310988,0.009054748,-0.0031957934,0.0037284256,11.812561,0,1
25972000,25972000,1310988,-0.0005326322,-0.00479369,-0.0010652645,11.812866,0,1
26972000,26972000,1310988,-0.0053263223,-0.49747851,0.0026631611,11.81311,0,1
27972000,27972000,1310988,0.007456851,0.16564862,0.0005326322,11.813568,0,1
28972000,28972000,1310988,0.0010652645,-0.002130529,0.0015978967,11.813904,0,1
29972000,29972000,1310988,-0.002130529,-0.025033714,0.0015978967,11.814117,0,1
30972000,30972000,1310988,0.0026631611,-0.022903185,0.002130529,11.814209,0,1
31972000,31972000,1310988,-0.0031957934,0.0031957934,0.00479369,11.814301,0,1
32972000,32972000,1310988,0.0063915867,0.0063915867,-0.006924219,11.814453,0,1
33972000,33972000,1310988,0.010652645,-0.007456851,-0.0015978967,11.814606,0,1
34972000,34972000,1310988,-0.18695392,0.0026631611,-0.0026631611,11.814575,0,1
35972000,35972000,1310988,0.15286545,-0.007989483,0.0058589545,11.814728,0,1
36972000,36972000,1310988,-0.015978966,0.009054748,0.0015978967,11.814758,0,1
37972000,37972000,1310988,-0.027696876,-0.00479369,0.0058589545,11.814728,0,1
38972000,38972000,1310988,-0.016511599,0.007456851,-0.007989483,11.814728,0,1
39972000,39972000,1310988,0.0026631611,0.002130529,0.007989483,11.814728,0,1
40972000,40972000,1310988,0.0010652645,-0.008522116,-0.002130529,11.814789,0,1
41972000,41972000,1310988,0.0,-0.0063915867,-0.0037284256,11.814941,0,1
42972000,42972000,1310988,-0.0026631611,0.43249738,0.0,11.814941,0,1
43972000,43972000,1310988,0.0026631611,-0.14647387,0.0053263223,11.815155,0,1
44972000,44972000,1310988,-0.0010652645,0.008522116,-0.00479369,11.815216,0,1
45972000,45972000,1310988,0.0005326322,0.03355583,0.0026631611,11.815094,0,1
46972000,46972000,1310988,0.0,0.017576864,-0.0026631611,11.815002,0,1
47972000,47972000,1310988,0.008522116,0.006924219,0.006924219,11.814941,0,1
48972000,48972000,1310988,-0.002130529,-0.0031957934,-0.0010652645,11.81485,0,1
49972000,49972000,1310988,-0.0058589545,0.007989483,-0.0037284256,11.814667,0,1
50972000,50972000,1310988,0.14807177,0.002130529,-0.007989483,11.814453,0,1
51972000,51972000,1310988,-0.14221281,-0.0058589545,-0.0010652645,11.814606,0,1
52972000,52972000,1310988,0.015446335,0.0,0.0005326322,11.814667,0,1
53972000,53972000,1310988,0.034088463,-0.00479369,0.002130529,11.814606,0,1
54972000,54972000,1310988,0.017044231,0.0005326322,0.0053263223,11.814484,0,1
55972000,55972000,1310988,0.0010652645,0.0005326322,-0.002130529,11.814331,0,1
56972000,56972000,1310988,0.0037284256,0.0037284256,0.0,11.814209,0,1
57972000,57972000,1310988,-0.00479369,-0.0005326322,0.0031957934,11.814117,0,1
58972000,58972000,1310988,-0.23116238,-0.48842376,-0.111852765,11.813873,0,1
59972000,59972000,1310988,0.17150758,0.1571265,0.010120012,11.813873,0,1
60972000,60972000,1310988,-0.004261058,-0.008522116,0.0,11.814026,0,1
61972000,61972000,1310988,-0.03781689,-0.029827405,0.0037284256,11.814148,0,1
62972000,62972000,1310988,-0.015446335,-0.01438107,0.0005326322,11.814301,0,1
63972000,63972000,1310988,0.0053263223,-0.0037284256,0.00958738,11.814514,0,1
64972000,64972000,1310988,0.00479369,0.008522116,0.0,11.814606,0,1
65972000,65972000,1310988,0.0053263223,0.00479369,0.002130529,11.814697,0,1
66972000,66972000,1310988,0.25246766,0.49002165,-0.11717909,11.814789,0,1
67972000,67972000,1310988,-0.1470065,-0.15606125,0.013315806,11.8151245,0,1
68972000,68972000,1310988,0.0026631611,0.007456851,-0.0005326322,11.815491,0,1
69972000,69972000,1310988,0.028229509,0.020772656,0.0031957934,11.815826,0,1
70972000,70972000,1310988,0.013848438,0.011717909,0.0015978967,11.816223,0,1
71972000,71972000,1310988,0.0,-0.0037284256,0.0031957934,11.81665,0,1
72972000,72972000,1310988,0.002130529,-0.0026631611,0.0031957934,11.817017,0,1
73972000,73972000,1310988,0.0005326322,0.0010652645,0.0053263223,11.817261,0,1
74972000,74972000,1310988,-0.004261058,0.0,0.0058589545,11.817322,0,1
