timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
196000,1310988,1310988,1310996,1311004,0,0.07715994,0.057814796,0.019538447,0.0,1310988,1310988,1310996,1311004,0,0.0018868967,0.0012116958,0.0006792784,0.0,1,1,1,0,1,1,1,0
396000,1310988,1310988,1310996,1311004,0,0.07438071,0.038843542,0.036631938,0.0,1310988,1310988,1310996,1311004,0,0.0018902338,0.0010928853,0.00079767656,0.0,1,1,1,0,1,1,1,0
596000,1310988,1310988,1310996,1311004,0,0.039697412,0.019352764,0.020344323,0.0,1310988,1310988,1310996,1311004,0,0.00013340364,7.2178984e-05,6.2850166e-05,0.0,1,1,1,0,1,1,1,0
796000,1310988,1310988,1310996,1311004,0,0.030228779,0.0252631,0.008965361,0.0,1310988,1310988,1310996,1311004,0,0.00034447425,0.00022539476,0.00019770452,0.0,1,1,1,0,1,1,1,0
996000,1310988,1310988,1310996,1311004,0,0.09675802,0.07231726,0.026097508,0.0,1310988,1310988,1310996,1311004,0,0.00043020176,0.0004973803,7.7335746e-05,0.0,1,1,1,0,1,1,1,0
1200000,1310988,1310988,1310996,1311004,0,0.099471614,0.05686954,0.042779386,0.0,1310988,1310988,1310996,1311004,0,0.00036793822,0.00049880135,0.00016906226,0.0,1,1,1,0,1,1,1,0
1400000,1310988,1310988,1310996,1311004,0,0.050756413,0.062251024,0.012388228,0.0,1310988,1310988,1310996,1311004,0,0.00079087855,0.00050450396,0.00047830294,0.0,1,1,1,0,1,1,1,0
1600000,1310988,1310988,1310996,1311004,0,0.09175147,0.04972538,0.042408116,0.0,1310988,1310988,1310996,1311004,0,0.0003066558,0.0002626216,0.0001487534,0.0,1,1,1,0,1,1,1,0
1800000,1310988,1310988,1310996,1311004,0,0.03389995,0.0076904777,0.039810773,0.0,1310988,1310988,1310996,1311004,0,0.00027367767,0.00023705172,0.00020031129,0.0,1,1,1,0,1,1,1,0
1996000,1310988,1310988,1310996,1311004,0,0.010645131,0.040750865,0.033281937,0.0,1310988,1310988,1310996,1311004,0,0.00047068324,0.00025525174,0.0002855807,0.0,1,1,1,0,1,1,1,0
2196000,1310988,1310988,1310996,1311004,0,0.027589593,0.124217644,0.11422244,0.0,1310988,1310988,1310996,1311004,0,0.00041891763,0.0006884373,0.0005071739,0.0,1,1,1,0,1,1,1,0
2400000,1310988,1310988,1310996,1311004,0,0.022288328,0.028397731,0.025953641,0.0,1310988,1310988,1310996,1311004,0,0.0007863343,0.0005160581,0.00031816878,0.0,1,1,1,0,1,1,1,0
2600000,1310988,1310988,1310996,1311004,0,0.037437856,0.04912996,0.011753206,0.0,1310988,1310988,1310996,1311004,0,0.00036120633,0.00029937146,0.0003364569,0.0,1,1,1,0,1,1,1,0
2796000,1310988,1310988,1310996,1311004,0,0.02251065,0.012204276,0.02838689,0.0,1310988,1310988,1310996,1311004,0,0.00041584627,0.00036286344,0.00012914062,0.0,1,1,1,0,1,1,1,0
2996000,1310988,1310988,1310996,1311004,0,0.018645503,0.007690654,0.012149677,0.0,1310988,1310988,1310996,1311004,0,0.0002692976,0.00037638933,0.00021511866,0.0,1,1,1,0,1,1,1,0
3196000,1310988,1310988,1310996,1311004,0,0.09785622,0.09162923,0.009202605,0.0,1310988,1310988,1310996,1311004,0,0.000521914,0.0003572474,0.0004696598,0.0,1,1,1,0,1,1,1,0
3400000,1310988,1310988,1310996,1311004,0,0.068872325,0.04352894,0.025578305,0.0,1310988,1310988,1310996,1311004,0,0.00045168356,0.00037302246,0.00038371864,0.0,1,1,1,0,1,1,1,0
3600000,1310988,1310988,1310996,1311004,0,0.0390571,0.07255268,0.03666293,0.0,1310988,1310988,1310996,1311004,0,0.0010355221,0.00047285642,0.00063476845,0.0,1,1,1,0,1,1,1,0
3800000,1310988,1310988,1310996,1311004,0,0.14700562,0.0610963,0.086285785,0.0,1310988,1310988,1310996,1311004,0,0.00049721263,0.00034400963,0.0001575126,0.0,1,1,1,0,1,1,1,0
3996000,1310988,1310988,1310996,1311004,0,0.1716521,0.01958756,0.15891108,0.0,1310988,1310988,1310996,1311004,0,0.0006316316,0.000322677,0.000356949,0.0,1,1,1,0,1,1,1,0
4196000,1310988,1310988,1310996,1311004,0,0.030816827,0.021942127,0.049986772,0.0,1310988,1310988,1310996,1311004,0,0.00031918677,0.00039454908,0.00026647074,0.0,1,1,1,0,1,1,1,0
4396000,1310988,1310988,1310996,1311004,0,0.011075568,0.009095481,0.008823156,0.0,1310988,1310988,1310996,1311004,0,0.00025693892,0.00023809545,0.00031311405,0.0,1,1,1,0,1,1,1,0
4596000,1310988,1310988,1310996,1311004,0,0.101528324,0.026480038,0.07606873,0.0,1310988,1310988,1310996,1311004,0,0.00052823743,0.00020978526,0.00033487807,0.0,1,1,1,0,1,1,1,0
4796000,1310988,1310988,1310996,1311004,0,0.08695889,0.07906695,0.009326272,0.0,1310988,1310988,1310996,1311004,0,0.00032782805,0.0002305478,0.00023656293,0.0,1,1,1,0,1,1,1,0
5000000,1310988,1310988,1310996,1311004,0,0.07100242,0.008606458,0.079549424,0.0,1310988,1310988,1310996,1311004,0,0.0003870794,0.00017160844,0.0004935771,0.0,1,1,1,0,1,1,1,0
5200000,1310988,1310988,1310996,1311004,0,0.04689089,0.031661138,0.017324483,0.0,1310988,1310988,1310996,1311004,0,0.00036953136,0.00043669518,0.00015244055,0.0,1,1,1,0,1,1,1,0
5396000,1310988,1310988,1310996,1311004,0,0.05571993,0.01389989,0.04337801,0.0,1310988,1310988,1310996,1311004,0,0.0001967562,7.9637364e-05,0.00015656273,0.0,1,1,1,0,1,1,1,0
5596000,1310988,1310988,1310996,1311004,0,0.034745187,0.03281203,0.009767956,0.0,1310988,1310988,1310996,1311004,0,0.00065858854,0.0002754571,0.0003979028,0.0,1,1,1,0,1,1,1,0
5796000,1310988,1310988,1310996,1311004,0,0.10569179,0.020490596,0.087478355,0.0,1310988,1310988,1310996,1311004,0,0.00051170035,0.00035239878,0.0001825812,0.0,1,1,1,0,1,1,1,0
6000000,1310988,1310988,1310996,1311004,0,0.021842854,0.073818125,0.05891272,0.0,1310988,1310988,1310996,1311004,0,0.00037887617,0.0003601171,6.6504384e-05,0.0,1,1,1,0,1,1,1,0
6200000,1310988,1310988,1310996,1311004,0,0.04092147,0.08165258,0.043980148,0.0,1310988,1310988,1310996,1311004,0,0.00026371496,0.00040403657,0.00030110622,0.0,1,1,1,0,1,1,1,0
6396000,1310988,1310988,1310996,1311004,0,0.06045464,0.025930468,0.035120934,0.0,1310988,1310988,1310996,1311004,0,0.00049475644,0.00027835148,0.0006119934,0.0,1,1,1,0,1,1,1,0
