timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
500000,500000,1310996,1310996,0.00010929958,1.7116989e-05,1.9957579e-05,-0.00022541665,-0.0012632578,-0.040714256,4000,4000,0,0
996000,996000,1310996,1310996,1.8198332e-05,1.4386285e-05,4.571123e-06,-0.0003376585,-0.0066275573,-0.036644734,4000,4000,0,0
1500000,1500000,1310996,1310996,4.6319543e-05,1.8020927e-06,9.750107e-06,-0.0007516687,-0.0016934362,-0.0383715,4000,4000,0,0
2000000,2000000,1310996,1310996,1.3821086e-05,8.475638e-07,2.1984648e-05,-3.5279732e-05,0.0036277096,-0.04173291,4000,4000,0,0
2496000,2496000,1310996,1310996,2.7323114e-05,4.9391306e-06,1.5425468e-06,3.099576e-05,0.0036474324,-0.03903,4000,4000,0,0
3000000,3000000,1310996,1310996,-6.104802e-06,-4.059776e-06,1.1506594e-05,-0.00016972105,-0.0004613358,-0.03940836,4000,4000,0,0
3500000,3500000,1310996,1310996,3.2592818e-06,-1.6396212e-05,-3.5956205e-06,0.0008611175,-0.0015699673,-0.03975005,4000,4000,0,0
3996000,3996000,1310996,1310996,-4.4252324e-06,-1.8773817e-05,-5.7906277e-06,0.00063763995,-0.0050387504,-0.03694275,4000,4000,0,0
4500000,4500000,1310996,1310996,-1.1034617e-05,-6.0425346e-06,6.572809e-06,0.0006078396,0.007357348,-0.043264315,4000,4000,0,0
5000000,5000000,1310996,1310996,4.5891304e-07,9.827796e-06,1.2788933e-05,0.000709522,-0.0066271974,-0.03695665,4000,4000,0,0
5496000,5496000,1310996,1310996,-7.777714e-06,2.9478522e-06,-1.2800375e-05,0.0007410908,-0.0066879396,-0.037035927,4000,4000,0,0
6000000,6000000,1310996,1310996,1.2074974e-05,3.8072038e-05,1.3889264e-05,-0.0008996079,-0.0018404524,-0.037801947,4000,4000,0,0
6500000,6500000,1310996,1310996,-4.245564e-06,1.8379085e-05,-1.4528618e-05,0.00013465421,0.003962245,-0.038897544,4000,4000,0,0
