timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
184000,184000,-0.023611166,-0.0017391826,-0.0005020664,0.0,0.0,0.0,0.0,-1.0
188000,188000,-0.029065078,-0.001059235,-0.00079413,0.0,0.0,0.0,0.0,-1.0
236000,236000,-0.07845498,0.0033676638,0.0005553852,0.0,0.0,0.0,0.0,-1.0
284000,284000,0.09366878,0.00023987715,8.779303e-05,0.0,0.0,0.0,0.0,-1.0
332000,332000,-0.08166189,-0.0013036926,1.7044824e-05,0.0,0.0,0.0,0.0,-1.0
384000,384000,0.07858725,0.0010706432,0.00010370603,0.0,0.0,0.0,0.0,-1.0
432000,432000,0.0055989996,0.00038149394,0.00021782222,0.0,0.0,0.0,0.0,-1.0
484000,484000,0.0072263186,0.0007488445,-0.0005216508,0.0,0.0,0.0,0.0,-1.0
532000,532000,-0.0016031464,0.00049540057,-0.00090291986,0.0,0.0,0.0,0.0,-1.0
584000,584000,-0.002923634,-0.0001710777,-0.00042028757,0.0,0.0,0.0,0.0,-1.0
636000,636000,-0.0035964006,-0.0026554766,0.0005196327,0.0,0.0,0.0,0.0,-1.0
684000,684000,0.00030559945,-0.0030189669,-5.1687373e-05,0.0,0.0,0.0,0.0,-1.0
736000,736000,-0.0026091975,0.0017818405,-0.0007734273,0.0,0.0,0.0,0.0,-1.0
784000,784000,-0.0028609366,-0.0017912848,0.00022272757,0.0,0.0,0.0,0.0,-1.0
832000,832000,-0.0015982304,-0.0011855038,-0.00030138798,0.0,0.0,0.0,0.0,-1.0
884000,884000,-0.00032495533,0.0004651129,6.646228e-05,0.0,0.0,0.0,0.0,-1.0
936000,936000,-0.00029707796,0.0033268984,0.00021152756,0.0,0.0,0.0,0.0,-1.0
984000,984000,0.00017937447,-0.002096276,0.00047666198,0.0,0.0,0.0,0.0,-1.0
1036000,1036000,4.7150183e-06,0.0013156531,-0.00011656534,0.0,0.0,0.0,0.0,-1.0
1084000,1084000,-0.00047445903,-0.0020244496,-0.0008695346,0.0,0.0,0.0,0.0,-1.0
1136000,1136000,-0.0023166377,0.00055367267,-0.0007192197,0.0,0.0,0.0,0.0,-1.0
