timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
1000000,0.0,0.0,0.0,1
1800000,0.0,0.0,0.0,1
3000000,6.017851e-12,0.0002003161,0.00040000002,0
3800000,1.7341038e-11,0.00018716347,0.00036864,0
5000000,0.0007225767,2.8351622e-05,0.0005161136,0
5800000,5.6650046e-05,0.00016507467,0.00047565027,0
6600000,0.000670368,4.0607047e-05,0.00077494135,0
7800000,0.00010057495,0.00015556831,0.000658791,0
9000000,0.0006347987,3.8987004e-05,0.00021566561,0
9800000,0.00013754625,0.00013987026,0.00031377224,0
10600000,0.0006259215,3.1456562e-05,0.00058283116,0
11800000,0.00013989839,6.407093e-05,0.0008931895,0
12800000,0.00014140538,4.4962257e-05,0.0008067002,0
13600000,0.0005922575,0.0001343048,0.0007510849,0
14800000,0.00055289455,2.9590441e-05,0.00031605625,0
15600000,0.00024313648,7.820562e-05,0.0006567357,0
16000000,0.00023341102,0.0001252387,0.00063046627,0
84208000,0.00023341102,0.0001252387,0.00063046627,1
84608000,0.00023341102,0.0001252387,0.00063046627,1
85208000,4.1684386e-12,3.9192386e-07,0.0,0
86008000,8.17014e-12,9.923184e-05,0.0,1
