timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
972000,972000,1310996,-0.0041554514,0.008077501,-0.0054563433,11.827759,0,1
1972000,1972000,1310996,0.0012771267,0.0023314706,-0.010037549,11.827789,0,1
2972000,2972000,1310996,0.0021851151,-0.00010509881,-0.00041110153,11.827789,0,1
3972000,3972000,1310996,-0.0047283447,-0.0105439145,-0.006454633,11.827789,0,1
4972000,4972000,1310996,0.0015741587,0.0060813325,0.006489056,11.827789,0,1
5972000,5972000,1310996,-0.0043770834,0.003705229,0.002545193,11.827789,0,1
6972000,6972000,1310996,0.009298726,-0.007894556,-0.0036846292,11.827789,0,1
7972000,7972000,1310996,0.0033697512,-0.0015604646,-0.0039952477,11.827789,0,1
8972000,8972000,1310996,-0.010891943,0.00505436,-0.0034969558,11.827789,0,1
9972000,9972000,1310996,-0.0030309346,0.012542991,-0.0024753287,11.827789,0,1
10972000,10972000,1310996,0.008426187,0.0030393715,-0.005930415,11.827789,0,1
11972000,11972000,1310996,0.010162941,0.0035953666,-0.003725067,11.827789,0,1
12972000,12972000,1310996,-0.0052535543,0.0020639007,-0.010201209,11.827789,0,1
13972000,13972000,1310996,-0.011946298,0.004425708,0.008185512,11.827789,0,1
14972000,14972000,1310996,-0.0048131444,0.00053749635,0.00804234,11.827789,0,1
15972000,15972000,1310996,-0.0034771601,-0.010486229,-0.003992396,11.827789,0,1
16972000,16972000,1310996,-0.007863738,0.00082757114,0.002701836,11.827789,0,1
17972000,17972000,1310996,0.0072760554,0.004723876,0.00093078194,11.827789,0,1
18972000,18972000,1310996,-0.016458284,0.062150553,-0.18110159,11.827759,0,1
19972000,19972000,1310996,0.0010785031,-0.016241224,0.014385564,11.825745,0,1
20972000,20972000,1310996,-0.039673753,0.0044432245,0.0043072724,11.822113,0,1
21972000,21972000,1310996,-0.014262305,0.0051789396,6.6114735e-05,11.819122,0,1
22972000,22972000,1310996,0.01617358,0.002597838,0.0067311116,11.816956,0,1
23972000,23972000,1310996,-0.015971916,-0.01341439,-0.0020617167,11.813904,0,1
24972000,24972000,1310996,0.016579738,-0.004439243,0.008597287,11.812958,0,1
25972000,25972000,1310996,-0.0018194506,2.4310408e-05,-0.0065672356,11.812866,0,1
26972000,26972000,1310996,-0.00718333,-0.13298771,0.010964255,11.812805,0,1
27972000,27972000,1310996,0.014716616,0.16243306,-8.802456e-05,11.81308,0,1
28972000,28972000,1310996,-0.011184195,-0.015650552,0.0035705953,11.813263,0,1
29972000,29972000,1310996,-0.014363877,-0.0314816,0.004703695,11.813324,0,1
30972000,30972000,1310996,0.0027978932,-0.01740845,1.3752886e-05,11.8133545,0,1
31972000,31972000,1310996,0.007199163,0.0016542795,0.0022504025,11.813446,0,1
32972000,32972000,1310996,0.0063667037,0.0053693783,-0.01563727,11.813538,0,1
33972000,33972000,1310996,0.0015110824,-0.009551764,0.0060126563,11.813599,0,1
34972000,34972000,1310996,0.10604313,0.0010362897,-0.007804936,11.813599,0,1
35972000,35972000,1310996,0.15214999,-0.009777652,0.00631232,11.813782,0,1
36972000,36972000,1310996,-0.016745152,0.011114184,0.0032275503,11.813782,0,1
37972000,37972000,1310996,-0.032559294,-8.822722e-06,0.013443009,11.813843,0,1
38972000,38972000,1310996,-0.010389373,0.011908981,-0.004516216,11.813965,0,1
39972000,39972000,1310996,0.0015493489,0.0008182088,0.0105941845,11.814087,0,1
40972000,40972000,1310996,0.00026045134,-0.011484399,-0.00780355,11.814301,0,1
41972000,41972000,1310996,-0.0048303814,-0.00676727,-0.0066606565,11.814545,0,1
42972000,42972000,1310996,-0.0013778015,0.13460706,-0.00035877008,11.814575,0,1
43972000,43972000,1310996,0.0023962376,-0.14264643,-0.0018793627,11.814819,0,1
44972000,44972000,1310996,-0.0052461256,0.009276885,-0.010774926,11.814972,0,1
45972000,45972000,1310996,0.003173878,0.03562884,0.0043016844,11.814911,0,1
46972000,46972000,1310996,-0.01016182,0.033769418,-0.006155062,11.81485,0,1
47972000,47972000,1310996,0.007899179,0.006243129,0.0019168076,11.814819,0,1
48972000,48972000,1310996,0.0021705038,0.0032149807,-0.0029803766,11.814758,0,1
49972000,49972000,1310996,-0.01681808,0.012957941,0.0030250063,11.814667,0,1
50972000,50972000,1310996,-0.08752081,0.006737007,-0.015974225,11.814484,0,1
51972000,51972000,1310996,-0.14187634,-0.011878355,0.0048520844,11.814636,0,1
52972000,52972000,1310996,0.022176584,0.008288107,0.0030969407,11.814697,0,1
53972000,53972000,1310996,0.028366229,-0.0015829634,0.003620549,11.814636,0,1
54972000,54972000,1310996,0.027770186,-0.0052625467,0.011946361,11.814514,0,1
55972000,55972000,1310996,-0.0040716534,-0.0067581134,-0.0005040933,11.814362,0,1
56972000,56972000,1310996,-9.76928e-05,0.00046562075,-0.0009992509,11.814178,0,1
57972000,57972000,1310996,-0.00044740245,0.01003931,0.0069786515,11.814026,0,1
58972000,58972000,1310996,-0.069732,-0.28111926,-0.10206946,11.813721,0,1
59972000,59972000,1310996,0.17072141,0.14229116,0.0071514766,11.813751,0,1
60972000,60972000,1310996,-0.008051034,-0.015818655,0.008243427,11.813934,0,1
61972000,61972000,1310996,-0.038554553,-0.028348006,-0.0028989476,11.814026,0,1
62972000,62972000,1310996,-0.018190341,-0.019207738,-0.00017498112,11.814148,0,1
63972000,63972000,1310996,0.012871736,-0.0023849776,0.008643514,11.814331,0,1
64972000,64972000,1310996,0.014775278,0.010417177,0.00014348327,11.814453,0,1
65972000,65972000,1310996,0.0017942454,0.011922249,-0.008291263,11.814575,0,1
66972000,66972000,1310996,0.018209843,0.19689696,-0.09745013,11.814697,0,1
67972000,67972000,1310996,-0.14440455,-0.14921749,0.0038150589,11.815094,0,1
68972000,68972000,1310996,0.0094164265,0.0033632598,-0.0012383937,11.81546,0,1
69972000,69972000,1310996,0.025015239,0.019477518,0.007033531,11.815857,0,1
70972000,70972000,1310996,0.017326014,0.01936635,-0.00016463098,11.816254,0,1
71972000,71972000,1310996,0.0065909256,-0.0064775716,-0.0045444365,11.816711,0,1
72972000,72972000,1310996,-0.004092835,0.002352631,0.0067072534,11.817047,0,1
73972000,73972000,1310996,0.010363458,-0.005669494,0.002705552,11.817291,0,1
74972000,74972000,1310996,-0.006234375,-0.0002221819,0.004527153,11.817352,0,1
75972000,75972000,1310996,-0.012804542,-0.0017209463,-0.0064009964,11.817413,0,1
76972000,76972000,1310996,-0.00016459712,-0.009431833,-0.00028753353,11.821716,0,1
77972000,77972000,1310996,-0.007954842,0.0022518076,0.006150385,11.825958,0,1
78972000,78972000,1310996,0.023899153,-0.10080891,-0.0004436578,11.826935,0,1
79972000,79972000,1310996,0.003232749,-0.022042967,0.00060198444,11.827484,0,1
80972000,80972000,1310996,-0.005816236,-0.00084585993,-0.003304738,11.827759,0,1
81972000,81972000,1310996,-0.020348491,0.0008099012,0.007936385,11.827759,0,1
82972000,82972000,1310996,-0.00389123,0.0018672022,-0.0045103026,11.827759,0,1
83972000,83972000,1310996,-0.0015762047,0.005223971,-0.007828942,11.827789,0,1
84972000,84972000,1310996,-0.002514212,-0.0015080544,0.0042323675,11.827789,0,1
85972000,85972000,1310996,0.0017598711,-0.005794587,-0.0023038245,11.827759,0,1
