timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
5580000,0.0,-0.0,1.5673958,0.0,0.70830804,0.0,0.0,0.7059035,0.0,0.0,-0.0,0,0,0,0,0
5584000,0.0,-0.0,1.5674106,0.0,0.7083028,0.0,0.0,0.7059087,0.0,0.0,-0.0,0,0,0,0,0
5628000,0.0,-0.0,1.5675056,0.0,0.7082693,0.0,0.0,0.7059424,0.0,0.0,-0.0,0,0,0,0,0
5676000,0.0,-0.0,1.567426,0.0,0.7082974,0.0,0.0,0.7059142,0.0,0.0,-0.0,0,0,0,0,0
5732000,0.0,-0.0,1.5673841,0.0,0.70831215,0.0,0.0,0.70589936,0.0,0.0,-0.0,0,0,0,0,0
5780000,0.0,-0.0,1.5675354,0.0,0.70825875,0.0,0.0,0.70595294,0.0,0.0,-0.0,0,0,0,0,0
5828000,0.0,-0.0,1.567457,0.0,0.70828646,0.0,0.0,0.70592517,0.0,0.0,-0.0,0,0,0,0,0
5876000,0.0,-0.0,1.5674398,0.0,0.7082925,0.0,0.0,0.7059191,0.0,0.0,-0.0,0,0,0,0,0
5932000,0.0,-0.0,1.5674691,0.0,0.7082822,0.0,0.0,0.70592946,0.0,0.0,-0.0,0,0,0,0,0
5980000,0.0,-0.0,1.5674458,0.0,0.7082904,0.0,0.0,0.7059212,0.0,0.0,-0.0,0,0,0,0,0
6028000,0.0,-0.0,1.5675261,0.0,0.708262,0.0,0.0,0.70594966,0.0,0.0,-0.0,0,0,0,0,0
6076000,0.0,-0.0,1.5676258,0.0,0.70822686,0.0,0.0,0.70598495,0.0,0.0,-0.0,0,0,0,0,0
6132000,0.0,-0.0,1.5677238,0.0,0.7081923,0.0,0.0,0.70601964,0.0,0.0,-0.0,0,0,0,0,0
6176000,0.0,-0.0,1.5678717,0.0,0.70814,0.0,0.0,0.70607203,0.0,0.0,-0.0,0,0,0,0,0
6232000,0.0,-0.0,1.5679351,0.0,0.70811766,0.0,0.0,0.70609444,0.0,0.0,-0.0,0,0,0,0,0
6280000,0.0,-0.0,1.5679604,0.0,0.7081087,0.0,0.0,0.7061034,0.0,0.0,-0.0,0,0,0,0,0
6332000,0.0,-0.0,1.5678791,0.0,0.70813745,0.0,0.0,0.7060746,0.0,0.0,-0.0,0,0,0,0,0
6376000,0.0,-0.0,1.5678269,0.0,0.7081559,0.0,0.0,0.7060561,0.0,0.0,-0.0,0,0,0,0,0
6424000,0.0,0.0,1.567695,0.0,0.7082024,0.0,0.0,0.7060095,0.0,0.0,-0.001,0,0,0,0,0
6476000,0.0,0.0,1.5675299,0.0,0.70826066,0.0,0.0,0.7059511,0.0,0.0,-0.001,0,0,0,0,0
6524000,0.0,0.0,1.5673647,0.0,0.708319,0.0,0.0,0.70589244,0.0,0.0,-0.001,0,0,0,0,0
6576000,0.0,0.0,1.5673454,0.0,0.7083258,0.0,0.0,0.70588565,0.0,0.0,-0.001,0,0,0,0,0
6624000,0.0,0.0,1.5673544,0.0,0.7083226,0.0,0.0,0.70588887,0.0,0.0,-0.001,0,0,0,0,0
6676000,0.0,0.0,1.5674595,0.0,0.70828557,0.0,0.0,0.705926,0.0,0.0,-0.001,0,0,0,0,0
6724000,0.0,0.0,1.5674958,0.0,0.7082727,0.0,0.0,0.705939,0.0,0.0,-0.001,0,0,0,0,0
6776000,0.0,0.0,1.567466,0.0,0.70828325,0.0,0.0,0.7059283,0.0,0.0,-0.001,0,0,0,0,0
6824000,0.0,0.0,1.5675733,0.0,0.70824534,0.0,0.0,0.7059664,0.0,0.0,-0.001,0,0,0,0,0
6876000,0.0,0.0,1.5676876,0.0,0.70820504,0.0,0.0,0.7060068,0.0,0.0,-0.001,0,0,0,0,0
6924000,0.0,0.0,1.5678197,0.0,0.70815843,0.0,0.0,0.7060536,0.0,0.0,-0.001,0,0,0,0,0
6976000,0.0,0.0,1.5678546,0.0,0.70814604,0.0,0.0,0.7060661,0.0,0.0,-0.001,0,0,0,0,0
7024000,0.0,0.0,1.567714,0.0,0.7081957,0.0,0.0,0.70601624,0.0,0.0,-0.001,0,0,0,0,0
7076000,0.0,0.0,1.5677549,0.0,0.7081813,0.0,0.0,0.70603067,0.0,0.0,-0.001,0,0,0,0,0
7124000,0.0,0.0,1.5677797,0.0,0.70817256,0.0,0.0,0.70603937,0.0,0.0,-0.001,0,0,0,0,0
7176000,0.0,0.0,1.5677614,0.0,0.70817894,0.0,0.0,0.70603305,0.0,0.0,-0.001,0,0,0,0,0
7224000,0.0,0.0,1.5677992,0.0,0.70816565,0.0,0.0,0.70604634,0.0,0.0,-0.001,0,0,0,0,0
7276000,0.0,0.0,1.5677422,0.0,0.70818573,0.0,0.0,0.7060262,0.0,0.0,-0.001,0,0,0,0,0
7324000,0.0,0.0,1.5676584,0.0,0.7082153,0.0,0.0,0.70599663,0.0,0.0,-0.001,0,0,0,0,0
7376000,0.0,0.0,1.5676721,0.0,0.7082105,0.0,0.0,0.7060013,0.0,0.0,-0.001,0,0,0,0,0
7424000,0.0,0.0,1.5678194,0.0,0.7081585,0.0,0.0,0.70605356,0.0,0.0,-0.001,0,0,0,0,0
7476000,0.0,0.0,1.568071,0.0,0.7080697,0.0,0.0,0.70614254,0.0,0.0,-0.001,0,0,0,0,0
7524000,0.0,0.0,1.5684587,0.0,0.7079328,0.0,0.0,0.7062799,0.0,0.0,-0.001,0,0,0,0,0
7576000,0.0,0.0,1.5686738,0.0,0.7078568,0.0,0.0,0.706356,0.0,0.0,-0.001,0,0,0,0,0
7624000,0.0,0.0,1.5688852,0.0,0.70778215,0.0,0.0,0.70643085,0.0,0.0,-0.001,0,0,0,0,0
7676000,0.0,0.0,1.5690725,0.0,0.707716,0.0,0.0,0.706497,0.0,0.0,-0.001,0,0,0,0,0
7724000,0.0,0.0,1.5691788,0.0,0.7076784,0.0,0.0,0.7065347,0.0,0.0,-0.001,0,0,0,0,0
7776000,0.0,0.0,1.5693014,0.0,0.7076351,0.0,0.0,0.70657814,0.0,0.0,-0.001,0,0,0,0,0
7824000,0.0,0.0,1.5692828,0.0,0.70764166,0.0,0.0,0.7065715,0.0,0.0,-0.001,0,0,0,0,0
7876000,0.0,0.0,1.5693291,0.0,0.7076253,0.0,0.0,0.70658785,0.0,0.0,-0.001,0,0,0,0,0
7924000,0.0,0.0,1.5694298,0.0,0.7075898,0.0,0.0,0.7066235,0.0,0.0,-0.001,0,0,0,0,0
7976000,0.0,0.0,1.5695025,0.0,0.7075641,0.0,0.0,0.7066491,0.0,0.0,-0.001,0,0,0,0,0
8024000,0.0,0.0,1.5694678,0.0,0.70757633,0.0,0.0,0.7066369,0.0,0.0,-0.001,0,0,0,0,0
8076000,0.0,0.0,1.569596,0.0,0.707531,0.0,0.0,0.7066824,0.0,0.0,-0.001,0,0,0,0,0
8124000,0.0,0.0,1.5699525,0.0,0.70740503,0.0,0.0,0.70680845,0.0,0.0,-0.001,0,0,0,0,0
8176000,0.0,0.0,1.5701743,0.0,0.70732665,0.0,0.0,0.7068869,0.0,0.0,-0.001,0,0,0,0,0
8224000,0.0,0.0,1.5703435,0.0,0.7072668,0.0,0.0,0.7069468,0.0,0.0,-0.001,0,0,0,0,0
8276000,0.0,0.0,1.5704657,0.0,0.7072237,0.0,0.0,0.7069898,0.0,0.0,-0.001,0,0,0,0,0
8324000,0.0,0.0,1.5705705,0.0,0.7071866,0.0,0.0,0.707027,0.0,0.0,-0.001,0,0,0,0,0
8376000,0.0,-0.0,1.5708799,0.0,0.70707726,0.0,0.0,0.7071363,0.0,0.0,-0.001,0,0,0,0,0
8424000,0.0,-0.0,1.5710515,0.0,0.7070166,0.0,0.0,0.707197,0.0,0.0,-0.001,0,0,0,0,0
