timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
196000,0.0,0.0,0.0,0.0
400000,0.0,0.0,0.0,0.0
600000,0.0,0.0,0.0,0.0
800000,0.0,0.0,0.0,0.0
996000,0.0,0.0,0.0,0.0
1200000,0.0,0.0,0.0,0.0
1400000,0.0,0.0,0.0,0.0
1600000,0.0,0.0,0.0,0.0
1800000,0.0,0.0,0.0,0.0
2000000,0.0,0.0,0.0,0.0
2196000,0.0,0.0,0.0,0.0
2400000,0.0,0.0,0.0,0.0
2600000,0.0,0.0,0.0,0.0
2800000,0.0,0.0,0.0,0.0
3000000,0.0,0.0,0.0,0.0
3200000,0.0,0.0,0.0,0.0
3400000,0.0,0.0,0.0,0.0
3600000,0.0,0.0,0.0,0.0
3800000,0.0,0.0,0.0,0.0
4000000,0.0,0.0,0.0,0.0
4196000,0.0,0.0,0.0,0.0
4400000,0.0,0.0,0.0,0.0
4600000,0.0,0.0,0.0,0.0
4800000,0.0,0.0,0.0,0.0
5000000,0.0,0.0,0.0,0.0
5200000,0.0,0.0,0.0,0.0
5400000,0.0,0.0,0.0,0.0
5600000,0.0,0.0,0.0,0.0
5796000,0.0,0.0,0.0,0.0
6000000,0.0,0.0,0.0,0.0
6200000,0.0,0.0,0.0,0.0
6400000,0.0,0.0,0.0,0.0
6600000,0.0,0.0,0.0,0.0
6800000,0.0,0.0,0.0,0.0
6996000,0.0,0.0,0.0,0.0
7200000,0.0,0.0,0.0,0.0
7400000,0.0,0.0,0.0,0.0
7600000,0.0,0.0,0.0,0.0
7800000,0.0,0.0,0.0,0.0
8000000,0.0,0.0,0.0,0.0
8200000,0.0,0.0,0.0,0.0
8400000,0.0,0.0,0.0,0.0
8600000,0.0,0.0,0.0,0.0
8800000,0.0,0.0,0.0,0.0
9000000,0.0,0.0,0.0,0.0
9200000,0.0,0.0,0.0,0.0
9400000,0.0,0.0,0.0,0.0
9596000,0.0,0.0,0.0,0.0
9800000,0.0,0.0,0.0,0.0
10000000,0.0,0.0,0.0,0.0
10200000,0.0,0.0,0.0,0.0
10400000,0.0,0.0,0.0,0.0
10600000,0.0,0.0,0.0,0.0
10796000,0.0,0.0,0.0,0.0
11000000,0.0,0.0,0.0,0.0
11200000,0.0,0.0,0.0,0.0
11400000,0.0,0.0,0.0,0.0
11600000,0.0,0.0,0.0,0.0
11800000,0.0,0.0,0.0,0.0
12000000,0.0,0.0,0.0,0.0
12200000,0.0,0.0,0.0,0.0
12400000,0.0,0.0,0.0,0.0
12600000,0.0,0.0,0.0,0.0
12800000,0.0,0.0,0.0,0.0
13000000,0.0,0.0,0.0,0.0
13200000,0.0,0.0,0.0,0.0
13400000,0.0,0.0,0.0,0.0
13600000,0.0,0.0,0.0,0.0
13800000,0.0,0.0,0.0,0.0
14000000,0.0,0.0,0.0,0.0
14200000,0.0,0.0,0.0,0.0
14400000,0.0,0.0,0.0,0.0
14600000,0.0,0.0,0.0,0.0
14800000,0.0,0.0,0.0,0.0
15000000,0.0,0.0,0.0,0.0
15200000,0.0,0.0,0.0,0.0
15400000,0.0,0.0,0.0,0.0
15600000,0.0,0.0,0.0,0.0
15800000,0.0,0.0,0.0,0.0
16000000,0.0,0.0,0.0,0.0
16200000,0.0,0.0,0.0,0.0
16400000,-0.0009110929,0.00033590687,-0.00010262094,0.0
16600000,-0.008667085,0.0025875263,-0.0009717008,0.0
16800000,-0.012597192,0.004755748,-0.0018140001,0.0
17000000,-0.016661298,0.0070400536,-0.0026838672,0.0
17200000,-0.01368266,0.009498399,-0.0035856725,0.0
17400000,-0.014164776,0.0116674295,-0.0045187827,0.0
17600000,-0.011373234,0.013836676,-0.005427963,0.0
17800000,-0.008359666,0.015820952,-0.0063261427,0.0
18000000,-0.003111116,0.017251294,-0.0072333342,0.0
18200000,0.0036944689,0.018206457,-0.0081484215,0.0
18400000,0.00803079,0.018794611,-0.009045536,0.0
18600000,0.010529397,0.019213103,-0.009915265,0.0
18800000,0.010721057,0.018548138,-0.010670017,0.0
19000000,0.0068751504,0.013788265,-0.009760009,0.0
19200000,0.0054073962,0.011332351,-0.008467381,0.0
19400000,0.004440411,0.01012565,-0.0073852967,0.0
19600000,0.0033928915,0.008855106,-0.0065371157,0.0
19800000,0.0028843402,0.0076700496,-0.005892915,0.0
20000000,0.0020845106,0.006855365,-0.0053199218,0.0
20200000,0.001836064,0.0061614104,-0.004800124,0.0
20400000,0.0013874109,0.005689342,-0.0043133046,0.0
20600000,0.00068016315,0.0051326575,-0.0039105304,0.0
20800000,0.0007288505,0.0047645997,-0.0035395557,0.0
21000000,0.00048520847,0.0046173236,-0.0032310963,0.0
21200000,9.622103e-05,0.0043449644,-0.002891723,0.0
21400000,5.1665367e-05,0.0041789752,-0.0026394923,0.0
21600000,-5.637899e-06,0.004128994,-0.0024437667,0.0
21796000,0.00014893054,0.0039830194,-0.0022551117,0.0
22000000,-0.00010682651,0.0039608916,-0.0020046325,0.0
22200000,7.074649e-05,0.0039320975,-0.0017781327,0.0
22400000,-0.00015530542,0.003918131,-0.0015753816,0.0
22600000,-5.5233482e-05,0.003960758,-0.0014102464,0.0
22800000,-9.47672e-05,0.0038501325,-0.0012600785,0.0
23000000,0.0001623,0.003890467,-0.0011454362,0.0
23200000,-6.463281e-05,0.0038829865,-0.0010713608,0.0
23400000,0.0001465625,0.003936884,-0.0009865514,0.0
23600000,1.00446e-05,0.0039938805,-0.0008753951,0.0
23800000,0.000104661915,0.0040043336,-0.0008120199,0.0
23996000,0.00012450929,0.003898085,-0.0007378937,0.0
24200000,9.472698e-05,0.0038875611,-0.0006790541,0.0
24400000,0.000107181375,0.0039173993,-0.00059672794,0.0
24600000,2.544971e-05,0.0039275284,-0.0005018846,0.0
24800000,0.0002279191,0.003965497,-0.00045469025,0.0
25000000,0.00032892756,0.0040313792,-0.0004238653,0.0
25200000,0.00022016828,0.0040651304,-0.00041925267,0.0
25400000,0.00026954451,0.004016073,-0.000393144,0.0
25600000,0.00018327737,0.003968243,-0.00033364192,0.0
25800000,0.00015819939,0.00390431,-0.00029544375,0.0
26000000,6.0986535e-05,0.003960549,-0.00025299552,0.0
26200000,-1.5750511e-05,0.003967012,-0.00022068198,0.0
26400000,-3.10674e-05,0.003985456,-0.00018683307,0.0
26596000,2.6812193e-05,0.0039538005,-0.00018713163,0.0
26800000,-5.8761314e-05,-0.020377753,-0.0001444708,0.0
27000000,-0.00012208274,0.011600869,-0.00011884816,0.0
27200000,8.887333e-05,0.01897328,-0.00014410021,0.0
27400000,0.00042183313,0.007293589,-0.0001722141,0.0
27600000,0.0004192082,0.0038722882,-0.0001709416,0.0
27800000,0.0006417863,0.0028758126,-0.00014318929,0.0
28000000,0.0005062235,0.0007799526,-0.00012333904,0.0
28200000,0.000639785,-0.00071349717,-0.00014215846,0.0
28400000,0.0005512107,-0.0011439269,-8.5671294e-05,0.0
28600000,0.00058650057,-0.0014515183,-7.353067e-05,0.0
28800000,0.00051603466,-0.0013056805,-5.681455e-05,0.0
29000000,0.00059000624,-0.00089419825,-5.871528e-05,0.0
29200000,0.0004628187,-0.0003131236,-3.887745e-05,0.0
29400000,0.00050614297,0.00015906514,-3.639751e-05,0.0
29600000,0.0002707012,0.00086058653,-4.5671935e-05,0.0
29800000,0.0004736931,0.001468279,-3.8934446e-05,0.0
30000000,0.00020235099,0.0021067378,-5.7307414e-05,0.0
30200000,0.00032830893,0.0026782944,-4.7952355e-05,0.0
30396000,0.00012478247,0.003116177,-5.1508538e-05,0.0
30600000,0.0002145415,0.0033520125,-4.0232226e-05,0.0
30800000,2.3637229e-05,0.0037860088,-3.7069298e-05,0.0
31000000,0.0001265706,0.0038737622,-3.4653454e-05,0.0
31200000,-7.401958e-05,0.0042142193,-2.209472e-05,0.0
31400000,2.4836238e-05,0.004285136,-1.9494277e-05,0.0
31600000,-0.00015266317,0.0043737893,-5.1952934e-06,0.0
31800000,1.2964157e-06,0.004339726,4.6559426e-06,0.0
32000000,-0.00018387781,0.0043148114,-6.868831e-08,0.0
32200000,2.5020163e-06,0.0042212526,-1.13178485e-05,0.0
32396000,-0.00017815534,0.004358566,-1.6545451e-05,0.0
32600000,5.509328e-05,0.0041810167,7.429321e-06,0.0
32800000,-0.0001824871,0.004138795,-1.7333823e-05,0.0
33000000,0.00013105875,0.0041504637,-2.2106844e-05,0.0
33200000,-0.0001193702,0.0040777056,-1.0220129e-05,0.0
33400000,0.00015010906,0.0039713387,-1.4919733e-05,0.0
33600000,-0.000115142204,0.0039345287,-3.1238273e-05,0.0
33796000,0.00011770126,0.003904586,9.584272e-06,0.0
34000000,8.7560675e-06,0.0038320462,9.146734e-06,0.0
34200000,-0.00014233873,0.0039401734,8.463357e-06,0.0
34400000,7.892974e-05,0.003964072,1.2206562e-05,0.0
34600000,-1.7454338e-05,0.0039427006,-1.5048189e-06,0.0
34800000,-0.02014657,0.0038390367,-1.018177e-05,0.0
35000000,0.009303443,0.0039852867,-4.720703e-06,0.0
35200000,0.011393519,0.0037196977,3.9272694e-05,0.0
35400000,0.004516673,0.0034076346,5.797707e-05,0.0
35600000,0.0019255124,0.0031674467,7.041732e-05,0.0
35800000,4.4712422e-05,0.003128103,9.7664284e-05,0.0
36000000,-0.0018871021,0.0030245841,0.00010299521,0.0
36200000,-0.0036415798,0.002965892,0.000116116236,0.0
36400000,-0.0040431586,0.002925183,0.000110594156,0.0
36600000,-0.004464607,0.003049297,0.000121292374,0.0
36800000,-0.004379108,0.0030548875,0.000107924505,0.0
37000000,-0.0040586703,0.0029297124,0.00010565662,0.0
37200000,-0.0034278303,0.0030666487,6.936534e-05,0.0
37400000,-0.0029658084,0.0031949533,7.863374e-05,0.0
37600000,-0.0024203009,0.003372192,5.7689238e-05,0.0
37800000,-0.002004317,0.0033681479,7.976318e-05,0.0
38000000,-0.0014571906,0.0034209392,6.489436e-05,0.0
38200000,-0.0009860392,0.0035033352,7.476323e-05,0.0
38400000,-0.00061900547,0.003630544,4.8993825e-05,0.0
38600000,-0.00034102594,0.0035657063,6.0845563e-05,0.0
38800000,-0.00017560448,0.0038194302,3.7908278e-05,0.0
39000000,-9.135811e-06,0.00373767,4.0543175e-05,0.0
39200000,0.00014152171,0.0038731126,4.8536913e-05,0.0
39400000,0.0002295013,0.0038824608,7.6137454e-05,0.0
39600000,0.0003967877,0.0039080963,5.0814207e-05,0.0
39800000,0.00046585762,0.003981478,3.4526318e-05,0.0
40000000,0.0003932087,0.0040351343,2.527255e-05,0.0
40200000,0.000310588,0.0039700065,3.2178064e-05,0.0
40400000,0.00035544866,0.004111682,2.6238462e-05,0.0
40600000,0.00016639433,0.0040355055,1.7767459e-06,0.0
40800000,8.397745e-05,0.0039776457,-8.601545e-06,0.0
40996000,9.782901e-05,0.0040360824,-1.1368605e-05,0.0
41200000,1.827556e-05,0.004005861,5.0978597e-06,0.0
41400000,-3.552488e-05,0.0041180234,-1.1045998e-05,0.0
41600000,-0.00014218711,0.0041198544,9.2048646e-07,0.0
41800000,-0.00020197158,0.0041888654,-1.0155937e-05,0.0
42000000,-0.00014379465,0.0040878206,1.4615113e-05,0.0
42200000,-0.00019587117,0.0042120027,-1.7976832e-05,0.0
42400000,-0.000100059326,0.0040440583,-1.836711e-05,0.0
42600000,-0.00018429059,0.0041265576,-1.4830993e-05,0.0
42800000,-0.00011225042,0.028325377,3.0140085e-05,0.0
43000000,-0.0002126403,-0.0036100387,1.3266627e-05,0.0
43196000,-0.00025311412,-0.010064928,-6.868125e-06,0.0
43400000,-0.00052215316,0.00044035644,1.1577503e-05,0.0
43600000,-0.00070279156,0.0038869798,-2.2732042e-05,0.0
43800000,-0.00077783805,0.005014205,-3.6828087e-06,0.0
44000000,-0.00073231064,0.0069671143,3.0144288e-06,0.0
44200000,-0.0007818572,0.008365694,-2.9462447e-08,0.0
44400000,-0.0007845063,0.008896683,-1.0400915e-05,0.0
44600000,-0.00075327547,0.009016408,2.444633e-05,0.0
44800000,-0.0007165131,0.008990069,2.0928363e-05,0.0
45000000,-0.00063022197,0.008650762,3.1648196e-06,0.0
45200000,-0.00056309724,0.008142697,1.1028457e-05,0.0
45400000,-0.0004735283,0.00755674,5.6084887e-06,0.0
45600000,-0.00031254446,0.0069454433,2.6873551e-05,0.0
45800000,-0.0003355349,0.006341418,1.0898402e-05,0.0
46000000,-0.00020923435,0.0057641016,4.1072094e-06,0.0
46200000,-0.0001673953,0.005276782,3.497153e-05,0.0
46400000,-8.481333e-06,0.004760597,2.6883587e-05,0.0
46600000,-0.00013510075,0.0044738646,3.890326e-05,0.0
46796000,8.918645e-05,0.0042256485,1.568304e-05,0.0
47000000,1.6591372e-05,0.0040612235,3.26403e-05,0.0
47200000,4.224152e-06,0.0038079142,2.0267382e-05,0.0
47400000,5.7993464e-05,0.0036720054,3.2943544e-06,0.0
47600000,4.923962e-05,0.0035330248,6.6262703e-07,0.0
47800000,0.00011496284,0.003612865,1.289262e-05,0.0
48000000,0.00018699419,0.0036157432,-1.0813083e-05,0.0
48200000,0.00015929641,0.0035863533,1.014299e-05,0.0
48400000,0.000109146335,0.0034553048,2.2491842e-05,0.0
48600000,9.8074655e-05,0.0037837953,2.7587988e-05,0.0
48800000,5.516497e-05,0.003668983,-3.629256e-06,0.0
49000000,0.00013448155,0.003641897,1.11940735e-05,0.0
49200000,0.00020270565,0.003821001,9.699857e-06,0.0
49400000,6.420407e-05,0.0039025669,9.675337e-06,0.0
49600000,0.00020614023,0.0039220974,-1.2042938e-06,0.0
49800000,4.5283232e-05,0.0037218581,1.4191403e-05,0.0
50000000,0.00013093161,0.0039294767,1.3307161e-05,0.0
50200000,3.4486577e-05,0.0038624562,2.7596358e-05,0.0
50400000,6.611808e-05,0.003955631,4.114928e-05,0.0
50600000,-0.00013240993,0.0038087699,1.9524252e-05,0.0
50796000,0.02005353,0.0039322767,6.9503594e-06,0.0
51000000,-0.009054585,0.0041410406,-1.15802495e-05,0.0
51200000,-0.0104545625,0.004132175,-4.6627316e-05,0.0
51400000,-0.0043824557,0.004365266,-5.0109207e-05,0.0
51600000,-0.0016483311,0.004543399,-6.342978e-06,0.0
51800000,0.000116973766,0.004711982,-1.7969522e-05,0.0
52000000,0.002174389,0.004815676,-3.4876688e-05,0.0
52200000,0.0035861626,0.004748722,-2.4902856e-05,0.0
52400000,0.0043238257,0.0048007867,-5.3752505e-05,0.0
52596000,0.004588601,0.004825488,-5.1358325e-05,0.0
52800000,0.0044518267,0.004807811,-6.977285e-05,0.0
53000000,0.0040621543,0.0047007636,-7.260941e-05,0.0
53200000,0.0036154808,0.004723161,-6.977187e-05,0.0
53400000,0.0029576337,0.0044751675,-5.13789e-05,0.0
53600000,0.0026355619,0.004503874,-2.3770439e-05,0.0
53800000,0.0020815236,0.004378258,-8.208231e-06,0.0
54000000,0.0017200316,0.004272903,-2.8690392e-05,0.0
54200000,0.001176294,0.0041667395,-1.6294392e-05,0.0
54400000,0.00095462025,0.0041695395,-8.070659e-06,0.0
54600000,0.00047577484,0.0040903203,-4.7435356e-06,0.0
54800000,0.00032804272,0.0040354705,-3.0506959e-05,0.0
55000000,5.117355e-05,0.004048706,-5.2807278e-05,0.0
55200000,2.1483687e-05,0.00391189,-1.9283827e-05,0.0
55400000,-0.00021824102,0.0037499832,-2.827838e-05,0.0
55600000,-0.00012529954,0.0038764558,-4.1912645e-06,0.0
55800000,-0.00041355105,0.0038536256,-1.4361451e-05,0.0
56000000,-0.00023925102,0.003844556,5.2986215e-06,0.0
56200000,-0.00030486676,0.003748079,5.9845485e-07,0.0
56400000,-0.00017660651,0.003665591,-2.6422658e-05,0.0
56600000,-0.00028802652,0.00392683,-1.6214773e-05,0.0
56800000,-0.00023820985,0.00363033,-1.6709942e-05,0.0
56996000,-1.8827026e-05,0.0037797843,1.4574157e-06,0.0
57200000,-8.485713e-05,0.0038218014,1.8682936e-06,0.0
57400000,-1.9036217e-05,0.0037180237,8.0509035e-06,0.0
57600000,-9.967281e-05,0.0037922328,3.0409488e-05,0.0
57800000,-1.0762262e-06,0.003807667,3.384131e-05,0.0
58000000,5.895982e-06,0.0037352943,-1.0074684e-05,0.0
58200000,-1.6954024e-05,0.0037985665,1.081429e-05,0.0
58400000,-1.6091475e-06,0.00390123,6.670398e-06,0.0
58600000,5.6541144e-06,0.0037934517,2.6678923e-05,0.0
58800000,-0.021627415,-0.021936934,-0.00095572515,0.0
58996000,0.0041983384,0.007489935,0.00031445868,0.0
59200000,0.007007451,0.015595841,0.0018755137,0.0
59400000,0.002549832,0.0061372495,0.0022467037,0.0
59600000,0.0006193967,0.0024747332,0.002023329,0.0
59800000,-0.00065749453,0.0012192467,0.0016514222,0.0
60000000,-0.002033813,-0.00054344966,0.0013439644,0.0
60200000,-0.0033974443,-0.0018508774,0.001112343,0.0
60400000,-0.003963393,-0.0024065434,0.00094522483,0.0
60600000,-0.004187608,-0.0026654776,0.00087292015,0.0
60800000,-0.0040901424,-0.002291677,0.00082569337,0.0
61000000,-0.0037706955,-0.0018870961,0.0007659668,0.0
61200000,-0.0033148706,-0.0010704404,0.0007179199,0.0
61400000,-0.0028409027,-0.0004666233,0.00063880155,0.0
61600000,-0.0023226438,0.00035742245,0.0006030213,0.0
61800000,-0.001744448,0.001031294,0.0005518436,0.0
62000000,-0.0012041382,0.0018383788,0.0004648915,0.0
62200000,-0.0007835533,0.0023038525,0.00040607894,0.0
62400000,-0.00034545106,0.0029475566,0.00039028778,0.0
62600000,-0.00020005573,0.0032909415,0.00035454272,0.0
62800000,2.6637688e-05,0.0037174665,0.00028988134,0.0
63000000,0.00021773469,0.0039150734,0.00025888183,0.0
63200000,0.00037920286,0.0041827355,0.000232469,0.0
63400000,0.0004200427,0.0042058513,0.0002330029,0.0
63600000,0.0004943434,0.00434782,0.00019079274,0.0
63800000,0.00036822993,0.0042282557,0.00017572704,0.0
64000000,0.00034961608,0.0043710764,0.00016027754,0.0
64200000,0.00029889817,0.004239305,0.00013309174,0.0
64400000,0.00026373868,0.004289263,0.00012143902,0.0
64600000,0.00019294904,0.0041865404,0.0001293485,0.0
64800000,0.00031460534,0.0043228,0.00012547022,0.0
65000000,0.00022604136,0.0040443777,0.000112163165,0.0
65196000,0.00015238405,0.0041123466,9.136457e-05,0.0
65400000,0.000100670586,0.0038418204,7.000042e-05,0.0
65600000,0.00010686705,0.0040522506,7.002638e-05,0.0
65800000,-5.8606256e-05,0.003904835,6.362058e-05,0.0
66000000,6.715427e-05,0.003998222,7.452706e-05,0.0
66200000,-8.5408996e-05,0.003804773,7.399985e-05,0.0
66400000,0.00015106876,0.003942917,7.685272e-05,0.0
66600000,2.4524277e-05,0.0038935181,5.5299697e-05,0.0
66800000,0.02175082,0.02981752,-0.0009652143,0.0
67000000,-0.005430482,-0.00012367513,0.0003211155,0.0
67200000,-0.009383505,-0.007849236,0.0018768356,0.0
67400000,-0.004690504,0.0016166519,0.0021995986,0.0
67600000,-0.001943566,0.005559969,0.0019223336,0.0
67800000,-0.00030928152,0.006559989,0.0015168859,0.0
68000000,0.0018472626,0.00853057,0.001196085,0.0
68200000,0.0030895013,0.00973895,0.0009798486,0.0
68400000,0.0039027531,0.0104160495,0.00082606607,0.0
68600000,0.0038842575,0.01032347,0.00073489314,0.0
68800000,0.00391475,0.010194633,0.00066390075,0.0
69000000,0.0034881246,0.009602124,0.0005869619,0.0
69200000,0.0032129036,0.008923793,0.00055411825,0.0
69400000,0.0026253832,0.008156027,0.00053193123,0.0
69600000,0.002164902,0.007575017,0.0004732364,0.0
69800000,0.0014897916,0.0067676376,0.00043931764,0.0
70000000,0.0012206414,0.006114764,0.00039256873,0.0
70200000,0.0006617807,0.0054769837,0.00034767427,0.0
70400000,0.00042121255,0.0051215156,0.00030321217,0.0
70600000,1.4985904e-05,0.0045104553,0.00026537053,0.0
70800000,1.9660047e-05,0.0040897536,0.00025477805,0.0
71000000,-0.00026956658,0.003883458,0.00022954983,0.0
71200000,-0.00025332315,0.0037421542,0.00020878216,0.0
71400000,-0.0002934372,0.0035402377,0.00017631926,0.0
71600000,-0.0003664181,0.0034629789,0.00014039627,0.0
71800000,-0.0004297233,0.0033589785,0.00013358815,0.0
72000000,-0.0003081818,0.0036071464,0.00010957599,0.0
72196000,-0.0002801031,0.0035386784,0.00010328735,0.0
72396000,-0.0001564741,0.0036062454,9.561327e-05,0.0
72600000,-0.00018732809,0.0036175998,8.2887964e-05,0.0
72800000,-0.000100586774,0.0036575003,7.424342e-05,0.0
73000000,-7.411053e-05,0.0036728585,5.5761808e-05,0.0
73200000,1.0830902e-05,0.003744286,4.1876625e-05,0.0
73400000,4.9665283e-05,0.0038046835,4.9264312e-05,0.0
73600000,5.422673e-05,0.00397364,2.488318e-05,0.0
73800000,0.00012684133,0.003841394,5.882356e-05,0.0
74000000,0.00012499401,0.0039831023,4.856132e-05,0.0
74200000,8.698399e-05,0.003866639,4.9597573e-05,0.0
74400000,0.00011999057,0.0038316024,3.790969e-05,0.0
74600000,0.00016126157,0.0038705126,3.901463e-05,0.0
74800000,0.00010014175,0.003952,3.4752833e-05,0.0
75000000,0.00011995589,0.0038604543,1.2067349e-06,0.0
75200000,0.00017064722,0.0038819658,-1.0202572e-05,0.0
75400000,5.8517337e-05,0.003938,9.980251e-06,0.0
75600000,7.333934e-05,0.003917532,3.7829432e-06,0.0
75800000,0.0002541334,0.003664213,2.854049e-05,0.0
76000000,-0.0001227418,0.0038667084,3.756843e-06,0.0
76200000,-2.7183642e-06,0.0037007516,-1.4454336e-05,0.0
76400000,-8.1811805e-07,0.003614708,-1.1332004e-05,0.0
76600000,-9.8325574e-05,0.0039692167,-1.211144e-06,0.0
76800000,7.654654e-05,0.0038829932,-8.870814e-06,0.0
77000000,-3.6099555e-05,0.0036501393,-3.1289248e-05,0.0
77200000,3.7837966e-05,0.0038230433,4.238705e-06,0.0
77400000,9.513831e-05,0.0039279805,-1.3971027e-06,0.0
77600000,-2.1574982e-05,0.0038821374,-2.2886174e-05,0.0
77800000,3.1582113e-05,0.0038756328,-3.65776e-05,0.0
78000000,3.616128e-05,0.004026882,-2.7301736e-05,0.0
78200000,-8.908222e-05,0.0039952598,-3.3553257e-05,0.0
78396000,0.00032275188,0.0032078538,-0.00017960515,0.0
78600000,0.002415364,-0.0005781898,-0.0027424893,0.0
78800000,0.004185543,-0.004292304,-0.0065986263,0.0
79000000,0.0061516883,-0.011443375,-0.01001252,0.0
79200000,0.003496643,-0.017051456,-0.012503158,0.0
79400000,0.0019227879,-0.021721864,-0.014445944,0.0
79600000,0.0005970969,-0.025745252,-0.016599508,0.0
79800000,-0.0010438096,-0.029149959,-0.018705593,0.0
80000000,-0.0030651386,-0.03212717,-0.020747487,0.0
80200000,-0.005219205,-0.034224704,-0.022721699,0.0
80400000,-0.0071506537,-0.03621901,-0.024652105,0.0
80600000,-0.009601964,-0.037785217,-0.026532568,0.0
80796000,-0.012021058,-0.038742803,-0.028340528,0.0
81000000,-0.014533568,-0.04038402,-0.030137582,0.0
81200000,-0.014832695,-0.04218061,-0.031845283,0.0
81400000,-0.015637448,-0.04336045,-0.0335318,0.0
81600000,-0.017366463,-0.043950792,-0.035161335,0.0
81796000,-0.018881168,-0.043812774,-0.036735117,0.0
82000000,-0.020588167,-0.043325774,-0.03833388,0.0
82200000,-0.025696594,-0.041657984,-0.03986977,0.0
82400000,-0.031206304,-0.039584916,-0.041371975,0.0
82600000,-0.03876361,-0.037017956,-0.042815734,0.0
82796000,-0.048241403,-0.033904612,-0.044194054,0.0
83000000,-0.057107728,-0.030709954,-0.045569267,0.0
83200000,-0.063228816,-0.027336225,-0.046494197,0.0
83400000,-0.0633908,-0.025132932,-0.04647361,0.0
83600000,-0.063409425,-0.024148533,-0.04647602,0.0
83800000,-0.063409425,-0.024148533,-0.04647602,0.0
84000000,-0.063409425,-0.024148533,-0.04647602,0.0
84200000,-0.063409425,-0.024148533,-0.04647602,0.0
84400000,-0.063409425,-0.024148533,-0.04647602,0.0
84600000,-0.063409425,-0.024148533,-0.04647602,0.0
84800000,-0.063409425,-0.024148533,-0.04647602,0.0
85000000,-0.063409425,-0.024148533,-0.04647602,0.0
85200000,-0.063409425,-0.024148533,-0.04647602,0.0
85400000,-0.063409425,-0.024148533,-0.04647602,0.0
85600000,-0.063409425,-0.024148533,-0.04647602,0.0
85800000,-0.063409425,-0.024148533,-0.04647602,0.0
86000000,0.0,0.0,0.0,0.0
86200000,0.0,0.0,0.0,0.0
86400000,0.0,0.0,0.0,0.0
