timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
696000,696000,7.0063066e-09,9.431088e-05,0.0054283217,0.000118453885,0.02827017,0.00017849544,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
708000,708000,6.822845e-09,9.249017e-05,0.0054400302,0.00020858548,0.032338332,0.0002011032,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
888000,888000,4.715471e-09,7.117257e-05,0.0051144836,0.0011689796,0.019247465,0.007828947,512,0,1.3338218,1.7503711,0.0,nan,nan,0.0013636398,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1092000,1092000,3.225621e-09,5.5383956e-05,0.004523397,0.0003415524,0.0012144981,0.004706876,512,0,1.2165715,1.3251054,0.0,nan,nan,0.0018287755,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1296000,1296000,2.305164e-09,4.6768204e-05,0.004504297,4.9404895e-05,0.005050144,0.011489911,512,0,0.9879969,1.1131308,0.0,nan,nan,0.0037434658,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1500000,1500000,1.7304583e-09,3.98569e-05,0.0042423243,0.00011523847,0.012386834,0.008626437,512,0,0.8862136,0.9494124,0.0,nan,nan,0.0009600889,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1688000,1688000,1.3825636e-09,3.5611214e-05,0.004128524,0.00042264877,0.022429725,0.01744434,512,0,0.762554,0.875043,0.0,nan,nan,0.00034445015,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1900000,1900000,1.0720711e-09,3.2883065e-05,0.003799616,0.0011515608,0.029184047,0.025206752,512,0,0.7048854,0.8284328,0.0,nan,nan,0.001132177,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2088000,2088000,9.26877e-10,2.9793304e-05,0.003885055,0.0030906769,0.04305222,0.03679064,512,0,0.6596395,0.79725295,0.0,nan,nan,0.0012485483,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2300000,2300000,8.7293406e-10,2.8682789e-05,0.004417114,0.006458936,0.06395945,0.05057341,512,0,0.66262394,0.7844543,0.0,nan,nan,0.005869692,0.0,0.0,0.0,0.0,1310996,1310996,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
