timestamp,timestamp_sample,device_id,error_count,pressure,temperature
988000,988000,6620172,0,955.9615,11.827759
1996000,1996000,6620172,0,955.95245,11.827789
2984000,2984000,6620172,0,955.9524,11.827789
3992000,3992000,6620172,0,955.9655,11.827789
4996000,4996000,6620172,0,955.9416,11.827789
5984000,5984000,6620172,0,955.94586,11.827789
6992000,6992000,6620172,0,955.9434,11.827789
8000000,8000000,6620172,0,955.9491,11.827789
8988000,8988000,6620172,0,955.9418,11.827789
9996000,9996000,6620172,0,955.9423,11.827789
10984000,10984000,6620172,0,955.9396,11.827789
11992000,11992000,6620172,0,955.9439,11.827789
12980000,12980000,6620172,0,955.93964,11.827789
13988000,13988000,6620172,0,955.96063,11.827789
14996000,14996000,6620172,0,955.9223,11.827789
15980000,15980000,6620172,0,955.9579,11.827789
16988000,16988000,6620172,0,955.94006,11.827789
17996000,17996000,6620172,0,955.9424,11.827789
18984000,18984000,6620172,0,955.9435,11.827423
19992000,19992000,6620172,0,955.8587,11.823029
21000000,21000000,6620172,0,955.79645,11.819305
21988000,21988000,6620172,0,955.76935,11.816925
22996000,22996000,6620172,0,955.703,11.814087
23984000,23984000,6620172,0,955.6834,11.812622
24992000,24992000,6620172,0,955.6778,11.812561
26000000,26000000,6620172,0,955.6854,11.812866
26984000,26984000,6620172,0,955.70325,11.81311
27992000,27992000,6620172,0,955.7043,11.813568
29000000,29000000,6620172,0,955.7081,11.813934
29988000,29988000,6620172,0,955.7067,11.814117
30996000,30996000,6620172,0,955.7122,11.814209
31984000,31984000,6620172,0,955.7144,11.814301
32992000,32992000,6620172,0,955.7257,11.814453
34000000,34000000,6620172,0,955.70917,11.814606
34988000,34988000,6620172,0,955.7399,11.814575
35996000,35996000,6620172,0,955.7235,11.814728
36980000,36980000,6620172,0,955.708,11.814758
37988000,37988000,6620172,0,955.7317,11.814728
38996000,38996000,6620172,0,955.7325,11.814728
39984000,39984000,6620172,0,955.71277,11.814728
40992000,40992000,6620172,0,955.7185,11.814789
42000000,42000000,6620172,0,955.7217,11.814941
42988000,42988000,6620172,0,955.71185,11.814941
43996000,43996000,6620172,0,955.72015,11.815155
44984000,44984000,6620172,0,955.72504,11.815216
45992000,45992000,6620172,0,955.73193,11.815094
47000000,47000000,6620172,0,955.71826,11.815002
47984000,47984000,6620172,0,955.7205,11.814941
48992000,48992000,6620172,0,955.73944,11.81485
50000000,50000000,6620172,0,955.7082,11.814667
50988000,50988000,6620172,0,955.72046,11.814453
51996000,51996000,6620172,0,955.7258,11.814606
52984000,52984000,6620172,0,955.7149,11.814667
53992000,53992000,6620172,0,955.72675,11.814606
55000000,55000000,6620172,0,955.7081,11.814484
55988000,55988000,6620172,0,955.7147,11.814331
56996000,56996000,6620172,0,955.7004,11.814209
57980000,57980000,6620172,0,955.7077,11.814117
58988000,58988000,6620172,0,955.6938,11.813873
59996000,59996000,6620172,0,955.6994,11.813873
60984000,60984000,6620172,0,955.7029,11.814026
61992000,61992000,6620172,0,955.7218,11.814148
63000000,63000000,6620172,0,955.6971,11.814301
63988000,63988000,6620172,0,955.7263,11.814514
64996000,64996000,6620172,0,955.7266,11.814606
65984000,65984000,6620172,0,955.71106,11.814697
66992000,66992000,6620172,0,955.70123,11.814789
68000000,68000000,6620172,0,955.7211,11.8151245
68984000,68984000,6620172,0,955.7202,11.815491
69992000,69992000,6620172,0,955.75165,11.815826
71000000,71000000,6620172,0,955.7479,11.816223
71988000,71988000,6620172,0,955.7545,11.81665
72996000,72996000,6620172,0,955.7431,11.817047
73984000,73984000,6620172,0,955.7681,11.817261
74992000,74992000,6620172,0,955.7653,11.817322
76000000,76000000,6620172,0,955.7599,11.817413
76988000,76988000,6620172,0,955.8481,11.821716
77996000,77996000,6620172,0,955.9211,11.826019
78980000,78980000,6620172,0,955.948,11.827759
79988000,79988000,6620172,0,955.93695,11.827759
80996000,80996000,6620172,0,955.9534,11.827759
81984000,81984000,6620172,0,955.94684,11.827759
82992000,82992000,6620172,0,955.9402,11.827759
83980000,83980000,6620172,0,955.9507,11.827759
84988000,84988000,6620172,0,955.9459,11.827759
85996000,85996000,6620172,0,955.946,11.827759
