timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,104.90234,130.47556,0,3,8184,1024000,0,3,253
2000000,158.27441,87.73527,0,70,7976,1024000,0,3,253
3000000,212.37598,75.740364,0,130,8554,1024000,0,3,253
4000000,266.84473,70.14845,0,186,8287,1024000,0,3,253
5000000,321.86133,66.99861,0,243,8664,1024000,0,3,253
6000000,377.80664,65.094185,0,312,9020,1024000,0,3,253
7000000,439.60156,64.60928,0,367,7911,1024000,0,3,253
8000000,502.9756,64.451,0,419,6827,1024000,0,3,253
9000000,559.3369,63.53213,0,480,10892,1024000,0,3,253
10000000,624.6504,63.71383,0,533,6777,1024000,0,3,253
11000000,680.60254,62.995422,0,593,10930,1024000,0,3,253
12000000,741.3037,62.801056,0,641,10626,1024000,0,3,253
13000000,801.11426,62.567497,0,704,10909,1024000,0,3,253
14000000,861.22754,62.389706,0,762,10801,1024000,0,3,253
15000000,925.5947,62.52329,0,822,6777,1024000,0,3,253
16000000,986.1455,62.398476,0,878,6810,1024000,0,3,253
17000000,1045.3545,62.20867,0,942,8014,1024000,0,3,253
18000000,1106.8262,62.16727,0,999,6973,1024000,0,3,253
19000000,1163.5703,61.878872,0,1055,10927,1024000,0,3,253
20000000,1227.9326,62.004276,0,1111,7358,1024000,0,3,253
21000000,1288.585,61.93929,0,1164,7064,1024000,0,3,253
22000000,1350.2402,61.92626,0,1216,6931,1024000,0,3,253
23000000,1410.9512,61.872967,0,1281,7070,1024000,0,3,253
24000000,1471.8262,61.831043,0,1344,6654,1024000,0,3,253
25000000,1532.3789,61.779507,0,1401,7120,1024000,0,3,253
26000000,1594.043,61.775036,0,1451,6654,1024000,0,3,253
27000000,1654.0684,61.70976,0,1514,6950,1024000,0,3,253
28000000,1711.206,61.54532,0,1564,10569,1024000,0,3,253
29000000,1774.8691,61.618843,0,1622,7870,1024000,0,3,253
30000000,1836.9326,61.633762,0,1679,6604,1024000,0,3,253
31000000,1897.4971,61.59905,0,1735,7070,1024000,0,3,253
32000000,1958.6611,61.58537,0,1796,6654,1024000,0,3,253
33000000,2016.4766,61.470448,0,1852,9525,1024000,0,3,253
34000000,2080.585,61.548485,0,1909,6604,1024000,0,3,253
35000000,2140.6123,61.50478,0,1976,6830,1024000,0,3,253
36000000,2201.4932,61.487354,0,2038,6654,1024000,0,3,253
37000000,2261.0059,61.433697,0,2096,7406,1024000,0,3,253
38000000,2322.3027,61.43008,0,2161,6604,1024000,0,3,253
39000000,2382.877,61.408024,0,2211,6760,1024000,0,3,253
40000000,2443.7285,61.394047,0,2265,6654,1024000,0,3,253
41000000,2499.6895,61.26089,0,2321,10584,1024000,0,3,253
42000000,2559.9365,61.23664,0,2381,10349,1024000,0,3,253
43000000,2623.0234,61.279865,0,2437,6830,1024000,0,3,253
44000000,2678.755,61.153202,0,2499,10437,1024000,0,3,253
45000000,2739.044,61.133915,0,2548,10414,1024000,0,3,253
46000000,2802.3623,61.181606,0,2606,6654,1024000,0,3,253
47000000,2858.0186,61.063553,0,2671,10464,1024000,0,3,253
48000000,2921.0342,61.10439,0,2728,6654,1024000,0,3,253
49000000,2977.17,61.00258,0,2783,10543,1024000,0,3,253
50000000,3040.6338,61.052002,0,2844,6654,1024000,0,3,253
51000000,3096.545,60.950813,0,2895,10563,1024000,0,3,253
52000000,3156.1943,60.925686,0,2957,10360,1024000,0,3,253
53000000,3219.1758,60.96462,0,3020,6760,1024000,0,3,253
54000000,3278.67,60.937286,0,3084,6654,1024000,0,3,253
55000000,3334.0723,60.836296,0,3148,10774,1024000,0,3,253
56000000,3394.416,60.82747,0,3197,10460,1024000,0,3,253
57000000,3454.12,60.807693,0,3253,11017,1024000,0,3,253
