timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
1004000,0.0,0.0,488.02283,0.0,0.0,0.0,0.0,1,0,0,0
6404000,47.39774196216077,8.54559388865543,488.00616,0.0069119614,-0.0008538875,0.016648334,1.5677559,1,1,1,0
14624000,47.39774150229362,8.545593976007554,487.93466,-0.044222932,0.005720967,0.08816814,1.5823671,1,1,1,0
16388000,47.39774133825658,8.545594062685392,487.93018,-0.06246302,0.012245069,0.092661746,1.5858386,1,1,1,0
21332000,47.39774133825658,8.545594062685392,487.93018,-0.06246302,0.012245069,0.092661746,1.5852064,1,1,1,0
