timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
696000,696000,7.1679556e-09,9.912886e-05,0.0054319124,0.000118456344,0.028270168,0.00017849541,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
708000,708000,6.9796924e-09,9.7165044e-05,0.005443514,0.00020862084,0.03233833,0.00020110313,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
888000,888000,4.8152553e-09,7.414668e-05,0.0051166993,0.001169,0.019247452,0.0078289425,512,0,1.3338215,1.7503711,0.0,nan,nan,0.0013636398,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1092000,1092000,3.2853877e-09,5.7165307e-05,0.004524722,0.00034158299,0.0012144978,0.0047068857,512,0,1.2165705,1.3251054,0.0,nan,nan,0.0018287755,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1296000,1296000,2.3409619e-09,4.7835165e-05,0.0045050904,4.941092e-05,0.0050500557,0.011489924,512,0,0.9879945,1.1131308,0.0,nan,nan,0.0037434658,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1496000,1496000,1.7603228e-09,4.0703217e-05,0.0042740167,0.00012904647,0.013639516,0.009184036,512,0,0.86955935,0.94935423,0.0,nan,nan,0.00096680754,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1696000,1696000,1.37982e-09,3.586437e-05,0.004091423,0.00042792037,0.022481345,0.017526975,512,0,0.7597461,0.87607235,0.0,nan,nan,0.00034276533,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1896000,1896000,1.070589e-09,3.316856e-05,0.0038046106,0.0012614419,0.030427227,0.026011478,512,0,0.69143444,0.82818377,0.0,nan,nan,0.0011219041,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2096000,2096000,9.2569785e-10,2.9696745e-05,0.0038724071,0.0032399064,0.043862496,0.03722571,512,0,0.658788,0.7988123,0.0,nan,nan,0.0012246422,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2296000,2296000,8.819542e-10,2.8604523e-05,0.004440238,0.0069975774,0.06714451,0.052659377,512,0,0.650909,0.7838384,0.0,nan,nan,0.00588091,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2496000,2496000,9.2450336e-10,3.0210576e-05,0.004054001,0.008277866,0.07556761,0.056823224,512,0,0.6540375,0.7799801,0.0,nan,nan,0.0002024907,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2696000,2696000,7.763614e-10,2.9562196e-05,0.0043921755,0.0072131082,0.06548232,0.049950004,512,0,0.65577257,0.76582277,0.0,nan,nan,0.0017169192,0.0,0.0,0.0,0.0,1311004,1311004,6620172,197388,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
