timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
7200000,7200000,0.70121396,0.004274128,0.006703241,0.71290666,0.7015127,1.2008068e-09,-3.011039e-11,0.71265703,1
7204000,7204000,0.70844305,0.004350533,0.006655222,0.7057232,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
7700000,7700000,0.7070176,0.0044122473,0.0070060245,0.70714754,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
8200000,8200000,0.7067598,0.003695146,0.006058119,0.707418,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
8696000,8696000,0.70628786,0.0038078846,0.005512116,0.70789313,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
9200000,9200000,0.70602167,0.005271653,0.0065015005,0.70814085,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
9700000,9700000,0.70581394,0.006308632,0.0072498373,0.7083322,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
10200000,10200000,0.70550597,0.007403308,0.0085342275,0.70861393,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
10700000,10700000,0.7053283,0.0076082847,0.008725206,0.7087863,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
11200000,11200000,0.7050195,0.0077975458,0.008637619,0.7090925,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
11700000,11700000,0.705065,0.007118953,0.008122708,0.70906043,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
12200000,12200000,0.70485675,0.007049168,0.007719724,0.7092727,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
12700000,12700000,0.70459443,0.0074322727,0.0074819447,0.7095319,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
13200000,13200000,0.70452183,0.008261705,0.0074424124,0.70959526,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
13696000,13696000,0.7042086,0.00973021,0.008330125,0.7098776,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
14196000,14196000,0.7038006,0.009623609,0.007832431,0.7102892,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
14700000,14700000,0.7035566,0.009746602,0.007424464,0.7105336,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
15200000,15200000,0.7032432,0.009182418,0.006412996,0.7108612,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
15696000,15696000,0.70277363,0.007467659,0.0050508557,0.71135646,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
16200000,16200000,0.7023986,0.006287993,0.004063829,0.7117445,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
16700000,16700000,0.7022273,0.005619276,0.003123562,0.7119239,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
17200000,17200000,0.70214814,0.005466578,0.0035343287,0.71200114,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
17696000,17696000,0.7021697,0.0055854255,0.004094977,0.711976,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
18200000,18200000,0.7021385,0.005607763,0.0044226917,0.7120046,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
18696000,18696000,0.70229524,0.005536289,0.0046424507,0.71184915,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
19200000,19200000,0.7114764,-0.00068753277,-3.7887926e-06,0.7027098,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
19696000,19696000,0.71300066,-0.0027131524,-0.007377683,0.70111936,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
20200000,20200000,0.7118491,-0.0016964856,-0.006285253,0.70230234,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
20696000,20696000,0.71101224,0.000118184886,-0.003204627,0.70317245,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
21200000,21200000,0.710288,0.0017928156,-0.00072221184,0.7039086,0.9999481,-2.6705307e-12,3.8734582e-10,-0.010197158,2
21696000,21696000,0.7085118,0.00046984243,-0.0009995807,0.70569813,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
22200000,22200000,0.7096179,0.00049214554,-0.0003307054,0.7045865,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
22696000,22696000,0.7095618,-0.000108300665,-0.00054060924,0.7046431,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
23200000,23200000,0.70906067,0.0009116311,-0.0006702925,0.7051467,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
23700000,23700000,0.7087993,0.0010745825,-0.00078865635,0.705409,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
24200000,24200000,0.7087233,-4.084282e-05,-0.0015533797,0.7054849,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
24700000,24700000,0.7087548,-0.0016114396,-0.004218121,0.7054406,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
25200000,25200000,0.70845026,-0.0023262333,-0.0049739974,0.7057394,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
25700000,25700000,0.7087034,-0.0026067237,-0.0042502014,0.705489,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
26200000,26200000,0.70877403,-0.0017445162,-0.0044477494,0.7054195,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
26696000,26696000,0.7085812,-0.0017580077,-0.0048748762,0.7056103,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
27196000,27196000,0.7036801,0.07435981,-0.08153791,0.70189494,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
27700000,27700000,0.7080576,0.0162352,-0.020975789,0.70565635,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
28200000,28200000,0.7084951,-0.010072975,0.008008781,0.7055985,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
28700000,28700000,0.70861435,-0.019171968,0.017041981,0.7051296,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
29196000,29196000,0.70874697,-0.01887815,0.01594762,0.7050299,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
29700000,29700000,0.70889217,-0.014193773,0.009692124,0.70510745,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
30200000,30200000,0.7088607,-0.008525005,0.0036442082,0.7052876,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
30700000,30700000,0.7090521,-0.0038384008,-0.0006989456,0.7051454,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
31200000,31200000,0.70911014,-0.00056432275,-0.004276235,0.7050846,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
31700000,31700000,0.70920104,0.00066146645,-0.004819895,0.7049896,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
32200000,32200000,0.70907325,0.0008134832,-0.00439451,0.7051207,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
32700000,32700000,0.7091137,4.8277438e-05,-0.004078228,0.70508236,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
33200000,33200000,0.7091009,-0.00034775006,-0.0033043814,0.7050992,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
33696000,33696000,0.7090977,-0.00041568844,-0.0026612699,0.7051052,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
34200000,34200000,0.7090591,0.0005473445,-0.0025835047,0.70514417,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
34700000,34700000,0.70904523,-0.001214756,-0.0028720445,0.7051561,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
35200000,35200000,0.70556206,-0.07297555,-0.073449306,0.70104355,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
35700000,35700000,0.7090284,-0.016880887,-0.018938622,0.70472336,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
36200000,36200000,0.7090748,0.0108805895,0.0077695823,0.7050066,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
36700000,36700000,0.70870495,0.019180492,0.016343907,0.7050549,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
37200000,37200000,0.70854926,0.016734889,0.015036267,0.70530266,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
37700000,37700000,0.70880246,0.011038785,0.010923662,0.70523614,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
38200000,38200000,0.7087671,0.0046351454,0.0048354627,0.70541084,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
38696000,38696000,0.70878655,0.0003539363,0.00017148803,0.705423,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
39200000,39200000,0.7088734,-0.0030131093,-0.0030150635,0.7053229,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
39700000,39700000,0.70870703,-0.0051404666,-0.004917405,0.70546705,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
40196000,40196000,0.70872426,-0.005142782,-0.0044967597,0.7054526,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
40700000,40700000,0.7086321,-0.0043656393,-0.0035190464,0.7055559,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
41200000,41200000,0.7087091,-0.0028421138,-0.0041563828,0.7054829,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
41700000,41700000,0.7085734,-0.0010178467,-0.0048641735,0.7056197,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
42200000,42200000,0.708598,-0.0006776307,-0.0049569034,0.7055948,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
42696000,42696000,0.70871115,0.00014986808,-0.004324143,0.7054855,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
43196000,43196000,0.7048969,-0.07437396,0.071976185,0.7017181,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
43700000,43700000,0.7084519,-0.01565678,0.0122702615,0.7054787,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
44200000,44200000,0.70844114,0.010261483,-0.014862992,0.70553887,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
44700000,44700000,0.7082521,0.018954657,-0.023552844,0.705312,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
45200000,45200000,0.7082644,0.017432924,-0.02185278,0.7053936,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
45700000,45700000,0.7083764,0.01173919,-0.015834235,0.7055597,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
46200000,46200000,0.7084021,0.00574044,-0.010053347,0.70571417,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
46696000,46696000,0.70836157,0.0016575797,-0.0060691037,0.70582175,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
47200000,47200000,0.7082564,-0.00082353933,-0.0026981095,0.70594966,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
47696000,47696000,0.70832735,-0.0021980472,-0.0020921964,0.7058777,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
48200000,48200000,0.7083428,-0.002468783,-0.0015448417,0.7058627,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
48700000,48700000,0.7082773,-0.0026033858,-0.0030313781,0.70592314,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
49200000,49200000,0.708322,-0.00171491,-0.0037878843,0.7058773,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
49696000,49696000,0.70834357,-0.0016965849,-0.002743362,0.7058605,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
50200000,50200000,0.70842457,-0.0016175277,-0.002785816,0.70577925,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
50696000,50696000,0.70821065,-0.0023901348,-0.003337413,0.70598936,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
51200000,51200000,0.7049265,0.06806837,0.06710956,0.7028098,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
51696000,51696000,0.70828134,0.014088603,0.013061138,0.7056688,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
52200000,52200000,0.70820487,-0.013739196,-0.013673024,0.70574087,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
52700000,52700000,0.70787984,-0.022039965,-0.022432333,0.70563257,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
53200000,53200000,0.7079696,-0.02009399,-0.020729508,0.7056526,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
53700000,53700000,0.70825267,-0.013892995,-0.01576576,0.7056462,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
54196000,54196000,0.7082739,-0.007057755,-0.009894517,0.7058332,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
54696000,54696000,0.7081905,-0.002024045,-0.0050964244,0.7060002,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
55200000,55200000,0.7081809,0.00034150877,-0.0017775327,0.7060287,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
55700000,55700000,0.708181,0.001981414,-0.0006300512,0.7060279,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
56200000,56200000,0.70807296,0.0012528774,-0.0005082278,0.7061381,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
56700000,56700000,0.708036,0.000663482,-0.0007710636,0.7061757,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
57200000,57200000,0.7080704,0.00041533567,-0.001565256,0.70614004,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
57700000,57700000,0.70808566,6.6105145e-05,-0.0017265251,0.70612454,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
58200000,58200000,0.70804316,0.00039797436,-0.0019820926,0.7061663,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
58700000,58700000,0.70799845,-0.0005155992,-0.0016313293,0.706212,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
59200000,59200000,0.711195,0.005648184,-0.1480191,0.6872119,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
59700000,59700000,0.71036416,-0.00021496679,-0.03435311,0.7029955,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
60200000,60200000,0.70710015,0.0012422904,0.02130635,0.7067913,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
60700000,60700000,0.7071046,0.001270186,0.039006818,0.70603114,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
61200000,61200000,0.7074203,0.0015568241,0.03632478,0.7058574,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
61696000,61696000,0.70750356,0.0007830562,0.025263207,0.70625776,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
62200000,62200000,0.707408,0.00038992762,0.012753162,0.7066903,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
62700000,62700000,0.7074229,0.00062407664,0.0032269328,0.7067829,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
63200000,63200000,0.70743096,0.00030121874,-0.0024459416,0.7067782,1.0,-1.2506395e-10,-2.1761565e-11,0.00020556191,3
