timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.004258805,7.197646e-05,3.683615e-09,-0.011109098,-0.30827725,-9.647388,0.0077338186,-0.002641856,0.0003408846,11.827759,11.827759
1936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0029712196,2.3839486e-05,7.1320705e-10,-0.007565677,0.14106652,-9.956239,0.005177185,-0.0008948222,-0.0013848437,11.827789,11.827789
2936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0028927096,2.0598885e-05,4.2555223e-10,-0.06540959,0.12181713,-9.863248,0.000447411,0.0010865696,-0.0003834951,11.827789,11.827789
3936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.003425738,2.006265e-05,3.509918e-10,0.08647857,-0.43076465,-9.767769,-0.0005326322,0.0006817692,0.0006817692,11.827789,11.827789
4936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0031127501,1.9276129e-05,3.2847167e-10,0.0059376215,-0.2870167,-9.788549,-2.1305326e-05,0.0012996229,0.0018109494,11.827789,11.827789
5936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0031211283,1.942163e-05,3.3188105e-10,-0.009576804,-0.0067035626,-9.8502245,-0.00063915865,-0.00021305295,-0.00010652645,11.827789,11.827789
6936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0031627503,1.8623676e-05,2.9841773e-10,-0.044627912,0.4709875,-10.068192,-0.0005326324,-0.00019174766,0.0021092235,11.827789,11.827789
7936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0028120521,2.0892423e-05,3.495494e-10,0.026431989,-0.8520484,-9.435644,0.00063915853,-0.00019174762,-0.00059654814,11.827789,11.827789
8936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0031420256,1.9512005e-05,3.5562445e-10,0.06052541,-0.588303,-9.516377,0.00031957933,-0.0015126754,0.00040480052,11.827789,11.827789
9936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0030225315,1.8844552e-05,2.965076e-10,-0.033806127,-0.08858532,-9.816993,0.00063915865,0.0008309063,0.0011504856,11.827789,11.827789
10936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0031098714,2.0696074e-05,3.5835335e-10,-0.01197101,0.08532948,-9.868612,0.0019387812,-0.00027696873,0.0007456848,11.827789,11.827789
11936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0029607567,1.8802433e-05,2.7189995e-10,-0.036296096,0.5173393,-9.959784,-0.001022654,0.0005539375,0.0006178535,11.827789,11.827789
12936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.003229983,1.7687446e-05,2.948322e-10,-0.008236051,-0.834427,-9.441486,-0.0012570121,-0.0013422333,-2.1305237e-05,11.827789,11.827789
13936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.003239213,1.9256417e-05,3.2928682e-10,-0.012066777,-0.22218174,-9.717108,0.0011504856,0.0003621898,0.00366451,11.827789,11.827789
14936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0029736639,1.975973e-05,3.24437e-10,0.031411923,-0.130819,-9.72994,0.0018535603,-0.0006391585,-0.00017044235,11.827789,11.827789
15936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0032583477,1.9263964e-05,3.2694433e-10,0.01043872,-0.50230336,-9.489563,-0.0007669904,-0.00087351695,-0.0001278319,11.827789,11.827789
16936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0034208698,1.8335262e-05,2.8487612e-10,0.011587936,0.24114406,-9.987076,-0.0017044232,0.00017044228,0.00038349503,11.827789,11.827789
17936000,1310988,1310988,0,0,0,0,0,250.0,250.0,250.0,250.0,0.0029437048,1.7582253e-05,2.732648e-10,-0.057939675,-0.36382267,-9.691825,0.0017257285,0.00044741103,6.391589e-05,11.827789,11.827789
