timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
504000,inf,0,1,1,1,0,0,1,1,0,1
1512000,inf,0,1,1,1,0,0,1,0,0,1
2512000,inf,0,1,1,1,0,0,1,0,0,1
3512000,inf,0,1,1,1,0,0,1,0,0,1
4512000,inf,0,1,1,1,0,0,1,0,0,1
5512000,inf,0,1,1,1,0,0,1,0,0,1
6512000,inf,0,1,1,1,0,0,1,0,0,1
6632000,inf,0,1,1,1,1,1,1,0,0,1
7632000,inf,0,1,1,1,1,1,1,0,0,1
8632000,inf,0,1,1,1,1,1,1,0,0,1
9620000,inf,0,1,1,1,0,0,1,0,0,1
10620000,inf,0,1,1,1,0,0,1,0,0,1
11620000,inf,0,1,1,1,0,0,1,0,0,1
12620000,inf,0,1,1,1,0,0,1,0,0,1
13620000,inf,0,1,1,1,0,0,1,0,0,1
14620000,inf,0,1,1,1,0,0,1,0,0,1
15620000,inf,0,1,1,1,0,0,1,0,0,1
15652000,inf,0,1,1,1,1,0,1,0,0,1
16332000,inf,0,1,0,0,1,0,1,0,0,1
16340000,inf,0,0,0,0,1,0,1,0,0,1
17340000,inf,0,0,0,0,1,0,0,0,0,1
18340000,inf,0,0,0,0,1,0,0,0,0,1
19340000,inf,0,0,0,0,1,0,0,0,0,1
20340000,inf,0,0,0,0,1,0,0,0,0,1
21332000,inf,0,0,0,0,0,0,0,0,0,1
22332000,inf,0,0,0,0,0,0,0,0,0,1
23332000,inf,0,0,0,0,0,0,0,0,0,1
24332000,inf,0,0,0,0,0,0,0,0,0,1
25332000,inf,0,0,0,0,0,0,0,0,0,1
26332000,inf,0,0,0,0,0,0,0,0,0,1
27332000,inf,0,0,0,0,0,0,0,0,0,1
28292000,inf,0,0,0,0,1,1,0,0,0,1
29292000,inf,0,0,0,0,1,1,0,0,0,1
29840000,inf,0,1,0,0,1,1,1,0,0,1
30212000,inf,0,1,1,0,1,1,1,0,0,1
30552000,inf,0,1,1,1,1,1,1,0,0,1
31552000,inf,0,1,1,1,1,1,1,0,0,1
32552000,inf,0,1,1,1,1,1,1,0,0,1
33552000,inf,0,1,1,1,1,1,1,0,0,1
