timestamp,time_utc_usec,device_id,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,automatic_gain_control,fix_type,jamming_state,vel_ned_valid,satellites_used
996000,1660083623623252,0,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,4.249353,0,nan,nan,0,3,0,1,10
1796000,1660083624422252,0,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,1.7715092,0,nan,nan,0,3,0,1,10
2996000,1660083625622252,0,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,-0.01,0.0,-0.02,3.8669515,0,nan,nan,0,3,0,1,10
3796000,1660083626423252,0,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.4929004,0,nan,nan,0,3,0,1,10
4996000,1660083627622252,0,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.993212,0,nan,nan,0,3,0,1,10
5796000,1660083628423252,0,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,6.061528,0,nan,nan,0,3,0,1,10
6996000,1660083629622252,0,473977419,85455939,488038,488038,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.3400638,0,nan,nan,0,3,0,1,10
7796000,1660083630422252,0,473977419,85455939,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.7813566,0,nan,nan,0,3,0,1,10
8996000,1660083631622252,0,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.717652,0,nan,nan,0,3,0,1,10
9796000,1660083632422252,0,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,2.8543112,0,nan,nan,0,3,0,1,10
10996000,1660083633622252,0,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.01,5.4499645,0,nan,nan,0,3,0,1,10
11796000,1660083634422252,0,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.4880133,0,nan,nan,0,3,0,1,10
12996000,1660083635622252,0,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,0.630762,0,nan,nan,0,3,0,1,10
13796000,1660083636422252,0,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.01,1.8592992,0,nan,nan,0,3,0,1,10
14996000,1660083637622252,0,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,1.5083135,0,nan,nan,0,3,0,1,10
15796000,1660083638422252,0,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.097335,0,nan,nan,0,3,0,1,10
16996000,1660083639623252,0,473977419,85455939,488039,488039,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.01,0.0,-0.01,0.3007202,0,nan,nan,0,3,0,1,10
17796000,1660083640422252,0,473977419,85455939,488041,488041,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.15655604,0,nan,nan,0,3,0,1,10
18996000,1660083641623252,0,473977419,85455940,488040,488040,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,-0.02,5.9547143,0,nan,nan,0,3,0,1,10
19796000,1660083642422252,0,473977418,85455942,488103,488103,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.17,0.0,0.16,-0.21,1.6004668,0,nan,nan,0,3,0,1,10
20996000,1660083643623252,0,473977424,85455985,488621,488621,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.08,0.08,-0.04,-0.58,5.841791,0,nan,nan,0,3,0,1,10
21796000,1660083644422252,0,473977428,85455960,489054,489054,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.35,0.03,-0.35,-0.48999998,4.8069854,0,nan,nan,0,3,0,1,10
22996000,1660083645623252,0,473977428,85455912,489535,489535,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.17,-0.02,-0.17999999,-0.31,4.5708423,0,nan,nan,0,3,0,1,10
23796000,1660083646422252,0,473977426,85455903,489753,489753,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.03,-0.04,0.0,-0.29999998,3.045076,0,nan,nan,0,3,0,1,10
24996000,1660083647623252,0,473977422,85455912,490259,490259,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.06,-0.03,0.049999997,-0.19999999,2.0539033,0,nan,nan,0,3,0,1,10
25796000,1660083648422252,0,473977420,85455917,490335,490335,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.04,-0.02,0.03,0.0,2.1921334,0,nan,nan,0,3,0,1,10
26996000,1660083649623252,0,473977419,85455922,490329,490329,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.11,0.01,0.11,-0.099999994,1.4824826,0,nan,nan,0,3,0,1,10
27796000,1660083650422252,0,473977421,85456021,490242,490242,0.25,0.5,1.0,1.0,0.0,0.0,0,0,1.3,0.049999997,1.3,-0.02,1.5269885,0,nan,nan,0,3,0,1,10
28996000,1660083651623252,0,473977425,85456185,490256,490256,0.25,0.5,1.0,1.0,0.0,0.0,0,0,0.59,0.0,0.58,-0.01,1.5615461,0,nan,nan,0,3,0,1,10
