timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
28000,0,0,1,0,0,0,0,0
532000,0,0,1,0,0,0,0,0
1036000,0,0,1,0,0,0,0,0
1252000,0,0,1,0,0,0,0,0
1516000,0,0,1,0,0,0,0,0
2020000,0,0,1,0,0,0,0,0
2524000,0,0,1,0,0,0,0,0
3028000,0,0,1,0,0,0,0,0
3532000,0,0,1,0,0,0,0,0
4036000,0,0,1,0,0,0,0,0
4540000,0,0,1,0,0,0,0,0
5044000,0,0,1,0,0,0,0,0
5548000,0,0,1,0,0,0,0,0
6052000,0,0,1,0,0,0,0,0
6556000,0,0,1,0,0,0,0,0
7060000,0,0,1,0,0,0,0,0
7564000,0,0,1,0,0,0,0,0
8008000,0,0,1,0,0,0,0,0
8020000,0,0,1,0,0,0,0,0
8524000,0,0,1,0,0,0,0,0
9028000,0,0,1,0,0,0,0,0
9532000,0,0,1,0,0,0,0,0
9628000,0,0,1,0,0,0,0,0
10132000,0,0,1,0,0,0,0,0
10636000,0,0,1,0,0,0,0,0
11140000,0,0,1,0,0,0,0,0
11644000,0,0,1,0,0,0,0,0
12148000,0,0,1,0,0,0,0,0
12652000,0,0,1,0,0,0,0,0
13156000,0,0,1,0,0,0,0,0
13660000,0,0,1,0,0,0,0,0
14164000,0,0,1,0,0,0,0,0
14656000,1,0,1,0,0,0,0,0
15160000,1,0,1,0,0,0,0,0
15664000,1,0,1,0,0,0,0,0
16168000,1,0,1,0,0,0,0,0
16672000,1,0,1,0,0,0,0,0
17176000,1,0,1,0,0,0,0,0
17680000,1,0,1,0,0,0,0,0
18184000,1,0,1,0,0,0,0,0
18688000,1,0,1,0,0,0,0,0
19192000,1,0,1,0,0,0,0,0
19696000,1,0,1,0,0,0,0,0
20200000,1,0,1,0,0,0,0,0
20704000,1,0,1,0,0,0,0,0
21208000,1,0,1,0,0,0,0,0
21712000,1,0,1,0,0,0,0,0
22216000,1,0,1,0,0,0,0,0
22720000,1,0,1,0,0,0,0,0
23224000,1,0,1,0,0,0,0,0
23728000,1,0,1,0,0,0,0,0
24232000,1,0,1,0,0,0,0,0
24736000,1,0,1,0,0,0,0,0
25240000,1,0,1,0,0,0,0,0
25744000,1,0,1,0,0,0,0,0
26248000,1,0,1,0,0,0,0,0
26752000,1,0,1,0,0,0,0,0
27256000,1,0,1,0,0,0,0,0
27760000,1,0,1,0,0,0,0,0
28264000,1,0,1,0,0,0,0,0
28768000,1,0,1,0,0,0,0,0
29272000,1,0,1,0,0,0,0,0
29776000,1,0,1,0,0,0,0,0
30280000,1,0,1,0,0,0,0,0
30784000,1,0,1,0,0,0,0,0
31288000,1,0,1,0,0,0,0,0
31792000,1,0,1,0,0,0,0,0
32296000,1,0,1,0,0,0,0,0
32800000,1,0,1,0,0,0,0,0
33304000,1,0,1,0,0,0,0,0
33808000,1,0,1,0,0,0,0,0
34312000,1,0,1,0,0,0,0,0
34816000,1,0,1,0,0,0,0,0
35320000,1,0,1,0,0,0,0,0
35824000,1,0,1,0,0,0,0,0
36328000,1,0,1,0,0,0,0,0
36832000,1,0,1,0,0,0,0,0
37336000,1,0,1,0,0,0,0,0
37840000,1,0,1,0,0,0,0,0
38344000,1,0,1,0,0,0,0,0
38848000,1,0,1,0,0,0,0,0
39352000,1,0,1,0,0,0,0,0
39856000,1,0,1,0,0,0,0,0
40360000,1,0,1,0,0,0,0,0
40864000,1,0,1,0,0,0,0,0
41368000,1,0,1,0,0,0,0,0
41872000,1,0,1,0,0,0,0,0
42376000,1,0,1,0,0,0,0,0
42880000,1,0,1,0,0,0,0,0
43384000,1,0,1,0,0,0,0,0
43888000,1,0,1,0,0,0,0,0
44392000,1,0,1,0,0,0,0,0
44896000,1,0,1,0,0,0,0,0
45400000,1,0,1,0,0,0,0,0
45904000,1,0,1,0,0,0,0,0
46408000,1,0,1,0,0,0,0,0
46912000,1,0,1,0,0,0,0,0
47416000,1,0,1,0,0,0,0,0
47920000,1,0,1,0,0,0,0,0
48424000,1,0,1,0,0,0,0,0
48928000,1,0,1,0,0,0,0,0
49432000,1,0,1,0,0,0,0,0
49936000,1,0,1,0,0,0,0,0
50440000,1,0,1,0,0,0,0,0
50944000,1,0,1,0,0,0,0,0
51448000,1,0,1,0,0,0,0,0
51952000,1,0,1,0,0,0,0,0
52456000,1,0,1,0,0,0,0,0
