timestamp,main_state_changes,main_state
28000,0,0
532000,0,0
1036000,0,0
1252000,0,0
1516000,0,0
2020000,0,0
2524000,0,0
3028000,0,0
3532000,0,0
4036000,0,0
4540000,0,0
5044000,0,0
5548000,0,0
6052000,0,0
6556000,0,0
7060000,0,0
7564000,0,0
8008000,1,4
8020000,1,4
8524000,1,4
9028000,1,4
9532000,1,4
9628000,2,7
10132000,2,7
10636000,2,7
11140000,2,7
11644000,2,7
12148000,2,7
12652000,2,7
13156000,2,7
13660000,2,7
14164000,2,7
14656000,2,7
15160000,2,7
15664000,2,7
16168000,2,7
16672000,2,7
17176000,2,7
17680000,2,7
18184000,2,7
18688000,2,7
19192000,2,7
19696000,2,7
20200000,2,7
20704000,2,7
21208000,2,7
21712000,2,7
22216000,2,7
22720000,2,7
23224000,2,7
23728000,2,7
24232000,2,7
24736000,2,7
25240000,2,7
25744000,2,7
26248000,2,7
26752000,2,7
27256000,2,7
27760000,2,7
28264000,2,7
28768000,2,7
29272000,2,7
29776000,2,7
30280000,2,7
30784000,2,7
31288000,2,7
31792000,2,7
32296000,2,7
32800000,2,7
33304000,2,7
33808000,2,7
34312000,2,7
34816000,2,7
35320000,2,7
35824000,2,7
36328000,2,7
36832000,2,7
37336000,2,7
37840000,2,7
38344000,2,7
38848000,2,7
39352000,2,7
39856000,2,7
40360000,2,7
40864000,2,7
41368000,2,7
41872000,2,7
42376000,2,7
42880000,2,7
43384000,2,7
43888000,2,7
44392000,2,7
44896000,2,7
45400000,2,7
45904000,2,7
46408000,2,7
46912000,2,7
47416000,2,7
47920000,2,7
48424000,2,7
48928000,2,7
49432000,2,7
49936000,2,7
50440000,2,7
50944000,2,7
51448000,2,7
51952000,2,7
52456000,2,7
52960000,2,7
53464000,2,7
53968000,2,7
54472000,2,7
54976000,2,7
55480000,2,7
55984000,2,7
56488000,2,7
56992000,2,7
57496000,2,7
58000000,2,7
58504000,2,7
59008000,2,7
59512000,2,7
60016000,2,7
60520000,2,7
61024000,2,7
61528000,2,7
62032000,2,7
62536000,2,7
63040000,2,7
63544000,2,7
64048000,2,7
64552000,2,7
65056000,2,7
65560000,2,7
66064000,2,7
66568000,2,7
67072000,2,7
67576000,2,7
68080000,2,7
68584000,2,7
69088000,2,7
69592000,2,7
70096000,2,7
70600000,2,7
71104000,2,7
71608000,2,7
72112000,2,7
72616000,2,7
73120000,2,7
73624000,2,7
74128000,2,7
74632000,2,7
75136000,2,7
75640000,2,7
75676000,2,7
76180000,2,7
76684000,2,7
77188000,2,7
77692000,2,7
