timestamp,tilt_limit,takeoff_state
700000,0.0,1
6612000,0.0024,1
6620000,0.004,1
7612000,0.2023999,1
7652000,0.20943952,1
14640000,0.20943952,2
15640000,0.20943952,4
18652000,0.21183951,5
18660000,0.21343951,5
19652000,0.41183978,5
20652000,0.6118402,5
21520000,0.7853982,5
32860000,0.78379816,3
32872000,0.7813982,3
33860000,0.58379775,3
34860000,0.38379738,3
35732000,0.20943952,1
