timestamp,mag_inconsistency_angle
496000,6.835502e-09
992000,7.2840334e-09
1496000,0.0005080348
1992000,5.052506e-05
2496000,4.780311e-06
2992000,4.8236154e-07
3500000,5.3552345e-08
3992000,1.2679611e-08
4488000,8.257738e-09
4996000,7.212076e-09
5488000,0.00031623244
5996000,2.9880286e-05
6492000,2.9790351e-06
6996000,2.8804527e-07
7492000,0.00092541025
7996000,0.00019353743
8492000,7.550893e-05
9000000,0.00025743304
9492000,0.00057882856
10000000,5.468737e-05
10492000,5.445415e-06
11000000,5.220272e-07
11496000,5.9020863e-08
12000000,1.2623363e-08
12496000,8.8818444e-05
12992000,8.839819e-06
13496000,8.4259057e-07
13992000,9.080276e-08
14488000,1.5591047e-08
14632000,1.1838084e-08
34872000,1.1636157e-08
34880000,1.176706e-08
35364000,7.983893e-09
