timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
496000,490000,197644,0.011936298,-0.21573624,0.4278588,0
1000000,994000,197644,0.015061108,-0.21825954,0.42342323,0
1484000,1480000,197644,0.01360048,-0.21154444,0.42760754,0
1992000,1986000,197644,0.013355253,-0.21542376,0.43224072,0
2496000,2492000,197644,0.009641323,-0.21409175,0.43043056,0
2980000,2976000,197644,0.011099166,-0.21512088,0.4311093,0
3496000,3492000,197644,0.014333079,-0.2119042,0.42788407,0
3984000,3978000,197644,0.009842198,-0.21825445,0.42882597,0
4488000,4482000,197644,0.0071045654,-0.21493557,0.42703968,0
4996000,4990000,197644,0.009579673,-0.21800347,0.4262781,0
5480000,5474000,197644,0.00874012,-0.21630341,0.4340378,0
5984000,5978000,197644,0.010830881,-0.2214883,0.43099016,0
6492000,6486000,197644,0.013068698,-0.21465261,0.42928588,0
6996000,6990000,197644,0.010332266,-0.21277532,0.42715746,0
7480000,7474000,197644,0.01254805,-0.21685281,0.4250403,0
7988000,7982000,197644,0.0091349855,-0.21549994,0.4261518,0
8492000,8486000,197644,0.0040712277,-0.21478075,0.43095702,0
8976000,8970000,197644,0.0065424936,-0.22091842,0.4304906,0
9492000,9488000,197644,0.0117110815,-0.22123666,0.4272961,0
10000000,9994000,197644,0.0064773327,-0.2202179,0.43588424,0
10484000,10478000,197644,0.0061063482,-0.21657383,0.4270178,0
10988000,10984000,197644,0.012898438,-0.21964443,0.43169105,0
11496000,11490000,197644,0.012163596,-0.21391343,0.42475882,0
12000000,11996000,197644,0.009026164,-0.21729249,0.43095642,0
12484000,12480000,197644,0.00918065,-0.21677539,0.42706186,0
12992000,12986000,197644,0.00795671,-0.21925667,0.43526897,0
13496000,13492000,197644,0.005700802,-0.22063808,0.4287851,0
13992000,13986000,197644,0.007153445,-0.21488869,0.42857742,0
14500000,14494000,197644,0.01125492,-0.21681656,0.4262375,0
14984000,14978000,197644,0.009992554,-0.22080621,0.4275214,0
15488000,15482000,197644,0.007907821,-0.21466562,0.4307845,0
15996000,15990000,197644,0.008676168,-0.22211386,0.42854446,0
16480000,16474000,197644,0.012209946,-0.21701369,0.4311164,0
16984000,16978000,197644,0.0117708035,-0.21671389,0.4289164,0
17488000,17484000,197644,0.007828168,-0.21624306,0.42906862,0
17996000,17990000,197644,0.00919975,-0.21886733,0.43185493,0
18492000,18486000,197644,0.009369939,-0.21578473,0.42908445,0
18996000,18992000,197644,0.015241945,-0.21776289,0.4281178,0
19480000,19476000,197644,0.008446703,-0.22316799,0.42380965,0
19988000,19982000,197644,0.013593309,-0.22204149,0.4289161,0
20492000,20488000,197644,0.019591898,-0.21592297,0.4275144,0
20976000,20970000,197644,0.012444637,-0.21939185,0.42876774,0
21484000,21478000,197644,0.015114935,-0.21903193,0.4282298,0
21988000,21984000,197644,0.016129889,-0.2159675,0.4268452,0
22496000,22490000,197644,0.008919105,-0.21443886,0.43345594,0
23000000,22996000,197644,0.013323948,-0.21818922,0.4297006,0
23484000,23480000,197644,0.015956756,-0.21584311,0.42681932,0
23980000,23974000,197644,0.011623004,-0.21103463,0.4280898,0
24488000,24482000,197644,0.010126052,-0.2117677,0.4210229,0
24992000,24986000,197644,0.01644688,-0.2193006,0.43290114,0
25476000,25470000,197644,0.01617196,-0.21362695,0.42680353,0
25984000,25978000,197644,0.01958692,-0.21153651,0.4280128,0
26488000,26482000,197644,0.017427417,-0.21753174,0.42609304,0
26984000,26978000,197644,0.02285416,-0.19934836,0.43561548,0
27488000,27484000,197644,0.054585747,-0.20684354,0.430223,0
27972000,27968000,197644,-0.0129052065,-0.2320371,0.4250216,0
28492000,28486000,197644,-0.058167614,-0.21896689,0.42307782,0
28996000,28990000,197644,0.012577686,-0.21902242,0.4343664,0
29480000,29474000,197644,0.016212182,-0.23191991,0.42062765,0
29988000,29982000,197644,0.017035404,-0.21911286,0.43142343,0
30492000,30486000,197644,0.017584948,-0.21578759,0.4301985,0
30988000,30976000,197644,0.015686607,-0.21642518,0.42873192,0
31492000,31488000,197644,0.020238772,-0.21901521,0.43226984,0
31976000,31970000,197644,0.008712545,-0.21335718,0.43153465,0
32484000,32478000,197644,0.012782879,-0.2142308,0.43093646,0
32988000,32984000,197644,0.020840123,-0.21284881,0.42991763,0
33496000,33490000,197644,0.01272615,-0.2129882,0.43250883,0
33980000,33974000,197644,0.017598182,-0.21882635,0.42574394,0
34496000,34490000,197644,0.010331098,-0.21668449,0.436768,0
