timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
504000,inf,0,1,1,1,0,0,1,1,0,1
1504000,inf,0,1,1,1,0,0,1,0,0,1
2504000,inf,0,1,1,1,0,0,1,0,0,1
3504000,inf,0,1,1,1,0,0,1,0,0,1
4504000,inf,0,1,1,1,0,0,1,0,0,1
5504000,inf,0,1,1,1,0,0,1,0,0,1
6504000,inf,0,1,1,1,0,0,1,0,0,1
6636000,inf,0,1,1,1,1,1,1,0,0,1
7636000,inf,0,1,1,1,1,1,1,0,0,1
8636000,inf,0,1,1,1,1,1,1,0,0,1
9616000,inf,0,1,1,1,0,0,1,0,0,1
10616000,inf,0,1,1,1,0,0,1,0,0,1
11616000,inf,0,1,1,1,0,0,1,0,0,1
12616000,inf,0,1,1,1,0,0,1,0,0,1
13616000,inf,0,1,1,1,0,0,1,0,0,1
14616000,inf,0,1,1,1,0,0,1,0,0,1
15616000,inf,0,1,1,1,1,0,1,0,0,1
16304000,inf,0,1,0,0,1,0,1,0,0,1
16316000,inf,0,0,0,0,1,0,1,0,0,1
17316000,inf,0,0,0,0,1,0,0,0,0,1
18316000,inf,0,0,0,0,1,0,0,0,0,1
19316000,inf,0,0,0,0,1,0,0,0,0,1
20316000,inf,0,0,0,0,1,0,0,0,0,1
21304000,inf,0,0,0,0,0,0,0,0,0,1
22304000,inf,0,0,0,0,0,0,0,0,0,1
23304000,inf,0,0,0,0,0,0,0,0,0,1
24304000,inf,0,0,0,0,0,0,0,0,0,1
25304000,inf,0,0,0,0,0,0,0,0,0,1
26304000,inf,0,0,0,0,0,0,0,0,0,1
27304000,inf,0,0,0,0,0,0,0,0,0,1
28276000,inf,0,0,0,0,1,1,0,1,0,1
29276000,inf,0,0,0,0,1,1,0,0,0,1
30276000,inf,0,0,0,0,1,1,1,1,0,1
31176000,inf,0,1,0,0,1,1,1,0,0,1
31536000,inf,0,1,1,0,1,1,1,0,0,1
31876000,inf,0,1,1,1,1,1,1,0,0,1
32876000,inf,0,1,1,1,1,1,1,0,0,1
33876000,inf,0,1,1,1,1,1,1,0,0,1
34876000,inf,0,1,1,1,1,1,1,0,0,1
