timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
1000000,101.38086,126.72607,0,15,10601,1024000,0,3,253
2000000,154.55762,85.86534,0,71,10462,1024000,0,3,253
3000000,210.89941,75.32122,0,118,7270,1024000,0,3,253
4000000,261.00684,68.686005,0,173,10773,1024000,0,3,253
5000000,317.84766,66.21826,0,223,10681,1024000,0,3,253
6000000,376.00195,64.82792,0,278,11098,1024000,0,3,253
7000000,438.96387,64.55351,0,332,8291,1024000,0,3,253
8000000,502.15918,64.37938,0,387,7209,1024000,0,3,253
9000000,563.5303,64.03754,0,441,7108,1024000,0,3,253
10000000,624.459,63.720306,0,494,7322,1024000,0,3,253
11000000,684.8672,63.41363,0,552,7108,1024000,0,3,253
12000000,740.8584,62.784607,0,607,11181,1024000,0,3,253
13000000,801.2285,62.59598,0,665,10865,1024000,0,3,253
14000000,860.9287,62.38614,0,724,11022,1024000,0,3,253
15000000,925.6924,62.54678,0,776,7291,1024000,0,3,253
16000000,981.56445,62.124332,0,834,11232,1024000,0,3,253
17000000,1043.5186,62.114197,0,894,10767,1024000,0,3,253
18000000,1103.3066,61.983517,0,956,10858,1024000,0,3,253
19000000,1164.4209,61.93728,0,1007,10929,1024000,0,3,253
20000000,1225.083,61.87288,0,1064,10633,1024000,0,3,253
21000000,1285.7637,61.815563,0,1118,10611,1024000,0,3,253
22000000,1345.875,61.73738,0,1169,10667,1024000,0,3,253
23000000,1406.4883,61.688084,0,1232,9775,1024000,0,3,253
24000000,1465.6797,61.583183,0,1297,10497,1024000,0,3,253
25000000,1526.626,61.557495,0,1353,10264,1024000,0,3,253
26000000,1587.1885,61.518932,0,1408,10494,1024000,0,3,253
27000000,1647.8301,61.486195,0,1466,10313,1024000,0,3,253
28000000,1712.3633,61.595802,0,1526,6964,1024000,0,3,253
29000000,1768.7461,61.414795,0,1592,10537,1024000,0,3,253
30000000,1829.3857,61.388783,0,1649,9984,1024000,0,3,253
31000000,1889.2314,61.338684,0,1716,10072,1024000,0,3,253
32000000,1954.6211,61.466072,0,1772,7271,1024000,0,3,253
33000000,2017.1299,61.49786,0,1827,7336,1024000,0,3,253
34000000,2078.7266,61.500786,0,1884,8054,1024000,0,3,253
