timestamp,rtl_time_s,rtl_limit_fraction
6608000,2.4565258e-11,2.7294732e-14
7624000,0.015055886,1.6728764e-05
8636000,0.0069750063,7.750007e-06
9636000,0.010027908,1.11421205e-05
10644000,0.009133858,1.0148732e-05
11656000,0.013401606,1.4890674e-05
12664000,0.024929486,2.769943e-05
13664000,0.028450657,3.1611842e-05
14664000,0.0013910405,1.5456006e-06
15676000,0.023928568,2.65873e-05
16684000,0.005758866,6.3987404e-06
17684000,0.020218546,2.2465052e-05
18696000,0.041725576,4.6361754e-05
19704000,0.042903136,4.7670153e-05
20716000,0.0416918,4.632422e-05
21724000,0.06789168,7.54352e-05
22724000,0.19735,0.00021927779
23736000,0.40625978,0.00045139977
24744000,0.639139,0.0007101545
25756000,0.8776121,0.0009751246
26764000,1.1317443,0.0012574937
27784000,1.326081,0.0014734234
28796000,0.30198532,0.00033553925
29804000,0.4031184,0.00044790935
30804000,0.5672821,0.0006303135
31816000,0.69321173,0.0007702353
32824000,0.78617656,0.0008735295
33836000,0.9015205,0.0010016895
34844000,0.9854936,0.001094993
