timestamp,tilt_limit,takeoff_state
708000,0.0,1
6616000,0.0024,1
6624000,0.004,1
7616000,0.2023999,1
7656000,0.20943952,1
14636000,0.20943952,2
15636000,0.20943952,4
18644000,0.21103951,5
18656000,0.21343951,5
19644000,0.41103977,5
20644000,0.6110402,5
21516000,0.7853982,5
33316000,0.7829982,3
33324000,0.7813982,3
34316000,0.5829978,3
35316000,0.38299736,1
