timestamp,rtl_time_s,rtl_limit_fraction
6608000,1.9351932e-11,2.1502147e-14
7636000,0.0070612584,7.845843e-06
8644000,0.0070996815,7.888536e-06
9656000,0.004780056,5.3111735e-06
10656000,0.0070403204,7.8225785e-06
11664000,0.012127502,1.3475003e-05
12676000,0.017976107,1.9973453e-05
13684000,0.014288327,1.587592e-05
14684000,0.0003201518,3.5572424e-07
15696000,0.016041983,1.7824426e-05
16704000,0.005703605,6.337339e-06
17716000,0.019917363,2.2130405e-05
18724000,0.035080973,3.8978862e-05
19724000,0.011151236,1.2390262e-05
20736000,0.14525516,0.00016139464
21744000,0.4744038,0.00052711536
22756000,0.8846698,0.0009829665
23764000,1.2881838,0.0014313154
24764000,1.7083917,0.001898213
25776000,1.977655,0.0021973946
26784000,2.3167984,0.0025742205
27816000,2.5758946,0.0028621054
28816000,2.29362,0.002548467
29824000,1.4467137,0.0016074597
30836000,0.5425498,0.0006028331
31844000,0.11910556,0.00013233953
32844000,0.13990843,0.00015545382
33856000,0.14640829,0.00016267589
34864000,0.15104762,0.00016783069
35864000,0.15902476,0.00017669419
