timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
968000,968000,197644,0.010793888,-0.21472566,0.4326234,11.827728,0,0
1960000,1960000,197644,0.008112804,-0.21585992,0.43228495,11.827728,0,0
2960000,2960000,197644,0.0074891145,-0.21098298,0.42625305,11.827728,0,0
3960000,3960000,197644,0.010299803,-0.21847051,0.42905113,11.827728,0,0
4960000,4960000,197644,-0.002723425,-0.21809469,0.43136367,11.827728,0,0
5964000,5964000,197644,0.012677374,-0.20836626,0.43382153,11.827728,0,0
6964000,6964000,197644,0.009685877,-0.21218173,0.42967227,11.827728,0,0
7964000,7964000,197644,0.0035170342,-0.21552803,0.42937744,11.827728,0,0
8964000,8964000,197644,0.006839672,-0.21998057,0.43002453,11.827728,0,0
9956000,9956000,197644,0.015052113,-0.222676,0.43070525,11.827728,0,0
10968000,10968000,197644,0.008966419,-0.21775156,0.42174858,11.827728,0,0
11968000,11968000,197644,0.016167808,-0.2172704,0.423229,11.827728,0,0
12960000,12960000,197644,0.009278973,-0.22362915,0.43252787,11.827728,0,0
13960000,13960000,197644,0.013211552,-0.2207787,0.4262559,11.827728,0,0
14960000,14960000,197644,0.0109024,-0.22266364,0.4225639,11.827728,0,0
15960000,15960000,197644,0.013555352,-0.21607193,0.44078743,11.827728,0,0
16964000,16964000,197644,0.008470761,-0.21165222,0.42383814,11.827728,0,0
17964000,17964000,197644,0.013432291,-0.21544282,0.4216524,11.827728,0,0
18964000,18964000,197644,0.009558912,-0.20962638,0.42574936,11.827698,0,0
19964000,19964000,197644,0.021827843,-0.21918161,0.425569,11.827606,0,0
20964000,20964000,197644,0.0013419997,-0.22094972,0.42835364,11.827698,0,0
21968000,21968000,197644,0.009563887,-0.21443498,0.42126903,11.827698,0,0
22968000,22968000,197644,-0.0035979117,-0.21698052,0.42931694,11.827698,0,0
23960000,23960000,197644,0.0070321895,-0.21446325,0.4190283,11.827698,0,0
24960000,24960000,197644,0.008340548,-0.21805733,0.42780206,11.827698,0,0
25960000,25960000,197644,0.008645441,-0.22074597,0.42783618,11.827698,0,0
26960000,26960000,197644,0.0006685242,-0.21164587,0.42262837,11.827698,0,0
27964000,27964000,197644,0.0004658689,-0.21878731,0.43503803,11.827728,0,0
28964000,28964000,197644,0.001190277,-0.21988949,0.42791227,11.827728,0,0
29964000,29964000,197644,0.0068983347,-0.21748328,0.42918643,11.827728,0,0
30964000,30964000,197644,0.005454669,-0.22223288,0.42836276,11.827728,0,0
31968000,31968000,197644,-0.0057220384,-0.21460281,0.43531343,11.827728,0,0
32968000,32968000,197644,0.0064486465,-0.2196985,0.43519628,11.827728,0,0
