timestamp,rtl_time_s,rtl_limit_fraction
8204000,1.1918254e-11,1.3242505e-14
9236000,0.0027354213,3.0393571e-06
10256000,0.0024318313,2.702035e-06
11264000,0.0061003403,6.778156e-06
12264000,0.0075446405,8.3829345e-06
13276000,0.013319254,1.4799171e-05
14284000,0.022211062,2.467896e-05
15296000,0.017671974,1.9635529e-05
16304000,0.0445518,4.9502003e-05
17304000,0.010719797,1.1910886e-05
18316000,0.03035823,3.3731372e-05
19324000,0.030129721,3.347747e-05
20336000,0.026612718,2.9569688e-05
21344000,0.046626557,5.1807285e-05
22344000,0.061139792,6.7933106e-05
23356000,0.06400323,7.111471e-05
24364000,0.061355427,6.81727e-05
25376000,0.05824911,6.472124e-05
26384000,0.04487368,4.9859646e-05
27384000,0.0270661,3.0073446e-05
28404000,0.02382228,2.64692e-05
29404000,0.012310647,1.3678497e-05
30416000,0.017280336,1.9200375e-05
31424000,0.022076357,2.4529287e-05
32436000,0.032202303,3.578034e-05
33456000,0.04685299,5.2058884e-05
