timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
804000,0.0,0.0,0.0,1
2000000,0.0,0.0,0.0,1
2800000,6.017851e-12,9.924444e-05,0.0,0
4000000,2.2665248e-11,2.4766337e-06,0.0,0
4800000,3.268328e-11,9.9055396e-05,0.00078400003,0
5600000,4.1915894e-11,3.909322e-06,0.0007225344,0
6800000,5.4425534e-11,8.9490866e-05,0.00025525215,0
8000000,6.549327e-11,1.1459466e-05,0.0004323135,0
8800000,7.215359e-11,0.00010437213,0.00039017704,0
9600000,7.829174e-11,0.00010197128,0.00035958714,0
10600000,8.816718e-11,9.694319e-05,0.0005218631,0
11800000,9.5345724e-11,4.866121e-06,0.000842317,0
13000000,1.0169684e-10,0.00019768372,0.0007452281,0
13800000,1.0551879e-10,1.9109153e-05,0.000706186,0
14600000,1.090411e-10,8.386994e-05,0.00065082096,0
15800000,1.1381363e-10,2.1140499e-05,0.00057580473,0
16200000,1.1527894e-10,8.046071e-05,0.00055277254,0
79004000,1.1527894e-10,8.046071e-05,0.00055277254,1
79404000,1.1527894e-10,8.046071e-05,0.00055277254,1
79804000,1.1527894e-10,8.046071e-05,0.00055277254,1
81004000,3.5796748e-11,6.696938e-06,0.0008449396,0
