timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
504000,inf,0,1,1,1,0,0,1,1,0,1
1504000,inf,0,1,1,1,0,0,1,0,0,1
2504000,inf,0,1,1,1,0,0,1,0,0,1
3504000,inf,0,1,1,1,0,0,1,0,0,1
4504000,inf,0,1,1,1,0,0,1,0,0,1
5504000,inf,0,1,1,1,0,0,1,0,0,1
6504000,inf,0,1,1,1,0,0,1,0,0,1
6624000,inf,0,1,1,1,1,1,1,0,0,1
7624000,inf,0,1,1,1,1,1,1,0,0,1
8624000,inf,0,1,1,1,1,1,1,0,0,1
9604000,inf,0,1,1,1,0,0,1,0,0,1
10604000,inf,0,1,1,1,0,0,1,0,0,1
11604000,inf,0,1,1,1,0,0,1,0,0,1
12604000,inf,0,1,1,1,0,0,1,0,0,1
13604000,inf,0,1,1,1,0,0,1,0,0,1
14604000,inf,0,1,1,1,0,0,1,0,0,1
15604000,inf,0,1,1,1,0,0,1,0,0,1
15632000,inf,0,1,1,1,1,0,1,0,0,1
16352000,inf,0,1,0,0,1,0,1,0,0,1
16364000,inf,0,0,0,0,1,0,1,0,0,1
17364000,inf,0,0,0,0,1,0,0,0,0,1
18364000,inf,0,0,0,0,1,0,0,0,0,1
19364000,inf,0,0,0,0,1,0,0,0,0,1
20364000,inf,0,0,0,0,1,0,0,1,0,1
21352000,inf,0,0,0,0,0,0,0,1,0,1
22352000,inf,0,0,0,0,0,0,0,0,0,1
23352000,inf,0,0,0,0,0,0,0,0,0,1
24352000,inf,0,0,0,0,0,0,0,1,0,1
25352000,inf,0,0,0,0,0,0,0,0,0,1
26352000,inf,0,0,0,0,0,0,0,0,0,1
27352000,inf,0,0,0,0,0,0,0,1,0,1
28352000,inf,0,0,0,0,0,0,0,0,0,1
29352000,inf,0,0,0,0,0,0,0,0,0,1
30352000,inf,0,0,0,0,0,0,0,0,0,1
31352000,inf,0,0,0,0,0,0,0,0,0,1
32352000,inf,0,0,0,0,0,0,0,0,0,1
33352000,inf,0,0,0,0,0,0,0,0,0,1
34352000,inf,0,0,0,0,0,0,0,0,0,1
35352000,inf,0,0,0,0,0,0,0,0,0,1
36352000,inf,0,0,0,0,0,0,0,0,0,1
37352000,inf,0,0,0,0,0,0,0,0,0,1
38352000,inf,0,0,0,0,0,0,0,0,0,1
39352000,inf,0,0,0,0,0,0,0,0,0,1
40352000,inf,0,0,0,0,0,0,0,0,0,1
41360000,inf,0,0,0,0,0,0,0,0,0,1
42360000,inf,0,0,0,0,0,0,0,0,0,1
43360000,inf,0,0,0,0,0,0,0,0,0,1
44360000,inf,0,0,0,0,0,0,0,0,0,1
45360000,inf,0,0,0,0,0,0,0,0,0,1
46360000,inf,0,0,0,0,0,0,0,0,0,1
47360000,inf,0,0,0,0,0,0,0,0,0,1
48360000,inf,0,0,0,0,0,0,0,0,0,1
49360000,inf,0,0,0,0,0,0,0,0,0,1
50360000,inf,0,0,0,0,0,0,0,0,0,1
51360000,inf,0,0,0,0,0,0,0,1,0,1
52360000,inf,0,0,0,0,0,0,0,0,0,1
53360000,inf,0,0,0,0,0,0,0,0,0,1
54360000,inf,0,0,0,0,0,0,0,0,0,1
55360000,inf,0,0,0,0,0,0,0,0,0,1
56360000,inf,0,0,0,0,0,0,0,0,0,1
57360000,inf,0,0,0,0,0,0,0,0,0,1
58360000,inf,0,0,0,0,0,0,0,0,0,1
59360000,inf,0,0,0,0,0,0,0,0,0,1
60360000,inf,0,0,0,0,0,0,0,0,0,1
61360000,inf,0,0,0,0,0,0,0,0,0,1
62360000,inf,0,0,0,0,0,0,0,0,0,1
63360000,inf,0,0,0,0,0,0,0,0,0,1
64360000,inf,0,0,0,0,0,0,0,0,0,1
65360000,inf,0,0,0,0,0,0,0,0,0,1
66360000,inf,0,0,0,0,0,0,0,0,0,1
67360000,inf,0,0,0,0,0,0,0,0,0,1
68360000,inf,0,0,0,0,0,0,0,0,0,1
69360000,inf,0,0,0,0,0,0,0,0,0,1
70360000,inf,0,0,0,0,0,0,0,0,0,1
71360000,inf,0,0,0,0,0,0,0,0,0,1
72360000,inf,0,0,0,0,0,0,0,0,0,1
73360000,inf,0,0,0,0,0,0,0,0,0,1
74360000,inf,0,0,0,0,0,0,0,0,0,1
75360000,inf,0,0,0,0,0,0,0,0,0,1
76300000,inf,0,0,0,0,1,1,0,1,0,1
77300000,inf,0,0,0,0,1,1,0,0,0,1
77928000,inf,0,1,0,0,1,1,1,0,0,1
78288000,inf,0,1,1,0,1,1,1,0,0,1
78628000,inf,0,1,1,1,1,1,1,0,0,1
79628000,inf,0,1,1,1,1,1,1,0,0,1
80628000,inf,0,1,1,1,1,1,1,0,0,1
81628000,inf,0,1,1,1,1,1,1,0,0,1
