timestamp,main_state_changes,main_state
28000,0,0
532000,0,0
1036000,0,0
1240000,0,0
1516000,0,0
2020000,0,0
2524000,0,0
3028000,0,0
3532000,0,0
4036000,0,0
4540000,0,0
5044000,0,0
5548000,0,0
6052000,0,0
6556000,0,0
6604000,1,4
6640000,1,4
7144000,1,4
7648000,1,4
8152000,1,4
8656000,1,4
9160000,1,4
9568000,2,7
10072000,2,7
10576000,2,7
11080000,2,7
11584000,2,7
12088000,2,7
12592000,2,7
13096000,2,7
13600000,2,7
14104000,2,7
14608000,2,7
15112000,2,7
15616000,2,7
16120000,2,7
16624000,2,7
17128000,2,7
17632000,2,7
18136000,2,7
18640000,2,7
19144000,2,7
19648000,2,7
20152000,2,7
20656000,2,7
21160000,2,7
21664000,2,7
22168000,2,7
22672000,2,7
23176000,2,7
23680000,2,7
24184000,2,7
24688000,2,7
25192000,2,7
25696000,2,7
26200000,2,7
26668000,2,7
26704000,2,7
26740000,2,7
26836000,2,7
26872000,2,7
26908000,2,7
26932000,2,7
27004000,2,7
27040000,2,7
27100000,2,7
27136000,2,7
27172000,2,7
27208000,2,7
27400000,2,7
27472000,2,7
27604000,2,7
27640000,2,7
27736000,2,7
27772000,2,7
27904000,2,7
27976000,2,7
28240000,2,7
28276000,2,7
28336000,2,7
28372000,2,7
28408000,2,7
28432000,2,7
28504000,2,7
28540000,2,7
28708000,2,7
28732000,2,7
28900000,2,7
28936000,2,7
29440000,2,7
29944000,2,7
29968000,2,7
30004000,2,7
30040000,2,7
30076000,2,7
30172000,2,7
30208000,2,7
30268000,2,7
30304000,2,7
30340000,2,7
30376000,2,7
30772000,2,7
30808000,2,7
30832000,2,7
30904000,2,7
30940000,2,7
30976000,2,7
31072000,2,7
31108000,2,7
31276000,2,7
31300000,2,7
31468000,2,7
31504000,2,7
32008000,2,7
32032000,2,7
32536000,2,7
32572000,2,7
32668000,2,7
32704000,2,7
32872000,2,7
32908000,2,7
33100000,2,7
33136000,2,7
33532000,2,7
33568000,2,7
33604000,2,7
33676000,2,7
34036000,2,7
34072000,2,7
34108000,2,7
34168000,2,7
34408000,2,7
34432000,2,7
34708000,2,7
34732000,2,7
34804000,2,7
34840000,2,7
34876000,2,7
34900000,2,7
34936000,2,7
34972000,2,7
35140000,2,7
35176000,2,7
35368000,2,7
35440000,2,7
35572000,2,7
35608000,2,7
35704000,2,7
35740000,2,7
35968000,2,7
36004000,2,7
36508000,2,7
36772000,2,7
36808000,2,7
37312000,2,7
37540000,2,7
37576000,2,7
37600000,2,7
37672000,2,7
37840000,2,7
37876000,2,7
38380000,2,7
38884000,2,7
38968000,2,7
39004000,2,7
39040000,2,7
39076000,2,7
39136000,2,7
39172000,2,7
39400000,2,7
39436000,2,7
39472000,2,7
39508000,2,7
39808000,2,7
39832000,2,7
40108000,2,7
40132000,2,7
40600000,2,7
40636000,2,7
40804000,2,7
40840000,2,7
41344000,2,7
41404000,2,7
41440000,2,7
41800000,2,7
41836000,2,7
41908000,2,7
