timestamp,mag_inconsistency_angle
496000,7.010626e-09
1000000,7.087112e-09
1496000,6.492204e-09
1992000,0.000525187
2496000,4.962016e-05
2992000,5.0947874e-05
3488000,5.0730737e-06
3992000,0.00029843618
4500000,2.8200258e-05
4996000,2.8129186e-06
5488000,2.8760846e-07
5996000,3.5505323e-08
6500000,6.4010266e-05
6996000,6.3724156e-06
7492000,0.00011858347
7996000,1.1210023e-05
8492000,0.00066118035
8988000,0.00021309245
9492000,0.00020850157
9988000,0.0005575053
10496000,0.00026552746
10988000,0.00016091204
11496000,1.5209066e-05
12000000,1.4450335e-06
12496000,0.0003610058
12992000,3.590554e-05
13496000,3.3995555e-06
13992000,3.4502e-07
14488000,0.0007609144
14596000,0.00045558985
80652000,0.0004328111
80664000,0.00041117083
81148000,4.304613e-05
