timestamp,load,ram_usage
1004000,0.1,0.43165866
1504000,0.08,0.43167296
2004000,0.06,0.4319168
2504000,0.08,0.43245375
3004000,0.08,0.43202862
3504000,0.09803922,0.43246558
4004000,0.06,0.43264145
4504000,0.08,0.43265375
5004000,0.08,0.4325651
5504000,0.08,0.43272078
6004000,0.078431375,0.43249908
6504000,0.078431375,0.43245375
7004000,0.1,0.43248382
7504000,0.06,0.4325449
8004000,0.1,0.43249515
8504000,0.06,0.43237936
9004000,0.07692308,0.43245524
9504000,0.1,0.43236262
10004000,0.08,0.43241683
10504000,0.05882353,0.4324912
11004000,0.08,0.4326237
11504000,0.08,0.43274146
12004000,0.1,0.43272915
12504000,0.08,0.43268234
13004000,0.078431375,0.43276066
13504000,0.08,0.4328932
14004000,0.1,0.43399125
14504000,0.05882353,0.4368751
15004000,0.08,0.43693224
15504000,0.08,0.4370367
16004000,0.078431375,0.43719926
16504000,0.08,0.43685836
17004000,0.08,0.43708298
17504000,0.08,0.43750665
18004000,0.08,0.43828353
18504000,0.08,0.4366869
19004000,0.08,0.43729532
19504000,0.06,0.4373963
20004000,0.078431375,0.43766332
20504000,0.08,0.43773228
21004000,0.06,0.4376643
21504000,0.09803922,0.4386609
22004000,0.08163265,0.4370958
22504000,0.05882353,0.4373027
23004000,0.1,0.43780175
23504000,0.06,0.43782833
24004000,0.078431375,0.43984368
24504000,0.08,0.43988752
25004000,0.083333336,0.43968013
25504000,0.08,0.43922493
26004000,0.08,0.4395767
26504000,0.078431375,0.4388013
27004000,0.1,0.43902296
27504000,0.08,0.43891212
28004000,0.08,0.43902984
28504000,0.078431375,0.43896186
29004000,0.06,0.4390151
29504000,0.078431375,0.43863723
30004000,0.1,0.43886632
30504000,0.1,0.43815395
31004000,0.08,0.43802983
31504000,0.1,0.43816087
32004000,0.08,0.4381042
32504000,0.05882353,0.43859142
33004000,0.1,0.43677658
33504000,0.08,0.4367894
34004000,0.12,0.43709186
34504000,0.06,0.4356061
35004000,0.1,0.43611595
35504000,0.08,0.43630758
36004000,0.08,0.43636572
36504000,0.08,0.4362608
37004000,0.08,0.43609774
37504000,0.08,0.4362874
38004000,0.078431375,0.43631154
38504000,0.08,0.43622828
39004000,0.08,0.4343213
39504000,0.06,0.4344696
40004000,0.08,0.43462035
40504000,0.08,0.43457353
41004000,0.1,0.43411982
41504000,0.06,0.4345489
42004000,0.09803922,0.43463117
42504000,0.08,0.4347036
43004000,0.08,0.43471935
43504000,0.06,0.4347164
44004000,0.1,0.4347499
44504000,0.08,0.43480015
45004000,0.078431375,0.43478045
45504000,0.06,0.43490952
46004000,0.08,0.4348578
46504000,0.08,0.43505535
47004000,0.08,0.43500608
47504000,0.08,0.43503612
48004000,0.08,0.43498242
48504000,0.1,0.43500707
49004000,0.08,0.4348701
49504000,0.078431375,0.43438044
50004000,0.08,0.4343041
50504000,0.08,0.43432623
51004000,0.1,0.43417746
51504000,0.1,0.43421394
52004000,0.1,0.43423608
52504000,0.08,0.43423906
53004000,0.1,0.43231928
53504000,0.06,0.43237936
54004000,0.1,0.4323316
54504000,0.078431375,0.43233407
55004000,0.1,0.43223652
55504000,0.078431375,0.4321912
56004000,0.08,0.43220943
56504000,0.1,0.4321045
57004000,0.078431375,0.4328656
57504000,0.11764706,0.43313506
58004000,0.08,0.43315476
58504000,0.05882353,0.43320355
59004000,0.08,0.43286362
59504000,0.08,0.43286264
60004000,0.1,0.43284836
60504000,0.06,0.43347105
61004000,0.08,0.4335006
61504000,0.08,0.4333459
62004000,0.08,0.4330587
62504000,0.08,0.43338484
63004000,0.08,0.43337595
63504000,0.09803922,0.43342423
64004000,0.08,0.43343115
64504000,0.1,0.43352276
65004000,0.08,0.43357006
65504000,0.12,0.4335873
66004000,0.1,0.43363214
66504000,0.08,0.4336139
67004000,0.08,0.43325922
67504000,0.1,0.43330503
68004000,0.078431375,0.43332225
68504000,0.083333336,0.4333592
69004000,0.1,0.4333799
69504000,0.08,0.4334277
70004000,0.1,0.43350306
70504000,0.12,0.43350947
71004000,0.08,0.43361193
71504000,0.1,0.43366858
72004000,0.08,0.43376613
72504000,0.1,0.4337405
73004000,0.078431375,0.4337361
73504000,0.08,0.43374246
74004000,0.09803922,0.43374887
74504000,0.08,0.43364295
75004000,0.1,0.4336351
75504000,0.1,0.43317005
76004000,0.1,0.43323752
76504000,0.1,0.43325773
77004000,0.06,0.432938
77504000,0.08,0.43306857
78004000,0.1,0.4331055
78504000,0.08,0.43309516
79004000,0.11764706,0.43309122
79504000,0.1,0.4331208
80004000,0.05882353,0.43314737
80504000,0.12,0.43327743
81004000,0.1,0.43327102
81504000,0.1,0.4332799
82004000,0.1,0.43348187
82504000,0.1,0.43364295
83004000,0.08,0.43350255
83504000,0.09803922,0.43354198
84004000,0.1,0.43358287
84504000,0.1,0.43354985
85004000,0.08,0.43339172
85504000,0.1,0.43339667
86004000,0.078431375,0.43334937
86504000,0.06666667,0.4334124
87004000,0.1,0.43344986
87504000,0.06,0.43340898
88004000,0.08,0.4333075
