timestamp,main_state_changes,main_state
20000,0,0
524000,0,0
1028000,0,0
1208000,0,0
1520000,0,0
2024000,0,0
2528000,0,0
3032000,0,0
3536000,0,0
4040000,0,0
4544000,0,0
5048000,0,0
5552000,0,0
6056000,0,0
6404000,1,4
6440000,1,4
6944000,1,4
7448000,1,4
7952000,1,4
8456000,1,4
8960000,1,4
9464000,1,4
9572000,2,7
10076000,2,7
10580000,2,7
11084000,2,7
11588000,2,7
12092000,2,7
12596000,2,7
13100000,2,7
13604000,2,7
14108000,2,7
14612000,2,7
15116000,2,7
15620000,2,7
16124000,2,7
16628000,2,7
17132000,2,7
17636000,2,7
18140000,2,7
18644000,2,7
19148000,2,7
19652000,2,7
20156000,2,7
20660000,2,7
21164000,2,7
21668000,2,7
22172000,2,7
22676000,2,7
23180000,2,7
23684000,2,7
24188000,2,7
24692000,2,7
25196000,2,7
25700000,2,7
26204000,2,7
26672000,2,7
27044000,2,7
27068000,2,7
27572000,2,7
28076000,2,7
28580000,2,7
28604000,2,7
28640000,2,7
28676000,2,7
28712000,2,7
28736000,2,7
28772000,2,7
28844000,2,7
28868000,2,7
28940000,2,7
28976000,2,7
29312000,2,7
29336000,2,7
29576000,2,7
29612000,2,7
29840000,2,7
29936000,2,7
30272000,2,7
30368000,2,7
30440000,2,7
30476000,2,7
30980000,2,7
31268000,2,7
31304000,2,7
31340000,2,7
31376000,2,7
31880000,2,7
31904000,2,7
31940000,2,7
32444000,2,7
32840000,2,7
32876000,2,7
33236000,2,7
33272000,2,7
33668000,2,7
33812000,2,7
34040000,2,7
34112000,2,7
34136000,2,7
34172000,2,7
34244000,2,7
34268000,2,7
34772000,2,7
35144000,2,7
35168000,2,7
35612000,2,7
35636000,2,7
36140000,2,7
36572000,2,7
36608000,2,7
36644000,2,7
36668000,2,7
36704000,2,7
36740000,2,7
37244000,2,7
37544000,2,7
37568000,2,7
37712000,2,7
37736000,2,7
37808000,2,7
37844000,2,7
38036000,2,7
38072000,2,7
38144000,2,7
38204000,2,7
38444000,2,7
38468000,2,7
38504000,2,7
38540000,2,7
38636000,2,7
38672000,2,7
39176000,2,7
39680000,2,7
39836000,2,7
39872000,2,7
39908000,2,7
39944000,2,7
40244000,2,7
40268000,2,7
40436000,2,7
40472000,2,7
40676000,2,7
40712000,2,7
41144000,2,7
41180000,2,7
41540000,2,7
41576000,2,7
41708000,2,7
41744000,2,7
41780000,2,7
41804000,2,7
42308000,2,7
42440000,2,7
42476000,2,7
42968000,2,7
42980000,2,7
43484000,2,7
43508000,2,7
43544000,2,7
44048000,2,7
44336000,2,7
44372000,2,7
44744000,2,7
44804000,2,7
44972000,2,7
45008000,2,7
45104000,2,7
45176000,2,7
45680000,2,7
45704000,2,7
45740000,2,7
46244000,2,7
46268000,2,7
46544000,2,7
46580000,2,7
46808000,2,7
46844000,2,7
46976000,2,7
47012000,2,7
47516000,2,7
47540000,2,7
47576000,2,7
48080000,2,7
48176000,2,7
48212000,2,7
48512000,2,7
48572000,2,7
48644000,2,7
48680000,2,7
49184000,2,7
49244000,2,7
49268000,2,7
49304000,2,7
49340000,2,7
49508000,2,7
49544000,2,7
49676000,2,7
49712000,2,7
49736000,2,7
49772000,2,7
50240000,2,7
50276000,2,7
50336000,2,7
50372000,2,7
50612000,2,7
50672000,2,7
51068000,2,7
51104000,2,7
51176000,2,7
51212000,2,7
51236000,2,7
51308000,2,7
51644000,2,7
51680000,2,7
51776000,2,7
51812000,2,7
51944000,2,7
51968000,2,7
52208000,2,7
52244000,2,7
52436000,2,7
52472000,2,7
52868000,2,7
52880000,2,7
53204000,2,7
53240000,2,7
53408000,2,7
53444000,2,7
53948000,2,7
54344000,2,7
54404000,2,7
54836000,2,7
54872000,2,7
55376000,2,7
55544000,2,7
55580000,2,7
55712000,2,7
55736000,2,7
56144000,2,7
56180000,2,7
56336000,2,7
56372000,2,7
56504000,2,7
56540000,2,7
56636000,2,7
56708000,2,7
57104000,2,7
57140000,2,7
57344000,2,7
57380000,2,7
57512000,2,7
57536000,2,7
57704000,2,7
57740000,2,7
57908000,2,7
57944000,2,7
58004000,2,7
58040000,2,7
58112000,2,7
58136000,2,7
58268000,2,7
58340000,2,7
58472000,2,7
58508000,2,7
58544000,2,7
58580000,2,7
58772000,2,7
58808000,2,7
58868000,2,7
58904000,2,7
59012000,2,7
59036000,2,7
59276000,2,7
59312000,2,7
59444000,2,7
59468000,2,7
59972000,2,7
60008000,2,7
60512000,2,7
60536000,2,7
61040000,2,7
61244000,2,7
61280000,2,7
61376000,2,7
61412000,2,7
61676000,2,7
61712000,2,7
62216000,2,7
62336000,2,7
62372000,2,7
62876000,2,7
63140000,2,7
63176000,2,7
63212000,2,7
63236000,2,7
63272000,2,7
63308000,2,7
63812000,2,7
63908000,2,7
63944000,2,7
64304000,2,7
64340000,2,7
64640000,2,7
64676000,2,7
65012000,2,7
65036000,2,7
65108000,2,7
65144000,2,7
65504000,2,7
65540000,2,7
65708000,2,7
65744000,2,7
66176000,2,7
66212000,2,7
66272000,2,7
66344000,2,7
66536000,2,7
66572000,2,7
66740000,2,7
66836000,2,7
67136000,2,7
67172000,2,7
67568000,2,7
67604000,2,7
67712000,2,7
67736000,2,7
68240000,2,7
68276000,2,7
68444000,2,7
68480000,2,7
68984000,2,7
69212000,2,7
69236000,2,7
69668000,2,7
69704000,2,7
70208000,2,7
70544000,2,7
70580000,2,7
71084000,2,7
71588000,2,7
71612000,2,7
71636000,2,7
71768000,2,7
71780000,2,7
71804000,2,7
71840000,2,7
72140000,2,7
72176000,2,7
72680000,2,7
72704000,2,7
72740000,2,7
72776000,2,7
72812000,2,7
73208000,2,7
73244000,2,7
73304000,2,7
73340000,2,7
73844000,2,7
73976000,2,7
74036000,2,7
74240000,2,7
74276000,2,7
74780000,2,7
75284000,2,7
75632000,2,7
76136000,2,7
76640000,2,7
77144000,2,7
77648000,2,7
78152000,2,7
78656000,2,7
79160000,2,7
79664000,2,7
80168000,2,7
80672000,2,7
81176000,2,7
81680000,2,7
82184000,2,7
82688000,2,7
83192000,2,7
83696000,2,7
84200000,2,7
84704000,2,7
85208000,2,7
85712000,2,7
86216000,2,7
86720000,2,7
87224000,2,7
87692000,2,7
88196000,2,7
