timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
144000,inf,0,1,1,1,0,0,1,1,0,1
1152000,inf,0,1,1,1,0,0,1,0,0,1
2152000,inf,0,1,1,1,0,0,1,0,0,1
3152000,inf,0,1,1,1,0,0,1,0,0,1
4152000,inf,0,1,1,1,0,0,1,0,0,1
5152000,inf,0,1,1,1,0,0,1,0,0,1
6152000,inf,0,1,1,1,0,0,1,0,0,1
6620000,inf,0,1,1,1,1,1,1,0,0,1
7620000,inf,0,1,1,1,1,1,1,0,0,1
8620000,inf,0,1,1,1,1,1,1,0,0,1
9612000,inf,0,1,1,1,0,0,1,0,0,1
10612000,inf,0,1,1,1,0,0,1,0,0,1
11612000,inf,0,1,1,1,0,0,1,0,0,1
12612000,inf,0,1,1,1,0,0,1,0,0,1
13612000,inf,0,1,1,1,0,0,1,0,0,1
14612000,inf,0,1,1,1,0,0,1,0,0,1
15612000,inf,0,1,1,1,1,0,1,0,0,1
16300000,inf,0,1,0,0,1,0,1,0,0,1
16312000,inf,0,0,0,0,1,0,1,0,0,1
17312000,inf,0,0,0,0,1,0,0,0,0,1
18312000,inf,0,0,0,0,1,0,0,0,0,1
19312000,inf,0,0,0,0,1,0,0,0,0,1
20312000,inf,0,0,0,0,1,0,0,0,0,1
21300000,inf,0,0,0,0,0,0,0,0,0,1
22300000,inf,0,0,0,0,0,0,0,1,0,1
23300000,inf,0,0,0,0,0,0,0,0,0,1
24300000,inf,0,0,0,0,0,0,0,0,0,1
25300000,inf,0,0,0,0,0,0,0,1,0,1
26300000,inf,0,0,0,0,0,0,0,0,0,1
27300000,inf,0,0,0,0,0,0,0,0,0,1
28300000,inf,0,0,0,0,0,0,0,0,0,1
29300000,inf,0,0,0,0,0,0,0,0,0,1
30300000,inf,0,0,0,0,0,0,0,0,0,1
31300000,inf,0,0,0,0,0,0,0,0,0,1
32300000,inf,0,0,0,0,0,0,0,0,0,1
33300000,inf,0,0,0,0,0,0,0,0,0,1
34300000,inf,0,0,0,0,0,0,0,0,0,1
35300000,inf,0,0,0,0,0,0,0,0,0,1
36300000,inf,0,0,0,0,0,0,0,0,0,1
37300000,inf,0,0,0,0,0,0,0,0,0,1
38300000,inf,0,0,0,0,0,0,0,0,0,1
39300000,inf,0,0,0,0,0,0,0,0,0,1
40300000,inf,0,0,0,0,0,0,0,0,0,1
41300000,inf,0,0,0,0,0,0,0,0,0,1
42300000,inf,0,0,0,0,0,0,0,0,0,1
43300000,inf,0,0,0,0,0,0,0,0,0,1
44300000,inf,0,0,0,0,0,0,0,0,0,1
45300000,inf,0,0,0,0,0,0,0,0,0,1
46300000,inf,0,0,0,0,0,0,0,0,0,1
47300000,inf,0,0,0,0,0,0,0,0,0,1
48300000,inf,0,0,0,0,0,0,0,0,0,1
49300000,inf,0,0,0,0,0,0,0,0,0,1
50300000,inf,0,0,0,0,0,0,0,0,0,1
51300000,inf,0,0,0,0,0,0,0,0,0,1
52300000,inf,0,0,0,0,0,0,0,0,0,1
53300000,inf,0,0,0,0,0,0,0,0,0,1
54300000,inf,0,0,0,0,0,0,0,0,0,1
55300000,inf,0,0,0,0,0,0,0,0,0,1
56300000,inf,0,0,0,0,0,0,0,0,0,1
57300000,inf,0,0,0,0,0,0,0,0,0,1
58300000,inf,0,0,0,0,0,0,0,0,0,1
59300000,inf,0,0,0,0,0,0,0,0,0,1
60300000,inf,0,0,0,0,0,0,0,0,0,1
61300000,inf,0,0,0,0,0,0,0,0,0,1
62300000,inf,0,0,0,0,0,0,0,0,0,1
63300000,inf,0,0,0,0,0,0,0,0,0,1
64300000,inf,0,0,0,0,0,0,0,0,0,1
65300000,inf,0,0,0,0,0,0,0,0,0,1
66300000,inf,0,0,0,0,0,0,0,0,0,1
67300000,inf,0,0,0,0,0,0,0,0,0,1
68300000,inf,0,0,0,0,0,0,0,0,0,1
69300000,inf,0,0,0,0,0,0,0,0,0,1
70300000,inf,0,0,0,0,0,0,0,0,0,1
71300000,inf,0,0,0,0,0,0,0,0,0,1
72300000,inf,0,0,0,0,0,0,0,0,0,1
73300000,inf,0,0,0,0,0,0,0,0,0,1
74300000,inf,0,0,0,0,0,0,0,0,0,1
75300000,inf,0,0,0,0,0,0,0,0,0,1
76300000,inf,0,0,0,0,0,0,0,1,0,1
76380000,inf,0,0,0,0,1,1,0,1,0,1
77380000,inf,0,0,0,0,1,1,0,1,0,1
78380000,inf,0,0,0,0,1,1,0,1,0,1
79380000,inf,0,0,0,0,1,1,0,1,0,1
80380000,inf,0,0,0,0,1,1,0,1,0,1
81380000,inf,0,0,0,0,1,1,0,1,0,1
82380000,inf,0,0,0,0,1,1,0,1,0,1
83380000,inf,0,0,0,0,1,1,0,1,0,1
