timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
804000,0.0,0.0,0.0,1
2000000,5.1561423e-05,3.3100746e-06,0.0,0
2800000,0.00070097024,0.00010530202,0.0,0
4000000,0.0010432691,5.3182953e-06,0.000384,0
4800000,0.0011587611,9.119099e-05,0.00053407985,0
6000000,0.000289533,8.736988e-05,0.00047251963,0
6800000,0.0010817066,8.28624e-05,0.00043547407,0
8000000,0.0010621962,1.9998732e-05,0.00038527956,0
8800000,0.0009789199,0.000120682285,0.00035507363,0
10000000,0.0009190394,7.477624e-05,0.0008684677,0
10800000,0.0007697077,7.291235e-05,0.0008003798,0
12000000,0.00047883857,0.00017119813,0.0010098077,0
12800000,0.0006483042,6.5095075e-05,0.00093063875,0
14000000,0.00075940456,5.6515957e-05,0.00082336954,0
14800000,0.00074227265,5.6083674e-05,0.00075881736,0
16000000,0.0008218104,0.00015942719,0.000671353,0
