timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
5584000,0.0,-0.0,1.5606693,0.0,0.71067816,0.0,0.0,0.70351726,0.0,0.0,-0.0,0,0,0,0,0
5592000,0.0,-0.0,1.5606693,0.0,0.71067816,0.0,0.0,0.70351726,0.0,0.0,-0.0,0,0,0,0,0
5640000,0.0,-0.0,1.5605681,0.0,0.71071374,0.0,0.0,0.7034813,0.0,0.0,-0.0,0,0,0,0,0
5688000,0.0,-0.0,1.5603797,0.0,0.71077996,0.0,0.0,0.7034144,0.0,0.0,-0.0,0,0,0,0,0
5740000,0.0,-0.0,1.5602483,0.0,0.7108262,0.0,0.0,0.70336765,0.0,0.0,-0.0,0,0,0,0,0
5784000,0.0,-0.0,1.5603088,0.0,0.71080494,0.0,0.0,0.70338917,0.0,0.0,-0.0,0,0,0,0,0
5840000,0.0,-0.0,1.5600727,0.0,0.71088797,0.0,0.0,0.70330524,0.0,0.0,-0.0,0,0,0,0,0
5884000,0.0,-0.0,1.5598781,0.0,0.7109564,0.0,0.0,0.7032361,0.0,0.0,-0.0,0,0,0,0,0
5936000,0.0,-0.0,1.5598019,0.0,0.71098316,0.0,0.0,0.703209,0.0,0.0,-0.0,0,0,0,0,0
5984000,0.0,-0.0,1.5596118,0.0,0.71105003,0.0,0.0,0.7031414,0.0,0.0,-0.0,0,0,0,0,0
6036000,0.0,-0.0,1.5595841,0.0,0.71105975,0.0,0.0,0.70313156,0.0,0.0,-0.0,0,0,0,0,0
6088000,0.0,-0.0,1.559641,0.0,0.7110398,0.0,0.0,0.7031518,0.0,0.0,-0.0,0,0,0,0,0
6136000,0.0,-0.0,1.5595562,0.0,0.7110696,0.0,0.0,0.70312166,0.0,0.0,-0.0,0,0,0,0,0
6184000,0.0,-0.0,1.5596105,0.0,0.7110505,0.0,0.0,0.703141,0.0,0.0,-0.0,0,0,0,0,0
6236000,0.0,-0.0,1.5595654,0.0,0.7110663,0.0,0.0,0.70312494,0.0,0.0,-0.0,0,0,0,0,0
6284000,0.0,-0.0,1.5594999,0.0,0.7110894,0.0,0.0,0.70310163,0.0,0.0,-0.0,0,0,0,0,0
6340000,0.0,-0.0,1.5592556,0.0,0.71117526,0.0,0.0,0.7030148,0.0,0.0,-0.0,0,0,0,0,0
6384000,0.0,-0.0,1.5590295,0.0,0.7112547,0.0,0.0,0.7029343,0.0,0.0,-0.0,0,0,0,0,0
6440000,0.0,-0.0,1.5587286,0.0,0.71136045,0.0,0.0,0.70282733,0.0,0.0,-0.0,0,0,0,0,0
6484000,0.0,-0.0,1.5584574,0.0,0.71145576,0.0,0.0,0.7027309,0.0,0.0,-0.0,0,0,0,0,0
6536000,0.0,-0.0,1.5581974,0.0,0.71154714,0.0,0.0,0.7026384,0.0,0.0,-0.0,0,0,0,0,0
6584000,0.0,-0.0,1.5581597,0.0,0.71156037,0.0,0.0,0.702625,0.0,0.0,-0.0,0,0,0,0,0
6632000,0.0,0.0,1.5580542,0.0,0.71159744,0.0,0.0,0.7025874,0.0,0.0,-0.001,0,0,0,0,0
6680000,0.0,0.0,1.5581223,0.0,0.71157354,0.0,0.0,0.7026117,0.0,0.0,-0.001,0,0,0,0,0
6732000,0.0,0.0,1.5580348,0.0,0.71160424,0.0,0.0,0.7025805,0.0,0.0,-0.001,0,0,0,0,0
6780000,0.0,0.0,1.5579046,0.0,0.71164995,0.0,0.0,0.70253426,0.0,0.0,-0.001,0,0,0,0,0
6832000,0.0,0.0,1.5578967,0.0,0.7116527,0.0,0.0,0.70253146,0.0,0.0,-0.001,0,0,0,0,0
6880000,0.0,0.0,1.5579618,0.0,0.71162987,0.0,0.0,0.70255464,0.0,0.0,-0.001,0,0,0,0,0
6940000,0.0,0.0,1.5580077,0.0,0.7116138,0.0,0.0,0.70257086,0.0,0.0,-0.001,0,0,0,0,0
6980000,0.0,0.0,1.5579189,0.0,0.71164495,0.0,0.0,0.7025393,0.0,0.0,-0.001,0,0,0,0,0
7032000,0.0,0.0,1.5577613,0.0,0.71170026,0.0,0.0,0.7024833,0.0,0.0,-0.001,0,0,0,0,0
7080000,0.0,0.0,1.5577686,0.0,0.71169776,0.0,0.0,0.70248586,0.0,0.0,-0.001,0,0,0,0,0
7132000,0.0,0.0,1.5576897,0.0,0.7117255,0.0,0.0,0.7024577,0.0,0.0,-0.001,0,0,0,0,0
7180000,0.0,0.0,1.5576508,0.0,0.7117391,0.0,0.0,0.70244396,0.0,0.0,-0.001,0,0,0,0,0
7232000,0.0,0.0,1.5576694,0.0,0.7117326,0.0,0.0,0.7024505,0.0,0.0,-0.001,0,0,0,0,0
