timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
804000,0.0,0.0,0.0,1
2000000,0.0,0.0,0.0,1
2800000,0.0,0.0,0.0,1
4000000,1.1794988e-11,3.3814015e-06,0.000384,0
4800000,2.2665248e-11,9.350231e-05,0.0003538944,0
6000000,3.7393796e-11,9.018853e-05,0.0003131031,0
6800000,4.6257106e-11,8.598635e-05,0.0002885558,0
8000000,5.8266364e-11,1.646112e-05,0.0002552957,0
9000000,7.00809e-11,2.378463e-05,0.00016942513,0
9800000,7.638155e-11,0.00017635497,0.0001561422,0
11000000,8.4918544e-11,3.0977524e-05,0.0001381446,0
12000000,9.41523e-11,0.0001694689,0.00031676778,0
12800000,9.8565746e-11,6.402768e-05,0.00029193316,0
14000000,1.04545705e-10,5.634534e-05,0.00046278126,0
14800000,1.0814431e-10,5.645271e-05,0.00071565906,0
16000000,1.13020204e-10,0.00016052744,0.00039068196,0
80012000,1.13020204e-10,0.00016052744,0.00039068196,1
80400000,1.13020204e-10,0.00016052744,0.00039068196,1
81012000,1.13020204e-10,0.00016052744,0.00039068196,1
81812000,3.0113523e-11,1.7251555e-06,0.0,0
