timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
500000,500000,1310988,1310988,1.3848414e-05,-1.0652623e-05,5.326433e-06,0.0035482072,0.004539407,-0.03754109,4000,4000,0,0
1000000,1000000,1310988,1310988,-4.2610587e-05,1.11280436e-10,-1.4913684e-05,0.00045968674,-0.0077189063,-0.04206613,4000,4000,0,0
1500000,1500000,1310988,1310988,1.4913714e-05,-9.587366e-06,1.5978969e-05,-0.00021547815,4.7884692e-05,-0.0377422,4000,4000,0,0
2000000,2000000,1310988,1310988,6.3915936e-06,2.1305157e-06,5.326321e-06,-0.00051714765,-0.00024420794,-0.038685516,4000,4000,0,0
2500000,2500000,1310988,1310988,-4.2610627e-06,1.9174759e-05,-1.0652727e-06,0.00043574476,0.0002681513,-0.0387334,4000,4000,0,0
3000000,3000000,1310988,1310988,2.130542e-06,8.522113e-06,2.1305339e-06,0.00021068976,0.00014844122,-0.03948997,4000,4000,0,0
3500000,3500000,1310988,1310988,2.8762133e-05,-2.0240026e-05,-7.456883e-06,0.00035913027,-0.00013407462,-0.039935295,4000,4000,0,0
4000000,4000000,1310988,1310988,-9.587377e-06,4.2610177e-06,-2.2370563e-05,0.00019153614,-0.0002729383,-0.03975812,4000,4000,0,0
4500000,4500000,1310988,1310988,-1.49136995e-05,4.261062e-06,4.261071e-06,0.0004596867,-1.4364534e-05,-0.038843535,4000,4000,0,0
5000000,5000000,1310988,1310988,1.5978983e-05,1.8109484e-05,8.259591e-12,0.00062249246,-0.0002202659,-0.03950433,4000,4000,0,0
5500000,5500000,1310988,1310988,-3.1957538e-06,3.1958066e-06,-1.704424e-05,0.00031124623,2.8731118e-05,-0.040045418,4000,4000,0,0
6000000,6000000,1310988,1310988,1.0652722e-06,1.4913705e-05,2.1305211e-06,0.00030645786,0.00024899768,-0.039973598,4000,4000,0,0
6500000,6500000,1310988,1310988,-2.5566364e-05,1.8109482e-05,2.1305136e-06,0.0006129157,-0.00012928624,-0.038652,4000,4000,0,0
7000000,7000000,1310988,1310988,7.456803e-06,-1.5978998e-05,1.17179e-05,0.0003734955,-0.00042137885,-0.03950433,4000,4000,0,0
7500000,7500000,1310988,1310988,-3.1957957e-06,3.195808e-06,1.8109497e-05,0.0009050083,-4.7883354e-05,-0.039236177,4000,4000,0,0
8000000,8000000,1310988,1310988,4.2610527e-06,7.456842e-06,9.587391e-06,0.0007565678,-0.000105344196,-0.039413355,4000,4000,0,0
8500000,8500000,1310988,1310988,5.3262884e-06,-2.2370574e-05,-1.5978956e-05,0.00039264906,-0.0002202659,-0.039264914,4000,4000,0,0
9000000,9000000,1310988,1310988,-3.195795e-05,3.8349517e-05,7.4568343e-06,0.00066079973,-0.00024420794,-0.038680732,4000,4000,0,0
9500000,9500000,1310988,1310988,6.3915577e-06,5.326346e-06,-2.5566353e-05,0.0002825158,-0.0002250543,-0.039341528,4000,4000,0,0
10000000,10000000,1310988,1310988,9.587399e-06,-2.1305288e-05,2.2370552e-05,0.00014844054,3.8307913e-05,-0.039059013,4000,4000,0,0
10500000,10500000,1310988,1310988,-8.522102e-06,-3.195768e-06,2.5566358e-05,0.00044532155,-0.0003303992,-0.038460463,4000,4000,0,0
11000000,11000000,1310988,1310988,2.0240032e-05,-8.522104e-06,1.3848437e-05,0.00053630123,-0.00028251513,-0.03896324,4000,4000,0,0
11500000,11500000,1310988,1310988,-3.1957675e-06,-2.343584e-05,-1.8109478e-05,0.00035913027,-9.0978974e-05,-0.04015555,4000,4000,0,0
12000000,12000000,1310988,1310988,-1.2783167e-05,9.587391e-06,1.0652664e-06,0.00041659115,-0.0004884165,-0.03836469,4000,4000,0,0
12500000,12500000,1310988,1310988,5.3263266e-06,-5.3263207e-06,6.391586e-06,0.00056982005,5.7461522e-05,-0.038656786,4000,4000,0,0
13000000,13000000,1310988,1310988,-2.8180585e-11,-2.2370543e-05,8.522149e-06,-4.7884034e-05,7.182675e-05,-0.039748542,4000,4000,0,0
13500000,13500000,1310988,1310988,1.0652528e-06,6.391587e-06,4.2610627e-06,0.00035913027,6.720973e-10,-0.03850834,4000,4000,0,0
14000000,14000000,1310988,1310988,4.26107e-06,-9.587375e-06,-9.58738e-06,0.0005602432,7.182674e-05,-0.03891057,4000,4000,0,0
14500000,14500000,1310988,1310988,3.0892632e-05,-1.7044313e-05,2.2370556e-05,0.00012449849,-0.00019632388,-0.038699877,4000,4000,0,0
15000000,15000000,1310988,1310988,-2.1305275e-05,-7.456888e-06,1.49137095e-05,0.00045010995,0.00050278305,-0.039082948,4000,4000,0,0
15500000,15500000,1310988,1310988,1.3848447e-05,2.1305148e-06,8.522105e-06,0.0004836288,-0.00029688037,-0.03973417,4000,4000,0,0
16000000,16000000,1310988,1310988,-1.2783179e-05,-4.2610495e-06,-2.1305257e-06,0.0008523358,-0.0001244978,-0.03925055,4000,4000,0,0
