timestamp,mag_inconsistency_angle
496000,0.0006501693
1000000,6.1427374e-05
1496000,0.00016967539
1992000,1.6880285e-05
2496000,1.6012225e-06
2992000,1.6667715e-07
3488000,2.3709248e-08
3992000,9.720058e-09
4500000,2.1146005e-05
4996000,0.00022275449
5500000,2.1050622e-05
5996000,2.0997943e-06
6500000,2.0367405e-07
6996000,0.00012149216
7492000,0.00022672466
7996000,2.1426189e-05
8492000,9.1990136e-05
8988000,9.153999e-06
9492000,8.724257e-07
10000000,8.958122e-08
10496000,0.00042270357
11000000,3.9939227e-05
11496000,3.9787974e-06
12000000,7.316717e-05
12496000,0.0002613531
12992000,2.5997157e-05
13496000,2.4625779e-06
13992000,2.5240965e-07
14500000,3.2246206e-08
14640000,2.064774e-08
81664000,2.0202862e-08
81676000,1.9391186e-08
82160000,0.00020173562
