timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
972000,972000,1311004,-0.024682753,-0.46366763,-9.088344,11.827728,0,0,0,0,1
1972000,1972000,1311004,0.026928963,0.18992464,-9.886333,11.827728,0,0,0,0,1
2972000,2972000,1311004,0.026596408,-0.09048296,-9.626297,11.827728,0,0,0,0,1
3972000,3972000,1311004,0.07059832,-0.09274337,-8.572639,11.827728,0,0,0,0,1
4972000,4972000,1311004,0.1329075,-0.11658044,-9.744604,11.827728,0,0,0,0,1
5972000,5972000,1311004,0.09685723,-0.36052254,-9.8174715,11.827728,0,0,0,0,1
6972000,6972000,1311004,0.30453393,0.10195406,-9.6875,11.827728,0,0,0,0,1
7972000,7972000,1311004,0.024435546,-0.058069758,-9.738777,11.827728,0,0,0,0,1
8972000,8972000,1311004,0.07379299,-0.1678458,-10.012514,11.827728,0,0,0,0,1
9972000,9972000,1311004,0.16126066,0.014336428,-9.858923,11.827728,0,0,0,0,1
10972000,10972000,1311004,0.09570982,-0.10373287,-9.638912,11.827728,0,0,0,0,1
11972000,11972000,1311004,0.05819807,0.063551016,-9.87972,11.827728,0,0,0,0,1
12972000,12972000,1311004,0.21309938,0.016818393,-9.798764,11.827728,0,0,0,0,1
13972000,13972000,1311004,0.0114169605,-0.041383233,-9.563581,11.827728,0,0,0,0,1
14972000,14972000,1311004,0.13487133,-0.11998651,-9.674526,11.827728,0,0,0,0,1
15972000,15972000,1311004,0.120662265,-0.1053326,-9.633966,11.827728,0,0,0,0,1
16972000,16972000,1311004,0.04381513,-0.032705467,-9.750691,11.827728,0,0,0,0,1
17972000,17972000,1311004,0.1621852,0.0944969,-9.734237,11.827728,0,0,0,0,1
18972000,18972000,1311004,-0.40851825,0.09314317,-10.055306,11.827606,0,0,0,0,1
19972000,19972000,1311004,-0.17310119,0.016660443,-10.123529,11.826904,0,0,0,0,1
20972000,20972000,1311004,-0.027827976,-0.09371071,-9.770374,11.824463,0,0,0,0,1
21972000,21972000,1311004,0.019167725,-0.103113346,-9.891365,11.821014,0,0,0,0,1
22972000,22972000,1311004,0.12042737,-0.07093126,-9.364048,11.816895,0,0,0,0,1
23972000,23972000,1311004,-0.022072231,-0.009393395,-9.64848,11.814209,0,0,0,0,1
24972000,24972000,1311004,-0.012015441,0.015203483,-9.386619,11.812042,0,0,0,0,1
25972000,25972000,1311004,-0.058103263,-0.06351629,-9.430733,11.810913,0,0,0,0,1
26972000,26972000,1311004,-0.15229957,0.014439105,-9.307459,11.811401,0,0,0,0,1
27972000,27972000,1311004,-0.12925835,-0.011410402,-9.739833,11.815582,0,0,0,0,1
28972000,28972000,1311004,-0.21549678,-0.01942715,-9.947462,11.818359,0,0,0,0,1
29972000,29972000,1311004,-0.07126921,0.0071268235,-10.122306,11.819458,0,0,0,0,1
30972000,30972000,1311004,-0.10608281,0.079457134,-10.072947,11.81839,0,0,0,0,1
31972000,31972000,1311004,-0.03052688,-0.10786481,-9.49609,11.815796,0,0,0,0,1
32972000,32972000,1311004,-0.07803094,-0.09436333,-9.465166,11.814056,0,0,0,0,1
33972000,33972000,1311004,-0.07770141,0.06432472,-9.658434,11.813812,0,0,0,0,1
34972000,34972000,1311004,0.01926528,0.37004822,-9.285239,11.814056,0,0,0,0,1
35972000,35972000,1311004,0.017229294,0.27135912,-10.007384,11.815613,0,0,0,0,1
36972000,36972000,1311004,-0.090952076,0.2894663,-10.285994,11.816223,0,0,0,0,1
37972000,37972000,1311004,0.036963977,-0.020177154,-10.082365,11.815369,0,0,0,0,1
38972000,38972000,1311004,-0.07674244,-0.10637258,-9.553724,11.814117,0,0,0,0,1
39972000,39972000,1311004,0.043290306,-0.07349236,-9.7368,11.813995,0,0,0,0,1
