timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
192000,0.44235116,0.093743294,-0.0053249076,4000,0,-0.19033906,-0.58418524,-8.444349,4000,0
196000,0.41119227,0.055925306,0.0023922436,4000,0,0.09935938,-0.85353273,-9.824608,4000,0
200000,0.3792345,-0.02263876,0.0159688,4000,0,0.39504334,-1.4281411,-12.421118,4000,0
204000,0.34541214,-0.04847002,0.018372294,4000,0,-0.2765303,-1.805228,-14.121002,4000,0
208000,0.31185615,-0.017575879,0.0079924995,4000,0,-0.7745242,-1.910573,-13.976154,4000,0
212000,0.28708884,0.012251751,-0.0042581027,4000,0,-0.5494693,-1.8686745,-12.710819,4000,0
216000,0.26977828,0.03142576,-0.008786526,4000,0,-0.23223759,-1.5873557,-10.979809,4000,0
220000,0.25220144,0.034354735,-0.0077227196,4000,0,0.023942016,-1.1552022,-9.324219,4000,0
224000,0.23062971,0.015712885,-0.009855017,4000,0,0.31842884,-0.7374141,-8.257604,4000,0
228000,0.20373179,-0.0077231806,-0.008523778,4000,0,0.62368953,-0.51714754,-7.967903,4000,0
232000,0.17363806,-0.016778208,-0.00293017,4000,0,0.4477158,-0.53390694,-8.161835,4000,0
236000,0.1454086,-0.0074569164,-0.0013311991,4000,0,-0.06943185,-0.6236894,-8.422802,4000,0
240000,0.12223911,0.010386378,-0.0021297217,4000,0,-0.331597,-0.70389515,-8.540119,4000,0
244000,0.10120013,0.007989498,-0.0021305536,4000,0,-0.10175359,-0.8032546,-8.875307,4000,0
248000,0.078829564,-0.011717966,-6.054251e-07,4000,0,0.22984336,-0.98281974,-9.598354,4000,0
252000,0.052197933,-0.017577033,0.0063913288,4000,0,0.1197101,-1.1779474,-10.216059,4000,0
256000,0.030093692,-0.011984329,0.009587349,4000,0,-0.08259997,-1.2509701,-10.498577,4000,0
260000,0.015712649,-0.00559264,0.0050600134,4000,0,-0.077811554,-1.22224,-10.497379,4000,0
268000,-0.0263653,0.0045273677,9.630154e-09,4000,0,0.007182605,-1.1168951,-9.96467,4000,0
272000,-0.049002174,0.003994725,-0.001864174,4000,0,0.029927526,-0.9911994,-9.692927,4000,0
276000,-0.07643274,0.00612521,-0.006657901,4000,0,0.09816226,-0.9217675,-9.416397,4000,0
280000,-0.098803274,0.008522145,-0.0074568675,4000,0,0.10893619,-0.9241617,-9.267954,4000,0
284000,-0.12170647,0.0063918373,-0.0015977616,4000,0,0.071826056,-0.90859944,-9.323021,4000,0
288000,-0.15180022,0.00079908327,0.0013318716,4000,0,0.027533323,-0.88585454,-9.366119,4000,0
292000,-0.17736652,-0.003994928,-0.0021302796,4000,0,-0.041898537,-0.90740234,-9.4152,4000,0
296000,-0.19654132,-0.006924536,-0.0077230213,4000,0,-0.033518832,-0.95648354,-9.697714,4000,0
300000,-0.21864554,-0.0042612976,-0.012250768,4000,0,0.0047884043,-0.9876081,-9.992201,4000,0
304000,-0.24208136,0.0015981091,-0.0106531065,4000,0,0.0,-1.0139443,-10.0748005,4000,0
308000,-0.2615224,0.0031963137,-0.0050601247,4000,0,0.0,-1.0462662,-10.010158,4000,0
312000,-0.2793656,0.002663563,-0.000798883,4000,0,-0.010773908,-1.0139443,-9.862916,4000,0
316000,-0.3030678,0.0026633162,0.0007989695,4000,0,0.06584056,-1.0091559,-9.72884,4000,0
320000,-0.33103096,0.0063913106,-0.0018645646,4000,0,0.19991587,-1.0295066,-9.629478,4000,0
324000,-0.35366786,0.011717894,-0.0021310684,4000,0,0.18914196,-0.95648354,-9.509771,4000,0
328000,-0.37497315,0.010386407,-0.0015976565,4000,0,0.1364695,-0.88585454,-9.4152,4000,0
332000,-0.40426788,0.00665752,-0.0047931224,4000,0,0.09097968,-0.85592693,-9.414003,4000,0
336000,-0.43409526,0.008788732,-0.0029296984,4000,0,0.04908113,-0.85353273,-9.478645,4000,0
340000,-0.4583301,0.010919447,0.00026607903,4000,0,0.056263745,-0.87986904,-9.548079,4000,0
344000,-0.4844291,0.0074561583,-0.004260435,4000,0,0.05985505,-0.88226324,-9.615116,4000,0
348000,-0.5134576,0.0058585233,-0.0071902056,4000,0,0.05746084,-0.8391676,-9.665392,4000,0
352000,-0.54088813,0.008789273,-0.0026636089,4000,0,0.055066645,-0.8008604,-9.690533,4000,0
356000,-0.56592184,0.009321134,-0.0023968678,4000,0,0.05267244,-0.82599956,-9.730038,4000,0
360000,-0.59095556,0.006657371,-0.005325742,4000,0,0.058657948,-0.8355763,-9.709686,4000,0
364000,-0.61439127,0.0071907346,-0.0045274273,4000,0,0.08140285,-0.8092401,-9.655815,4000,0
368000,-0.63596296,0.013315404,-0.006659106,4000,0,0.0071826056,-0.7876922,-9.645043,4000,0
372000,-0.6615292,0.015712202,-0.009055145,4000,0,-0.20231007,-0.6512227,-9.295488,4000,0
376000,-0.6900251,0.00878893,-0.0071888594,4000,0,-0.29448688,-0.5183445,-8.872913,4000,0
380000,-0.71931994,0.0045276294,-0.006390522,4000,0,-0.16519995,-0.5434837,-9.115923,4000,0
384000,-0.7478158,0.007989162,-0.007990271,4000,0,-0.023942016,-0.6009446,-9.562441,4000,0
388000,-0.7643273,0.014647232,-0.008790048,4000,0,-0.02513912,-0.50038797,-9.977837,4000,0
392000,-0.7491473,0.0013315366,-0.008785114,4000,0,-0.17477672,-0.07182586,-11.112687,4000,0
396000,-0.7028085,-0.028763076,-0.011976734,4000,0,-0.43335056,0.51116234,-12.558786,4000,0
400000,-0.6551378,-0.029028837,-0.012782656,4000,0,-0.58657956,1.0079591,-12.897564,4000,0
404000,-0.6210492,-0.00772244,-0.008792755,4000,0,-0.49679685,1.1982985,-11.711239,4000,0
408000,-0.5890913,0.006926111,0.0007959985,4000,0,-0.39264905,0.9469071,-10.089168,4000,0
412000,-0.5512744,0.007727571,0.023169259,4000,0,-0.24061729,0.5015854,-9.205708,4000,0
416000,-0.5139899,-0.0061217058,0.041015137,4000,0,0.20231007,0.10295085,-8.857349,4000,0
420000,-0.477771,-0.016244471,0.042878702,4000,0,0.53989255,-0.07541721,-8.702925,4000,0
424000,-0.4362258,-0.01810954,0.038882673,4000,0,0.35553893,0.023942169,-8.779539,4000,0
428000,-0.39601213,-0.016777819,0.03595273,4000,0,-0.043095633,0.29568413,-8.9279785,4000,0
432000,-0.3661848,-0.008521374,0.038881235,4000,0,-0.26096803,0.58897394,-9.033323,4000,0
436000,-0.3416838,0.003995546,0.04287544,4000,0,-0.26575646,0.77931285,-9.057264,4000,0
440000,-0.32011202,0.0029296335,0.041545413,4000,0,0.11492168,1.0247184,-9.198524,4000,0
444000,-0.3062633,-0.011985514,0.027698455,4000,0,0.51714766,1.4963764,-9.624693,4000,0
448000,-0.29720873,-0.017845001,0.0090553835,4000,0,0.30047235,1.9512748,-10.08318,4000,0
452000,-0.29055092,-0.011984864,0.0023963042,4000,0,-0.040701427,2.0685909,-10.304644,4000,0
456000,-0.28229508,-0.0066579743,0.001597414,4000,0,-0.13048401,1.869872,-10.299858,4000,0
460000,-0.267914,-0.005059899,0.002663043,4000,0,-0.053869545,1.528698,-10.27831,4000,0
464000,-0.24687505,-0.0015976643,0.005059732,4000,0,0.06584056,1.1133039,-10.218452,4000,0
468000,-0.21837924,-0.00026639964,0.0034620154,4000,0,0.07661447,0.732626,-9.896433,4000,0
472000,-0.18562233,-0.0005327883,0.00079897075,4000,0,0.10175359,0.52672464,-9.546881,4000,0
476000,-0.15632759,0.0029293369,-0.001598106,4000,0,0.07661447,0.530316,-9.285912,4000,0
480000,-0.12756543,0.0015978538,-0.0021304877,4000,0,0.019153617,0.6236897,-9.14585,4000,0
484000,-0.09187908,-0.0037283946,-0.00079874106,4000,0,0.05746084,0.6739681,-9.257181,4000,0
488000,-0.061519038,-0.0053263875,-0.0026630745,4000,0,0.14484921,0.781707,-9.507375,4000,0
492000,-0.04207795,-0.0055927113,-0.0053262822,4000,0,0.20231009,0.98282003,-9.697714,4000,0
496000,-0.022636874,-0.0063915993,-0.0037283786,4000,0,0.58059394,1.1204865,-9.558852,4000,0
500000,0.0034621034,-0.0026631558,0.0013316083,4000,0,0.8870518,1.1348517,-9.385273,4000,0
508000,0.052996915,0.0005326768,0.0015978977,4000,0,-0.02633622,1.0558434,-9.896433,4000,0
512000,0.07456851,0.0029295175,3.856302e-08,4000,0,0.049081136,1.0259155,-9.976641,4000,0
516000,0.099069595,0.0039947554,-0.0005326297,4000,0,0.077811554,0.97324324,-9.9383335,4000,0
520000,0.12463596,0.0034620878,-5.157245e-08,4000,0,0.06464346,0.93972445,-9.854535,4000,0
524000,0.15419704,0.0029293667,0.002663105,4000,0,0.11372458,0.97683454,-9.846155,4000,0
528000,0.18375814,0.006125133,0.005859091,4000,0,0.16759415,0.98760843,-9.817425,4000,0
532000,0.20959076,0.008255949,0.0042611365,4000,0,0.082599975,0.9026143,-9.639056,4000,0
536000,0.23515715,0.0047941357,-0.001598209,4000,0,0.053869545,0.8690955,-9.494207,4000,0
540000,0.2609898,0.0034623046,-0.0042612036,4000,0,0.11013329,0.89782596,-9.458294,4000,0
544000,0.28735507,0.0042608823,-0.002663122,4000,0,0.09457098,0.90022016,-9.500195,4000,0
548000,0.31771517,0.006391407,-0.0010651036,4000,0,0.02274492,0.8655042,-9.560049,4000,0
552000,0.34914047,0.009054456,0.0015981122,4000,0,-0.06344634,0.8463505,-9.618706,4000,0
556000,0.3725763,0.010119809,0.0034621633,4000,0,-0.05746084,0.8762781,-9.676167,4000,0
560000,0.39681107,0.012517084,0.0018644291,4000,0,0.015562313,0.8702926,-9.661802,4000,0
564000,0.42850268,0.011451613,0.0018639402,4000,0,0.051475346,0.8595187,-9.629478,4000,0
568000,0.45300376,0.0066575767,0.0042602806,4000,0,-0.038307235,0.899023,-9.503784,4000,0
572000,0.47351006,0.005858542,0.00719037,4000,0,-0.16519994,0.8738839,-9.330206,4000,0
576000,0.50173956,0.008521849,0.009321431,4000,0,-0.09457098,0.7733273,-9.361328,4000,0
580000,0.535828,0.012517231,0.00772374,4000,0,0.008379708,0.7015013,-9.579202,4000,0
584000,0.56885123,0.0149139315,0.0069245095,4000,0,0.039504327,0.6775594,-9.812637,4000,0
588000,0.5944177,0.017310709,0.006391915,4000,0,0.118512996,0.7074868,-9.91439,4000,0
592000,0.6194514,0.019707976,0.0037287567,4000,0,0.16519994,0.7266405,-9.874886,4000,0
596000,0.6447514,0.017842993,0.0047931396,4000,0,0.10654198,0.6332665,-9.744401,4000,0
